,County,200,206,213,220,227,234
798,19019,127,32,36,38,39,40
799,19021,1794,9,9,8,7,7
800,19023,121,17,18,19,19,18
801,19025,83,8,7,7,7,7
802,19027,192,19,20,21,21,21
803,19029,74,17,18,20,20,21
804,19031,133,15,16,16,16,16
805,19033,625,48,54,59,65,68
806,19035,108,7,7,7,7,7
807,19037,54,11,12,13,13,12
808,19039,201,11,10,10,8,8
809,19041,190,14,14,13,13,13
810,19043,104,22,25,27,28,28
811,19045,397,101,120,128,132,131
812,19047,728,12,11,10,8,8
813,19049,1885,86,86,81,77,69
814,19051,57,4,4,4,4,4
815,19053,23,2,2,2,2,2
816,19055,112,21,23,24,24,23
817,19057,179,39,46,52,56,59
818,19059,381,16,15,14,13,12
819,19061,1676,218,224,222,214,201
820,19063,192,19,18,17,15,14
821,19065,82,17,20,22,23,24
822,19067,155,24,26,27,28,27
823,19069,241,32,30,27,24,20
824,19071,42,7,8,8,8,8
825,19073,41,2,2,2,2,2
826,19075,79,12,13,14,15,15
827,19077,132,10,11,12,11,12
828,19079,246,13,13,13,13,12
829,19081,122,11,12,11,11,10
830,19083,181,30,29,28,27,25
831,19085,107,13,15,15,15,15
832,19087,125,12,14,15,16,17
833,19089,49,7,7,7,7,6
834,19091,111,11,11,11,10,10
835,19093,29,1,1,1,1,1
836,19095,97,13,14,15,14,14
837,19097,156,32,36,38,38,36
838,19099,478,39,40,41,42,40
839,19101,84,13,14,15,16,15
840,19103,2096,188,205,216,218,212
841,19105,130,22,23,25,26,26
842,19107,35,5,6,6,6,6
843,19109,91,13,14,15,15,14
844,19111,114,22,27,32,35,38
845,19113,2375,396,414,421,411,391
846,19115,378,4,4,4,4,4
847,19117,68,9,9,9,9,9
848,19119,113,21,22,23,22,21
849,19121,121,27,28,28,28,27
850,19123,139,9,9,10,10,11
851,19125,173,44,49,52,53,53
852,19127,1444,64,65,64,60,57
853,19129,89,17,18,19,19,19
854,19131,78,5,5,5,5,5
855,19133,91,5,5,5,6,5
856,19135,73,3,4,4,4,3
857,19137,59,14,16,16,16,16
858,19139,847,50,53,54,55,53
859,19141,138,14,14,14,15,14
860,19143,83,5,5,5,5,5
861,19145,94,27,30,31,29,26
862,19147,84,9,9,8,8,7
863,19149,462,25,24,22,20,18
864,19151,115,3,3,2,2,2
865,19153,10309,530,518,494,464,430
866,19155,1325,123,120,117,110,102
867,19157,159,18,19,21,21,20
868,19159,22,0,0,0,0,0
869,19161,85,6,6,6,6,6
870,19163,1718,282,306,325,331,329
871,19165,184,16,16,15,14,13
872,19167,634,35,36,37,35,34
873,19169,1166,105,102,97,91,83
874,19171,551,13,14,14,14,13
875,19173,98,5,5,5,5,5
876,19175,77,13,14,15,15,16
877,19177,37,3,3,4,3,3
878,19179,900,35,38,39,40,39
879,19181,564,70,72,71,68,63
880,19183,298,13,13,14,14,14
881,19185,19,2,2,2,2,2
882,19187,801,119,116,108,98,88
883,19189,84,14,14,15,14,14
884,19191,97,23,26,26,24,23
885,19193,3719,77,74,70,64,60
886,19195,66,14,14,14,13,12
887,19197,472,12,11,10,9,8
888,20001,15,3,2,3,3,3
889,20003,29,3,3,3,2,2
890,20005,64,13,14,14,14,14
891,20007,4,1,1,1,1,1
892,20009,139,25,28,31,32,33
893,20011,73,11,12,14,14,14
894,20013,37,7,7,8,8,8
895,20015,255,88,103,114,122,124
896,20017,42,0,0,0,0,0
897,20019,5,0,0,0,0,0
898,20021,118,23,24,26,26,26
899,20023,3,1,0,0,0,0
900,20025,44,1,0,0,0,0
901,20027,20,8,8,8,8,7
902,20029,32,2,2,2,3,2
903,20031,67,1,2,2,2,2
904,20033,5,1,1,0,0,0
905,20035,165,44,49,54,55,55
906,20037,380,34,40,46,48,50
907,20039,5,1,1,1,1,1
908,20041,47,13,15,17,18,19
909,20043,48,3,3,4,3,3
910,20045,714,157,183,205,217,215
911,20047,10,0,0,0,1,0
912,20049,1,0,0,0,0,0
913,20051,141,40,46,52,54,55
914,20053,21,2,2,1,1,1
915,20055,1783,44,44,43,42,40
916,20057,2069,18,15,13,11,9
917,20059,178,37,41,42,44,43
918,20061,140,29,32,35,37,38
919,20063,6,0,0,0,1,1
920,20065,16,1,1,1,1,1
921,20067,110,10,10,11,10,10
922,20069,77,10,11,10,10,9
923,20071,4,2,2,2,2,2
924,20073,20,0,0,0,0,0
925,20075,37,0,0,0,0,0
926,20077,10,2,2,1,1,1
927,20079,194,71,79,82,80,77
928,20081,44,3,3,3,3,2
929,20083,11,0,0,0,0,0
930,20085,146,8,8,8,8,8
931,20087,76,19,22,23,23,23
932,20089,11,1,1,1,2,2
933,20091,5703,1067,1079,1060,1021,970
934,20093,59,2,2,2,2,2
935,20095,17,7,9,12,13,12
936,20097,7,0,0,0,0,0
937,20099,133,17,19,21,22,22
938,20101,5,0,0,0,0,0
939,20103,1459,99,109,116,120,123
940,20105,6,1,1,1,1,1
941,20107,35,7,7,8,8,8
942,20109,2,0,0,0,0,0
943,20111,697,34,34,35,34,33
944,20113,142,34,36,37,37,36
945,20115,48,15,17,18,18,17
946,20117,9,1,1,1,2,2
947,20119,44,6,6,6,6,5
948,20121,133,44,52,58,62,64
949,20123,27,1,1,1,1,1
950,20125,167,46,52,58,60,60
951,20127,11,0,0,0,0,0
952,20129,9,0,0,0,0,0
953,20131,49,5,6,6,6,5
954,20133,58,5,5,5,5,5
955,20135,6,0,0,0,0,0
956,20137,23,0,0,0,0,0
957,20139,40,9,9,9,9,10
958,20141,4,0,0,0,1,0
959,20143,34,4,4,4,5,5
960,20145,7,0,0,0,0,0
961,20147,51,2,1,1,0,0
962,20149,107,12,13,13,13,14
963,20151,33,1,1,1,0,0
964,20153,0,0,0,0,0,0
965,20155,273,107,125,134,136,134
966,20157,32,4,4,4,4,3
967,20159,37,6,7,8,8,7
968,20161,477,96,104,112,116,116
969,20163,17,3,3,3,3,3
970,20165,6,2,2,2,2,2
971,20167,13,8,9,11,11,11
972,20169,372,105,114,120,120,118
973,20171,47,3,4,4,4,4
974,20173,4878,1359,1437,1454,1434,1363
975,20175,1220,29,30,28,25,24
976,20177,1550,207,210,211,206,199
977,20179,7,0,0,0,0,0
978,20181,15,1,1,1,1,1
979,20183,3,0,0,0,0,0
980,20185,3,1,1,1,2,2
981,20187,18,2,2,1,1,1
982,20189,45,4,4,4,4,4
983,20191,99,12,15,17,19,21
984,20193,38,3,2,2,1,1
985,20195,6,2,2,1,1,1
986,20197,42,2,2,2,2,2
987,20199,0,0,0,0,0,0
988,20201,1,0,0,0,0,0
989,20203,4,3,4,5,5,5
990,20205,11,0,0,0,0,0
991,20207,11,0,0,0,0,0
992,20209,4896,349,337,316,289,260
993,21001,201,8,9,10,11,12
994,21003,226,15,20,29,37,40
995,21005,84,14,17,19,21,24
996,21007,35,4,5,6,7,8
997,21009,364,68,78,90,94,91
998,21011,37,5,6,7,7,9
999,21013,312,89,116,138,141,124
1000,21015,1104,130,159,197,221,225
1001,21017,81,13,15,19,21,22
1002,21019,190,29,35,44,53,57
1003,21021,154,28,32,39,44,44
1004,21023,34,4,5,7,8,8
1005,21025,31,4,4,6,9,12
1006,21027,70,15,16,20,24,28
1007,21029,374,94,115,132,138,136
1008,21031,293,6,7,9,10,12
1009,21033,53,3,4,5,6,7
1010,21035,242,48,51,55,59,61
1011,21037,569,100,115,132,148,157
1012,21039,43,3,4,4,5,5
1013,21041,158,17,20,22,21,21
1014,21043,101,21,26,34,43,47
1015,21045,188,31,34,40,41,40
1016,21047,501,78,93,114,135,148
1017,21049,166,23,29,35,40,38
1018,21051,152,19,23,29,37,42
1019,21053,32,5,6,7,8,10
1020,21055,31,5,7,10,11,12
1021,21057,57,6,5,5,5,6
1022,21059,765,99,116,139,157,164
1023,21061,106,6,7,8,10,10
1024,21063,11,1,2,3,3,5
1025,21065,22,5,8,13,19,22
1026,21067,3120,427,486,535,571,574
1027,21069,59,7,9,12,14,17
1028,21071,95,20,22,30,36,43
1029,21073,302,65,79,92,98,99
1030,21075,84,17,18,19,17,14
1031,21077,80,3,4,5,7,8
1032,21079,78,18,23,30,36,36
1033,21081,117,22,26,30,35,36
1034,21083,558,76,84,93,96,93
1035,21085,201,20,25,32,36,37
1036,21087,36,4,6,8,11,15
1037,21089,110,30,38,53,71,80
1038,21091,50,6,6,8,9,11
1039,21093,619,113,140,167,185,196
1040,21095,232,63,75,87,92,94
1041,21097,121,5,5,6,8,9
1042,21099,99,23,28,33,36,36
1043,21101,344,45,53,63,71,74
1044,21103,120,23,26,30,33,32
1045,21105,48,3,4,4,4,4
1046,21107,421,39,50,61,66,66
1047,21109,150,8,10,12,14,15
1048,21111,8084,1120,1396,1789,2117,2184
1049,21113,340,64,72,86,92,93
1050,21115,49,14,16,19,23,26
1051,21117,1410,145,176,219,253,271
1052,21119,57,16,19,23,26,27
1053,21121,235,51,58,67,74,73
1054,21123,54,12,16,19,20,20
1055,21125,433,73,84,95,105,111
1056,21127,36,8,9,13,17,21
1057,21129,6,3,5,7,9,11
1058,21131,30,5,6,8,10,11
1059,21133,59,21,29,38,46,52
1060,21135,41,7,8,9,11,13
1061,21137,105,17,23,32,39,42
1062,21139,35,2,2,2,2,3
1063,21141,328,32,38,43,47,49
1064,21143,32,1,1,2,2,3
1065,21145,366,71,76,86,102,114
1066,21147,40,8,10,13,14,13
1067,21149,42,2,3,4,5,6
1068,21151,505,110,126,150,168,170
1069,21153,39,8,11,15,20,24
1070,21155,119,17,20,23,28,31
1071,21157,137,24,29,33,37,40
1072,21159,36,6,7,10,14,15
1073,21161,54,6,7,10,14,18
1074,21163,94,31,38,45,48,46
1075,21165,28,1,2,2,2,2
1076,21167,83,10,12,16,19,21
1077,21169,60,10,13,18,21,20
1078,21171,94,12,13,16,20,22
1079,21173,121,14,15,18,23,28
1080,21175,31,4,5,8,11,13
1081,21177,626,19,24,31,40,45
1082,21179,216,37,44,54,59,58
1083,21181,20,1,0,1,1,1
1084,21183,356,22,25,30,35,37
1085,21185,632,85,92,102,103,98
1086,21187,48,13,16,20,23,24
1087,21189,12,3,4,5,6,7
1088,21191,44,9,11,13,14,16
1089,21193,224,42,47,53,57,58
1090,21195,249,65,86,112,140,152
1091,21197,53,9,11,15,19,22
1092,21199,298,55,71,88,99,104
1093,21201,3,1,2,3,4,5
1094,21203,71,10,11,12,14,13
1095,21205,70,11,14,19,24,29
1096,21207,108,13,16,21,25,26
1097,21209,377,66,74,84,94,92
1098,21211,773,60,72,87,96,103
1099,21213,150,17,21,26,30,34
1100,21215,120,19,22,25,25,24
1101,21217,131,27,31,37,39,39
1102,21219,35,5,6,8,9,10
1103,21221,54,7,9,11,14,15
1104,21223,32,3,3,4,6,8
1105,21225,65,10,11,13,15,16
1106,21227,2630,180,201,223,234,229
1107,21229,85,15,17,20,23,23
1108,21231,66,7,9,13,18,23
1109,21233,88,9,10,12,14,15
1110,21235,163,43,46,53,57,57
1111,21237,14,3,4,6,8,10
1112,21239,155,24,26,29,29,27
1113,22001,2598,152,136,115,94,74
1114,22003,1276,70,59,50,41,35
1115,22005,2871,196,195,192,188,175
1116,22007,584,33,36,38,40,38
1117,22009,1070,101,97,91,82,71
1118,22011,833,72,72,72,72,65
1119,22013,381,15,15,15,15,14
1120,22015,2333,247,247,234,211,181
1121,22017,6668,423,457,492,501,483
1122,22019,6815,463,405,342,283,238
1123,22021,218,16,18,18,16,15
1124,22023,168,5,6,6,6,6
1125,22025,293,16,18,18,18,17
1126,22027,274,30,35,36,35,31
1127,22029,327,38,40,40,39,35
1128,22031,722,51,53,54,50,44
1129,22033,12187,1043,1102,1090,1017,905
1130,22035,519,9,9,10,9,9
1131,22037,587,42,45,46,43,39
1132,22039,895,100,97,86,71,57
1133,22041,934,41,40,37,34,30
1134,22043,306,34,38,39,36,34
1135,22045,2532,203,199,192,179,157
1136,22047,1237,65,68,67,62,56
1137,22049,376,15,16,18,18,18
1138,22051,15279,684,772,828,834,798
1139,22053,1024,64,60,56,50,43
1140,22055,7628,546,527,495,443,382
1141,22057,2800,211,213,207,191,171
1142,22059,305,35,38,39,35,30
1143,22061,797,80,92,97,95,87
1144,22063,2924,215,219,218,209,187
1145,22065,613,26,24,22,20,17
1146,22067,529,56,59,60,58,54
1147,22069,773,89,93,92,86,77
1148,22071,10735,325,321,311,297,278
1149,22073,4870,261,264,258,242,222
1150,22075,458,24,27,31,34,33
1151,22077,791,50,48,45,42,39
1152,22079,3290,207,213,207,193,175
1153,22081,238,18,20,20,18,15
1154,22083,601,46,45,43,37,31
1155,22085,645,74,75,71,62,50
1156,22087,1103,49,55,59,57,51
1157,22089,1474,94,104,109,106,94
1158,22091,264,15,16,17,17,16
1159,22093,716,44,42,40,36,30
1160,22095,1424,52,55,59,63,62
1161,22097,2727,300,288,255,212,167
1162,22099,1711,120,126,121,110,91
1163,22101,1597,111,103,95,85,74
1164,22103,5229,370,387,402,402,375
1165,22105,3477,266,271,268,248,215
1166,22107,88,8,9,10,9,8
1167,22109,3035,232,228,216,195,171
1168,22111,706,36,41,44,43,40
1169,22113,1582,175,163,145,122,101
1170,22115,768,98,104,106,103,98
1171,22117,1265,67,72,77,75,69
1172,22119,893,50,53,58,60,59
1173,22121,720,48,48,47,42,35
1174,22123,293,27,30,32,30,28
1175,22125,347,10,12,14,17,18
1176,22127,423,20,22,22,22,21
1177,23001,563,30,37,45,56,63
1178,23003,33,7,12,17,25,34
1179,23005,2088,44,41,41,41,40
1180,23007,45,5,5,6,7,9
1181,23009,35,4,6,10,14,16
1182,23011,170,19,25,34,46,60
1183,23013,27,1,1,2,3,4
1184,23015,35,1,2,2,3,4
1185,23017,53,4,5,6,9,11
1186,23019,152,19,28,41,54,57
1187,23021,4,0,0,0,0,0
1188,23023,56,4,6,8,10,11
1189,23025,33,1,2,3,5,7
1190,23027,62,5,8,11,15,16
1191,23029,13,3,4,4,5,6
1192,23031,673,47,56,69,84,97
1193,24001,291,58,67,74,80,85
1194,24003,7361,319,330,339,343,343
1195,24005,13257,956,980,995,985,965
1196,24009,697,87,93,97,101,101
1197,24011,451,26,27,27,27,26
1198,24013,1546,95,96,98,100,101
1199,24015,702,78,82,85,88,89
1200,24017,2024,119,126,130,131,131
1201,24019,371,41,44,45,45,42
1202,24021,3067,87,83,80,79,77
1203,24023,49,7,8,9,11,11
1204,24025,1968,258,265,271,273,267
1205,24027,3846,247,250,250,245,240
1206,24029,243,9,9,9,9,9
1207,24031,18392,422,412,405,393,379
1208,24033,23697,665,652,629,599,562
1209,24035,431,58,59,61,61,59
1210,24037,983,87,87,88,86,84
1211,24039,136,22,24,25,27,27
1212,24041,400,65,69,71,69,67
1213,24043,1012,37,41,44,48,49
1214,24045,1338,50,49,48,47,45
1215,24047,694,88,92,94,93,89
1216,24510,12547,758,759,741,711,676
1217,25001,1566,100,139,185,235,273
1218,25003,627,28,34,42,52,64
1219,25005,8710,292,385,506,634,742
1220,25007,0,7,7,9,10,10
1221,25009,17063,513,697,876,1006,1084
1222,25011,371,19,23,29,34,39
1223,25013,7373,174,214,266,320,364
1224,25015,1077,85,109,135,164,191
1225,25017,24209,690,889,1148,1436,1656
1226,25019,0,4,5,5,5,4
1227,25021,9153,361,439,536,635,718
1228,25023,8747,180,237,313,396,475
1229,25025,20665,416,505,601,691,747
1230,25027,12944,357,443,540,643,740
1231,26001,29,1,2,2,3,4
1232,26003,11,3,4,6,7,7
1233,26005,529,79,91,102,108,108
1234,26007,128,3,5,7,9,10
1235,26009,41,9,10,12,14,15
1236,26011,42,8,9,8,8,7
1237,26013,5,0,0,0,0,0
1238,26015,181,14,18,22,27,30
1239,26017,628,106,128,152,172,183
1240,26019,28,1,2,2,2,3
1241,26021,1363,118,131,146,160,175
1242,26023,365,52,63,74,80,82
1243,26025,789,83,97,114,129,141
1244,26027,321,66,76,85,91,90
1245,26029,49,6,8,10,12,14
1246,26031,49,15,20,24,24,24
1247,26033,40,7,9,11,13,15
1248,26035,71,22,28,34,40,43
1249,26037,423,55,59,63,64,64
1250,26039,106,8,9,12,14,14
1251,26041,96,29,34,40,46,50
1252,26043,55,17,23,30,35,36
1253,26045,462,50,55,61,65,68
1254,26047,62,14,19,24,27,27
1255,26049,3648,347,430,515,591,642
1256,26051,58,17,22,28,31,33
1257,26053,119,27,31,32,30,27
1258,26055,209,47,62,78,91,98
1259,26057,156,31,38,45,50,54
1260,26059,267,38,49,60,68,73
1261,26061,50,17,22,26,31,34
1262,26063,156,31,37,45,48,50
1263,26065,1551,212,259,306,345,367
1264,26067,273,30,35,38,41,45
1265,26069,131,10,12,15,18,20
1266,26071,19,4,5,7,8,9
1267,26073,207,28,37,48,59,63
1268,26075,709,87,115,150,185,215
1269,26077,1639,178,210,238,261,279
1270,26079,52,7,9,10,10,9
1271,26081,7523,443,491,541,590,615
1272,26083,3,1,1,1,1,1
1273,26085,22,4,6,8,9,10
1274,26087,466,98,119,141,161,175
1275,26089,72,9,12,14,16,18
1276,26091,430,87,103,119,135,149
1277,26093,829,122,145,171,197,220
1278,26095,3,2,2,2,2,2
1279,26097,27,5,6,7,8,8
1280,26099,10433,1237,1589,1956,2253,2413
1281,26101,35,1,2,3,4,4
1282,26103,159,48,58,69,80,89
1283,26105,101,17,23,28,32,34
1284,26107,69,25,27,31,36,41
1285,26109,134,40,49,57,60,60
1286,26111,335,65,81,96,113,124
1287,26113,41,5,6,5,5,5
1288,26115,984,171,214,257,293,309
1289,26117,191,38,45,58,68,75
1290,26119,9,1,1,1,1,1
1291,26121,1178,62,72,86,102,116
1292,26123,250,15,17,21,25,30
1293,26125,15501,1088,1291,1534,1777,1966
1294,26127,475,20,21,23,26,27
1295,26129,54,10,12,14,16,18
1296,26131,12,7,12,17,21,23
1297,26133,71,10,14,18,19,19
1298,26135,24,0,0,0,1,1
1299,26137,135,13,14,15,17,18
1300,26139,1827,171,192,213,230,241
1301,26141,20,1,1,2,2,2
1302,26143,53,13,17,20,23,25
1303,26145,2010,253,312,369,413,435
1304,26147,812,112,144,182,217,244
1305,26149,588,52,57,60,63,62
1306,26151,106,26,32,39,44,49
1307,26153,13,2,2,3,4,5
1308,26155,341,47,57,65,72,75
1309,26157,350,59,76,95,110,115
1310,26159,445,83,96,106,113,117
1311,26161,2542,317,369,414,435,435
1312,26163,28163,1705,2046,2390,2652,2805
1313,26165,69,13,18,23,25,25
1314,27001,40,9,11,13,13,14
1315,27003,3683,288,291,293,290,283
1316,27005,157,37,45,51,55,57
1317,27007,240,63,72,80,84,87
1318,27009,320,32,35,37,38,39
1319,27011,22,1,1,1,1,1
1320,27013,918,123,122,118,110,101
1321,27015,89,18,20,23,24,25
1322,27017,137,32,36,40,42,43
1323,27019,861,155,157,155,148,140
1324,27021,72,31,38,43,46,46
1325,27023,104,9,10,10,10,10
1326,27025,201,59,69,74,77,75
1327,27027,784,31,31,29,27,26
1328,27029,14,0,0,0,0,0
1329,27031,5,1,1,1,1,1
1330,27033,178,7,7,7,6,6
1331,27035,235,57,67,73,77,79
1332,27037,4414,484,477,462,444,421
1333,27039,127,13,13,13,12,11
1334,27041,144,28,33,38,40,42
1335,27043,87,10,10,11,11,11
1336,27045,63,9,11,13,13,14
1337,27047,359,16,16,16,15,15
1338,27049,196,32,38,43,46,47
1339,27051,55,8,8,8,7,7
1340,27053,19271,1219,1229,1227,1207,1163
1341,27055,42,2,2,2,2,2
1342,27057,33,12,15,16,19,20
1343,27059,125,28,28,28,30,30
1344,27061,147,32,40,46,52,56
1345,27063,86,8,9,10,10,10
1346,27065,36,13,15,16,16,16
1347,27067,696,32,35,37,37,38
1348,27069,3,0,0,0,0,0
1349,27071,77,18,20,21,21,20
1350,27073,7,0,0,0,0,0
1351,27075,21,3,3,3,3,3
1352,27077,2,2,4,7,10,11
1353,27079,220,31,34,35,36,34
1354,27081,58,5,5,5,5,5
1355,27083,425,20,19,18,17,16
1356,27085,181,31,33,35,35,35
1357,27087,27,3,3,3,3,3
1358,27089,29,7,8,8,9,9
1359,27091,207,14,14,14,14,13
1360,27093,85,9,10,11,11,12
1361,27095,71,18,21,24,26,27
1362,27097,92,19,21,23,25,26
1363,27099,1101,51,52,53,53,50
1364,27101,122,6,6,6,6,5
1365,27103,337,57,60,59,58,56
1366,27105,1764,13,13,11,10,9
1367,27107,40,6,7,7,7,7
1368,27109,1732,130,128,125,119,113
1369,27111,194,58,68,75,83,85
1370,27113,75,10,10,11,11,11
1371,27115,129,13,14,15,17,17
1372,27117,157,22,23,23,23,22
1373,27119,153,36,42,45,47,48
1374,27121,48,10,11,12,13,13
1375,27123,7572,397,380,359,342,322
1376,27125,24,5,5,5,5,5
1377,27127,36,5,6,6,6,7
1378,27129,64,13,15,16,17,17
1379,27131,1032,31,29,28,27,25
1380,27133,85,15,17,17,18,17
1381,27135,52,9,10,11,12,12
1382,27137,553,272,330,381,415,429
1383,27139,1559,258,261,259,249,233
1384,27141,723,153,172,183,189,187
1385,27143,83,12,12,12,12,12
1386,27145,2893,152,161,164,166,159
1387,27147,348,37,38,39,40,40
1388,27149,18,2,2,2,3,3
1389,27151,53,3,3,3,3,3
1390,27153,426,5,5,4,4,4
1391,27155,11,0,0,0,0,0
1392,27157,92,25,28,31,32,33
1393,27159,27,7,8,8,8,8
1394,27161,148,26,29,31,31,30
1395,27163,2128,289,297,299,291,282
1396,27165,308,9,8,8,7,6
1397,27167,34,3,4,4,4,4
1398,27169,261,61,72,81,85,87
1399,27171,884,131,139,141,142,141
1400,27173,52,8,9,9,10,10
1401,28001,623,59,61,62,58,54
1402,28003,428,114,118,115,108,98
1403,28005,232,26,25,26,24,23
1404,28007,522,25,24,23,22,20
1405,28009,144,17,16,15,13,12
1406,28011,1113,111,106,94,82,71
1407,28013,418,40,37,33,30,25
1408,28015,261,19,19,19,19,17
1409,28017,462,29,28,26,23,21
1410,28019,134,6,6,6,5,5
1411,28021,407,13,11,10,8,7
1412,28023,327,24,24,24,22,21
1413,28025,396,25,24,22,21,19
1414,28027,760,61,60,55,50,45
1415,28029,954,46,41,38,33,30
1416,28031,612,32,30,28,26,23
1417,28033,3658,391,371,341,310,278
1418,28035,1806,162,151,140,125,111
1419,28037,127,11,11,10,10,9
1420,28039,581,50,49,46,42,39
1421,28041,250,33,32,31,27,24
1422,28043,847,41,38,34,29,26
1423,28045,390,65,71,72,73,72
1424,28047,2520,509,498,471,429,389
1425,28049,5613,571,541,499,454,413
1426,28051,892,34,31,28,25,21
1427,28053,293,18,17,16,14,12
1428,28055,26,2,2,1,1,1
1429,28057,359,53,53,54,52,47
1430,28059,2276,446,453,440,411,372
1431,28061,386,13,12,12,11,10
1432,28063,196,12,11,9,9,8
1433,28065,231,25,26,25,24,22
1434,28067,1899,101,92,82,71,63
1435,28069,233,10,10,9,9,8
1436,28071,973,115,110,102,90,79
1437,28073,1220,150,142,131,117,105
1438,28075,1412,111,114,114,111,108
1439,28077,323,15,15,15,14,13
1440,28079,788,25,23,20,18,16
1441,28081,1462,191,185,176,163,146
1442,28083,933,66,63,58,54,47
1443,28085,817,66,65,62,58,53
1444,28087,1077,102,97,91,83,75
1445,28089,2422,182,174,162,148,130
1446,28091,677,81,78,72,66,58
1447,28093,695,104,100,93,87,77
1448,28095,796,87,85,81,75,69
1449,28097,326,29,27,24,22,18
1450,28099,1286,33,30,26,22,20
1451,28101,542,29,30,30,29,27
1452,28103,457,24,22,21,18,16
1453,28105,1122,91,87,80,74,66
1454,28107,1059,115,105,94,81,69
1455,28109,550,68,74,80,82,82
1456,28111,236,20,20,20,19,17
1457,28113,936,112,111,104,97,87
1458,28115,827,96,91,82,73,62
1459,28117,412,65,62,60,56,51
1460,28119,269,24,24,21,18,16
1461,28121,2283,298,296,285,270,252
1462,28123,1003,32,31,29,28,26
1463,28125,197,16,14,12,10,8
1464,28127,796,98,94,86,78,69
1465,28129,405,28,27,25,23,20
1466,28131,199,35,36,36,34,32
1467,28133,1039,97,87,78,67,56
1468,28135,531,63,55,48,40,32
1469,28137,734,74,71,66,60,54
1470,28139,366,44,44,43,39,36
1471,28141,417,71,63,55,47,40
1472,28143,337,29,26,22,19,16
1473,28145,636,100,93,83,72,62
1474,28147,502,38,35,30,26,23
1475,28149,1093,120,110,100,88,77
1476,28151,1663,167,155,141,126,110
1477,28153,767,29,27,23,20,17
1478,28155,234,13,13,11,10,9
1479,28157,212,11,11,11,12,11
1480,28159,620,44,41,37,34,29
1481,28161,315,17,16,15,15,13
1482,28163,831,49,48,47,44,40
1483,29001,159,25,27,29,28,29
1484,29003,87,13,15,16,17,16
1485,29005,18,1,1,1,1,1
1486,29007,200,15,15,16,17,17
1487,29009,254,59,69,74,75,73
1488,29011,68,8,8,7,7,6
1489,29013,47,4,5,7,8,8
1490,29015,94,26,29,33,33,34
1491,29017,68,12,13,15,15,15
1492,29019,1375,166,167,159,148,133
1493,29021,1084,47,48,47,46,45
1494,29023,281,68,75,78,77,75
1495,29025,35,8,9,10,11,11
1496,29027,157,30,33,37,40,41
1497,29029,350,50,54,56,57,55
1498,29031,651,97,96,94,91,85
1499,29033,101,11,13,13,13,13
1500,29035,20,2,2,2,2,2
1501,29037,742,155,168,174,175,170
1502,29039,40,2,2,3,4,5
1503,29041,17,1,2,2,2,2
1504,29043,351,82,101,115,123,120
1505,29045,20,6,5,6,6,6
1506,29047,1037,201,212,216,218,214
1507,29049,82,14,15,15,16,16
1508,29051,410,76,89,97,98,94
1509,29053,125,24,27,29,28,26
1510,29055,73,27,32,35,36,37
1511,29057,15,3,3,2,2,2
1512,29059,67,19,22,25,27,28
1513,29061,17,1,1,1,1,1
1514,29063,35,8,9,10,12,12
1515,29065,11,1,1,1,1,1
1516,29067,82,31,37,42,45,45
1517,29069,310,51,53,52,51,48
1518,29071,618,140,157,169,176,178
1519,29073,24,1,1,1,1,1
1520,29075,83,7,7,7,6,6
1521,29077,1515,344,365,359,345,326
1522,29079,27,1,1,1,1,1
1523,29081,60,4,4,5,5,5
1524,29083,79,17,19,21,22,22
1525,29085,31,15,20,24,27,28
1526,29087,8,5,5,5,5,5
1527,29089,52,3,3,4,4,4
1528,29091,153,46,54,58,62,64
1529,29093,22,5,6,7,8,8
1530,29095,4014,1203,1216,1202,1152,1081
1531,29097,1761,165,161,154,145,133
1532,29099,1593,385,437,478,491,494
1533,29101,487,41,47,52,55,56
1534,29103,27,7,8,8,8,7
1535,29105,200,23,26,30,32,34
1536,29107,178,40,48,52,54,53
1537,29109,228,69,88,100,107,109
1538,29111,46,7,9,11,12,12
1539,29113,374,91,106,110,107,100
1540,29115,32,4,4,5,5,5
1541,29117,61,13,15,17,18,18
1542,29119,950,38,35,31,27,23
1543,29121,58,10,12,14,15,16
1544,29123,25,5,6,7,8,8
1545,29125,23,3,3,3,3,3
1546,29127,193,67,82,92,96,95
1547,29129,11,0,0,0,0,0
1548,29131,127,46,57,67,74,74
1549,29133,135,9,10,10,11,10
1550,29135,146,18,21,22,22,21
1551,29137,29,5,6,6,7,7
1552,29139,41,5,6,6,6,6
1553,29141,81,21,24,27,29,30
1554,29143,250,50,52,51,48,43
1555,29145,869,105,107,105,100,92
1556,29147,179,31,36,41,41,41
1557,29149,16,1,1,0,1,1
1558,29151,48,7,7,8,8,9
1559,29153,12,6,7,8,9,10
1560,29155,234,33,35,35,34,33
1561,29157,225,12,11,11,10,10
1562,29159,505,123,130,131,126,118
1563,29161,88,19,23,28,33,38
1564,29163,99,21,23,24,24,24
1565,29165,363,88,100,110,118,122
1566,29167,208,51,62,70,75,77
1567,29169,224,23,28,30,33,35
1568,29171,13,2,2,2,2,2
1569,29173,32,4,4,5,6,6
1570,29175,69,15,17,18,19,19
1571,29177,116,23,28,33,35,35
1572,29179,16,2,2,2,1,1
1573,29181,52,12,12,13,13,14
1574,29183,4052,776,817,837,840,814
1575,29185,19,1,1,1,1,1
