,County,302,311,318,325,332,339
769,18145,1586,286,268,256,252,246
770,18147,730,202,227,203,181,169
771,18149,825,127,131,130,128,125
772,18151,1264,368,427,398,364,344
773,18153,759,205,243,223,192,174
774,18155,231,94,121,114,95,86
775,18157,7415,2251,2711,2504,2147,1977
776,18159,485,152,185,155,133,124
777,18161,238,92,107,89,76,68
778,18163,8761,839,897,935,955,966
779,18165,506,88,97,100,100,98
780,18167,5273,1709,2188,2080,1762,1601
781,18169,1305,516,527,450,421,403
782,18171,201,37,38,37,36,34
783,18173,2937,370,397,397,383,363
784,18175,620,124,143,144,135,126
785,18177,2675,544,595,601,578,559
786,18179,1072,428,523,481,397,354
787,18181,1077,270,287,253,228,211
788,18183,1158,473,555,436,373,345
789,19001,385,55,57,61,63,63
790,19003,150,15,15,15,14,13
791,19005,674,148,155,143,127,117
792,19007,676,218,224,214,203,192
793,19009,274,27,26,25,23,21
794,19011,1486,537,571,445,365,323
795,19013,9803,906,937,1000,1039,1073
796,19015,1198,301,339,279,235,218
797,19017,1677,208,229,270,283,291
798,19019,1026,389,434,359,310,283
799,19021,2832,303,314,281,248,224
800,19023,856,128,132,138,142,148
801,19025,955,302,350,330,273,225
802,19027,1822,229,236,229,217,206
803,19029,693,54,54,55,56,58
804,19031,927,172,176,169,160,153
805,19033,3017,1225,1231,983,871,803
806,19035,696,144,164,155,140,130
807,19037,719,352,441,364,278,242
808,19039,447,30,35,35,35,36
809,19041,979,238,256,224,201,186
810,19043,927,168,170,168,163,160
811,19045,2864,328,300,306,328,358
812,19047,1656,111,111,102,92,84
813,19049,5687,594,626,662,700,732
814,19051,403,190,259,230,175,153
815,19053,287,38,37,36,34,33
816,19055,1290,169,179,183,183,181
817,19057,2537,331,339,338,329,322
818,19059,1200,107,97,90,86,82
819,19061,8321,1193,1265,1265,1221,1183
820,19063,673,63,70,75,79,81
821,19065,909,229,221,213,206,201
822,19067,871,435,440,303,232,204
823,19069,647,284,372,304,204,159
824,19071,324,52,56,56,53,49
825,19073,456,56,52,59,70,79
826,19075,733,130,129,130,133,140
827,19077,667,86,90,91,90,89
828,19079,904,471,596,491,404,349
829,19081,750,210,225,206,186,170
830,19083,990,220,225,219,209,199
831,19085,967,71,76,81,87,92
832,19087,1636,224,237,234,223,210
833,19089,464,130,165,160,139,126
834,19091,629,76,78,76,74,72
835,19093,417,115,129,111,93,84
836,19095,825,66,64,72,80,85
837,19097,1284,155,151,151,155,160
838,19099,1958,224,218,216,215,216
839,19101,568,277,346,297,226,195
840,19103,8700,658,655,708,760,806
841,19105,2083,1230,1270,901,606,421
842,19107,488,64,69,73,77,84
843,19109,878,199,227,222,203,187
844,19111,1794,478,524,454,389,338
845,19113,12620,1613,1661,1749,1801,1848
846,19115,763,107,112,104,93,84
847,19117,295,21,21,21,19,18
848,19119,899,260,300,253,209,184
849,19121,608,187,194,146,124,114
850,19123,1130,143,145,143,140,136
851,19125,1812,292,301,300,297,291
852,19127,3157,216,239,255,262,267
853,19129,921,298,338,313,269,244
854,19131,672,241,263,218,194,178
855,19133,359,49,56,56,56,52
856,19135,397,74,78,68,59,53
857,19137,403,144,164,149,131,121
858,19139,2528,681,826,750,635,581
859,19141,1152,81,80,80,84,86
860,19143,469,83,85,79,71,66
861,19145,1044,436,534,501,433,380
862,19147,571,183,217,201,172,151
863,19149,2507,322,342,337,322,305
864,19151,492,166,143,115,103,96
865,19153,29698,3415,3517,3629,3782,3888
866,19155,5392,1010,1104,1050,958,880
867,19157,867,153,151,147,141,138
868,19159,158,68,81,46,24,18
869,19161,730,178,200,175,156,142
870,19163,9491,3567,4283,3648,2908,2614
871,19165,695,147,156,138,121,106
872,19167,3392,346,360,356,343,330
873,19169,6024,668,664,674,692,712
874,19171,1409,237,250,218,191,172
875,19173,403,63,70,70,66,63
876,19175,639,315,394,324,262,226
877,19177,318,67,69,66,61,56
878,19179,2276,280,288,287,278,273
879,19181,2377,1048,1172,873,705,635
880,19183,1214,371,446,401,338,307
881,19185,268,27,23,21,21,21
882,19187,3173,890,929,782,671,599
883,19189,825,134,153,161,159,154
884,19191,840,214,246,216,181,164
885,19193,9577,708,727,730,729,718
886,19195,307,132,146,108,88,79
887,19197,1101,164,183,180,171,163
888,20001,283,32,32,32,32,32
889,20003,329,42,43,42,42,42
890,20005,736,49,49,49,49,49
891,20007,164,25,25,26,26,25
892,20009,1372,479,396,171,94,69
893,20011,438,29,28,27,29,28
894,20013,554,69,70,70,70,70
895,20015,2654,270,266,272,267,272
896,20017,139,7,7,8,8,8
897,20019,54,5,5,5,5,5
898,20021,999,121,130,133,134,133
899,20023,189,19,19,19,19,19
900,20025,95,7,7,7,7,7
901,20027,381,83,77,63,50,42
902,20029,469,71,70,71,71,71
903,20031,258,23,23,23,23,23
904,20033,35,2,2,3,2,2
905,20035,1198,140,136,136,136,136
906,20037,2026,143,143,143,143,143
907,20039,189,27,27,27,26,27
908,20041,634,44,32,24,19,15
909,20043,363,39,39,39,38,39
910,20045,4104,663,714,640,542,484
911,20047,149,10,10,9,8,7
912,20049,36,4,4,4,4,4
913,20051,1981,76,83,86,88,87
914,20053,523,72,72,71,72,73
915,20055,4307,499,504,463,403,358
916,20057,4336,217,217,219,214,219
917,20059,919,37,31,26,22,18
918,20061,748,49,50,49,50,50
919,20063,260,24,24,24,24,24
920,20065,117,10,11,10,10,10
921,20067,643,117,113,91,76,66
922,20069,383,29,31,30,31,31
923,20071,79,10,10,10,10,11
924,20073,161,17,17,17,17,17
925,20075,115,11,10,10,11,11
926,20077,262,31,30,27,24,22
927,20079,1482,201,197,198,197,202
928,20081,229,14,14,14,14,14
929,20083,118,22,20,11,5,2
930,20085,539,28,26,23,21,18
931,20087,586,53,52,49,45,41
932,20089,50,3,4,3,4,4
933,20091,22826,1872,1876,1865,1876,1844
934,20093,280,27,27,26,27,27
935,20095,268,29,29,29,29,29
936,20097,100,9,9,9,9,9
937,20099,721,74,75,75,75,75
938,20101,55,7,7,7,7,7
939,20103,3297,166,165,165,164,163
940,20105,47,5,5,5,5,5
941,20107,237,24,24,24,24,24
942,20109,199,25,26,26,25,25
943,20111,2118,103,130,148,159,166
944,20113,1150,274,267,176,109,81
945,20115,357,44,45,45,44,45
946,20117,321,49,49,48,49,48
947,20119,261,16,17,16,16,16
948,20121,823,67,67,67,65,67
949,20123,157,14,15,18,14,15
950,20125,940,67,67,68,67,66
951,20127,143,15,16,15,16,16
952,20129,137,12,13,13,13,12
953,20131,826,353,330,204,132,102
954,20133,558,68,68,68,67,69
955,20135,217,18,18,18,19,19
956,20137,1025,159,156,156,158,158
957,20139,390,45,46,45,45,46
958,20141,56,5,5,5,5,5
959,20143,184,16,16,16,16,17
960,20145,549,25,24,25,25,24
961,20147,338,36,36,36,37,36
962,20149,590,22,19,16,13,10
963,20151,416,68,53,43,37,33
964,20153,159,14,15,14,15,15
965,20155,3969,54,61,75,91,109
966,20157,212,27,27,27,27,28
967,20159,314,34,33,29,25,21
968,20161,3043,182,180,180,180,180
969,20163,284,26,26,26,26,26
970,20165,166,13,13,13,13,13
971,20167,391,59,52,43,35,30
972,20169,1850,156,155,147,135,122
973,20171,318,26,26,25,24,23
974,20173,22390,2313,2313,2305,2322,2296
975,20175,2628,137,136,137,132,132
976,20177,6097,545,544,560,541,540
977,20179,283,36,37,37,37,37
978,20181,382,33,25,20,16,13
979,20183,95,14,14,14,14,14
980,20185,168,67,67,38,23,17
981,20187,125,9,9,9,9,9
982,20189,379,33,33,33,32,33
983,20191,627,75,74,75,74,74
984,20193,597,24,23,25,27,31
985,20195,175,20,20,20,20,20
986,20197,266,32,32,32,31,32
987,20199,128,11,8,6,5,5
988,20201,239,36,35,35,35,36
989,20203,104,17,17,17,18,17
990,20205,232,28,24,19,15,13
991,20207,53,6,6,6,6,6
992,20209,10235,473,469,475,471,469
993,21001,653,133,140,113,98,89
994,21003,643,14,15,16,18,21
995,21005,413,73,77,72,66,60
996,21007,121,14,14,14,13,8
997,21009,1764,171,178,180,180,179
998,21011,211,45,45,41,37,35
999,21013,1115,80,77,75,72,70
1000,21015,3660,954,1172,1113,914,808
1001,21017,472,65,67,65,61,57
1002,21019,1122,170,182,181,174,164
1003,21021,738,129,139,138,130,123
1004,21023,114,35,48,49,44,40
1005,21025,277,125,130,86,64,56
1006,21027,395,107,130,125,112,101
1007,21029,2402,348,365,364,356,345
1008,21031,490,20,19,18,18,17
1009,21033,451,71,63,56,50,46
1010,21035,1461,133,149,157,162,164
1011,21037,2323,472,481,455,427,399
1012,21039,168,34,37,31,23,19
1013,21041,286,21,22,19,16,13
1014,21043,567,70,80,84,86,86
1015,21045,439,161,217,196,167,155
1016,21047,2604,229,240,244,244,244
1017,21049,728,59,58,56,55,53
1018,21051,862,59,58,59,61,62
1019,21053,340,111,112,89,76,70
1020,21055,211,10,10,9,9,9
1021,21057,204,22,28,28,28,28
1022,21059,2901,455,505,488,448,415
1023,21061,309,275,260,142,102,86
1024,21063,528,149,169,137,93,68
1025,21065,397,37,38,39,39,38
1026,21067,14663,1903,2012,1962,1863,1753
1027,21069,263,15,15,15,16,17
1028,21071,960,237,224,202,187,176
1029,21073,1162,158,158,142,128,119
1030,21075,270,4,4,3,3,2
1031,21077,173,53,57,37,22,16
1032,21079,471,26,28,33,38,42
1033,21081,511,239,314,261,194,171
1034,21083,1458,470,523,424,364,333
1035,21085,796,108,106,102,96,91
1036,21087,429,60,70,68,60,54
1037,21089,1009,184,204,201,190,176
1038,21091,261,48,53,52,48,43
1039,21093,3511,853,904,835,770,723
1040,21095,775,17,19,22,26,28
1041,21097,385,51,60,63,60,56
1042,21099,654,25,23,27,32,38
1043,21101,1806,148,154,155,155,155
1044,21103,424,45,46,45,43,42
1045,21105,135,4,5,5,4,4
1046,21107,1550,151,154,151,148,145
1047,21109,601,30,29,28,28,27
1048,21111,31411,3309,3434,3405,3291,3141
1049,21113,1454,242,267,267,254,242
1050,21115,639,115,128,135,137,137
1051,21117,4426,614,619,612,598,588
1052,21119,479,43,41,38,35,34
1053,21121,1072,46,46,47,50,52
1054,21123,469,63,64,63,62,60
1055,21125,2162,220,214,204,194,186
1056,21127,313,68,76,77,77,75
1057,21129,673,143,162,166,160,152
1058,21131,183,12,12,11,11,9
1059,21133,424,37,41,42,42,42
1060,21135,435,37,34,31,29,27
1061,21137,521,60,69,76,79,82
1062,21139,233,53,62,62,56,50
1063,21141,1043,113,119,115,107,100
1064,21143,166,25,28,28,27,21
1065,21145,2096,425,444,425,397,377
1066,21147,329,42,47,41,33,28
1067,21149,334,28,30,35,37,42
1068,21151,3226,535,629,638,592,555
1069,21153,345,65,66,65,62,60
1070,21155,807,127,133,131,126,123
1071,21157,796,168,197,204,194,183
1072,21159,350,51,54,56,58,59
1073,21161,310,57,60,56,52,49
1074,21163,587,32,35,38,41,44
1075,21165,110,0,0,0,0,0
1076,21167,566,70,77,80,82,83
1077,21169,334,43,44,42,40,39
1078,21171,635,61,72,80,85,90
1079,21173,776,31,32,35,36,39
1080,21175,245,46,50,52,51,51
1081,21177,1225,227,252,213,189,176
1082,21179,1797,300,288,278,269,264
1083,21181,147,7,7,7,7,7
1084,21183,813,107,123,127,120,113
1085,21185,1884,297,320,293,263,241
1086,21187,167,22,26,27,25,23
1087,21189,161,158,153,112,86,68
1088,21191,261,176,218,162,117,103
1089,21193,822,103,106,107,105,103
1090,21195,1540,168,154,138,123,113
1091,21197,346,297,348,253,178,152
1092,21199,1336,243,284,243,204,184
1093,21201,67,4,4,4,4,5
1094,21203,452,6,6,8,10,12
1095,21205,635,160,190,186,161,144
1096,21207,494,88,75,56,47,42
1097,21209,1499,118,126,130,133,133
1098,21211,1957,168,182,189,193,195
1099,21213,508,57,54,50,48,44
1100,21215,521,76,81,80,76,71
1101,21217,773,90,100,108,110,112
1102,21219,367,20,21,21,21,21
1103,21221,347,25,27,28,29,29
1104,21223,136,24,17,13,9,7
1105,21225,655,102,122,117,106,98
1106,21227,6502,422,415,402,386,368
1107,21229,416,52,55,56,56,55
1108,21231,433,145,170,144,127,119
1109,21233,505,54,58,63,63,63
1110,21235,1279,121,124,124,122,121
1111,21237,147,23,28,28,28,28
1112,21239,613,100,102,90,79,70
1113,22001,3634,112,121,116,108,98
1114,22003,1990,71,76,62,49,40
1115,22005,5228,594,736,741,658,586
1116,22007,951,76,83,67,49,39
1117,22009,1961,34,40,44,48,51
1118,22011,1254,58,65,61,53,45
1119,22013,710,22,21,21,20,19
1120,22015,5625,1670,1654,1229,1062,997
1121,22017,11928,668,724,735,719,694
1122,22019,9826,1795,1669,1108,805,685
1123,22021,539,24,29,32,33,34
1124,22023,271,11,11,11,11,11
1125,22025,546,9,10,9,7,5
1126,22027,709,29,31,29,25,21
1127,22029,829,55,68,73,69,63
1128,22031,1163,30,32,32,32,32
1129,22033,18416,821,975,991,916,828
1130,22035,659,26,30,29,26,22
1131,22037,2034,5,9,14,18,22
1132,22039,1694,54,74,83,85,81
1133,22041,1548,33,44,52,59,64
1134,22043,660,6,6,6,6,5
1135,22045,3433,61,86,100,106,107
1136,22047,1719,80,100,106,103,97
1137,22049,1062,14,20,27,34,40
1138,22051,20680,1704,1674,1199,1000,897
1139,22053,1541,21,24,27,29,30
1140,22055,10963,1305,1540,1200,972,886
1141,22057,4399,643,576,357,267,229
1142,22059,811,24,39,54,64,72
1143,22061,2258,45,65,83,95,104
1144,22063,5313,1391,1371,907,664,554
1145,22065,987,37,51,53,46,38
1146,22067,1126,105,141,157,151,138
1147,22069,1835,50,53,57,60,63
1148,22071,14874,1205,1379,1104,909,822
1149,22073,8727,2290,2646,1835,1451,1278
1150,22075,1048,11,13,14,15,15
1151,22077,1278,8,10,11,11,11
1152,22079,5825,2803,1676,1063,833,690
1153,22081,549,30,29,29,28,27
1154,22083,1214,29,39,48,56,61
1155,22085,1289,83,92,92,85,76
1156,22087,1704,26,37,49,58,66
1157,22089,2320,12,14,17,18,19
1158,22091,489,4,4,4,4,4
1159,22093,927,88,111,86,69,61
1160,22095,1844,60,70,71,64,57
1161,22097,4487,277,344,366,355,327
1162,22099,2528,113,120,109,92,80
1163,22101,2256,53,70,81,85,85
1164,22103,9255,2450,2106,1450,1148,1023
1165,22105,6079,2873,1679,998,757,640
1166,22107,203,4,4,4,4,4
1167,22109,4238,307,278,182,134,114
1168,22111,1325,70,81,81,72,63
1169,22113,2380,71,83,86,82,76
1170,22115,1281,60,71,64,51,42
1171,22117,2096,9,12,16,18,21
1172,22119,1768,52,71,88,102,112
1173,22121,1201,84,99,90,68,54
1174,22123,489,43,55,56,49,41
1175,22125,774,13,14,13,14,14
1176,22127,871,27,28,27,23,21
1177,23001,1269,524,664,499,363,323
1178,23003,89,3,3,3,2,1
1179,23005,3415,300,298,289,282,274
1180,23007,179,44,46,45,42,42
1181,23009,192,247,441,382,245,218
1182,23011,629,269,312,238,195,182
1183,23013,174,23,19,16,13,11
1184,23015,127,49,60,40,24,17
1185,23017,267,136,188,131,98,91
1186,23019,573,132,139,136,129,123
1187,23021,28,3,3,3,3,3
1188,23023,128,25,25,17,10,8
1189,23025,370,43,48,52,54,58
1190,23027,200,7,7,7,8,13
1191,23029,170,28,28,28,28,29
1192,23031,1921,472,601,519,418,389
1193,24001,1990,2199,3275,2715,1754,1442
1194,24003,14931,1689,1876,1751,1654,1583
1195,24005,25753,3056,3583,3402,3156,3019
1196,24009,1430,106,117,121,118,114
1197,24011,839,27,30,32,34,36
1198,24013,2880,595,724,593,482,451
1199,24015,1744,214,254,257,242,228
1200,24017,3880,429,480,443,396,373
1201,24019,929,33,34,34,34,35
1202,24021,5859,615,678,627,583,554
1203,24023,408,161,217,235,217,203
1204,24025,5102,1600,1747,1241,989,930
1205,24027,7106,690,765,718,676,635
1206,24029,387,14,14,14,14,14
1207,24031,30298,2261,2539,2517,2457,2381
1208,24033,37581,2570,2939,2959,2820,2686
1209,24035,963,96,113,120,117,113
1210,24037,1815,185,215,211,197,185
1211,24039,609,41,42,42,42,41
1212,24041,726,143,98,76,70,67
1213,24043,3295,686,857,857,762,717
1214,24045,3033,660,637,479,422,404
1215,24047,1392,66,74,77,77,76
1216,24510,21783,2415,2794,2521,2255,2098
1217,25001,2456,358,437,395,343,316
1218,25003,1182,608,919,730,499,441
1219,25005,17128,2439,2489,2322,2171,2046
1220,25007,0,,,,,NaN
1221,25009,30381,3821,4355,4173,3807,3548
1222,25011,565,35,35,39,42,42
1223,25013,13701,2572,2989,2712,2331,2107
1224,25015,2010,531,693,555,416,372
1225,25017,40230,5946,7148,6411,5503,5138
1226,25019,0,,,,,NaN
1227,25021,14380,1599,1830,1690,1542,1458
1228,25023,13386,870,928,922,890,842
1229,25025,33994,2981,3295,3194,2969,2783
1230,25027,21632,3414,4140,3902,3320,3026
1231,26001,121,110,121,49,26,19
1232,26003,198,24,24,22,20,19
1233,26005,3138,1401,1539,1273,1152,1101
1234,26007,400,218,329,284,166,124
1235,26009,300,98,114,109,94,82
1236,26011,283,219,325,260,147,118
1237,26013,364,70,62,59,62,65
1238,26015,1592,479,522,470,404,361
1239,26017,3390,1140,1226,1199,1143,1102
1240,26019,262,63,68,62,51,44
1241,26021,5254,1787,2220,2071,1619,1419
1242,26023,1837,745,958,911,684,582
1243,26025,5188,870,788,723,678,643
1244,26027,1805,288,290,276,255,237
1245,26029,418,98,92,82,77,73
1246,26031,368,103,98,83,74,68
1247,26033,665,480,550,339,276,256
1248,26035,592,140,143,135,123,114
1249,26037,2286,575,588,509,443,401
1250,26039,265,61,75,75,59,49
1251,26041,2218,334,345,344,335,329
1252,26043,1446,181,180,181,185,192
1253,26045,2424,746,893,873,716,608
1254,26047,806,215,189,175,167,161
1255,26049,11773,3046,3806,3940,3453,3106
1256,26051,585,282,357,319,238,206
1257,26053,685,109,109,106,102,98
1258,26055,1451,342,378,359,319,289
1259,26057,1241,191,197,192,179,169
1260,26059,1240,537,712,704,540,469
1261,26061,1373,190,206,208,199,190
1262,26063,550,140,146,127,111,102
1263,26065,7421,1792,2047,1753,1509,1381
1264,26067,1768,707,868,824,667,570
1265,26069,573,281,358,277,164,130
1266,26071,653,57,55,54,53,53
1267,26073,2002,715,875,774,605,538
1268,26075,3880,1704,2270,2227,1839,1656
1269,26077,7976,1206,1218,1124,1017,946
1270,26079,275,87,78,56,46,40
1271,26081,27049,7663,8793,7860,6340,5567
1272,26083,57,17,19,12,6,4
1273,26085,155,51,49,37,31,26
1274,26087,1832,715,865,678,550,511
1275,26089,300,95,114,106,84,74
1276,26091,1927,453,535,511,451,421
1277,26093,4099,890,913,872,837,800
1278,26095,152,1,1,1,2,3
1279,26097,237,25,25,25,24,23
1280,26099,30211,8231,10468,10005,7732,6810
1281,26101,284,73,81,75,65,58
1282,26103,2393,506,509,486,447,420
1283,26105,487,88,87,82,77,73
1284,26107,1001,165,163,161,157,154
1285,26109,1139,123,119,113,104,98
1286,26111,2435,712,771,729,668,617
1287,26113,221,62,67,59,47,40
1288,26115,4056,1939,2656,2341,1641,1418
1289,26117,1453,295,273,249,230,217
1290,26119,103,98,151,132,86,72
1291,26121,5802,1914,1834,1576,1445,1334
1292,26123,1265,292,296,263,232,209
1293,26125,38325,8882,11192,11171,8931,7826
1294,26127,1003,196,184,158,143,131
1295,26129,351,149,151,117,99,91
1296,26131,251,30,27,26,25,24
1297,26133,394,85,82,79,74,72
1298,26135,111,41,40,23,15,12
1299,26137,603,241,262,205,165,149
1300,26139,11040,3448,3721,3220,2862,2651
1301,26141,181,46,45,41,37,35
1302,26143,440,120,128,122,111,102
1303,26145,6988,1611,1674,1473,1296,1188
1304,26147,3364,1493,1922,1775,1419,1279
1305,26149,2184,204,191,183,180,180
1306,26151,487,126,119,107,100,95
1307,26153,160,13,13,13,15,15
1308,26155,1512,515,612,506,409,367
1309,26157,1343,472,556,440,317,274
1310,26159,2209,612,618,499,429,387
1311,26161,8228,1120,1145,1130,1101,1074
1312,26163,54721,8473,10163,9600,7852,7131
1313,26165,445,261,378,346,244,212
1314,27001,563,301,357,291,242,220
1315,27003,17859,2985,3047,3126,3184,3245
1316,27005,1492,742,934,831,668,604
1317,27007,1659,395,444,438,411,388
1318,27009,2370,959,1115,951,806,727
1319,27011,256,26,25,24,21,21
1320,27013,3436,1068,1385,1271,1007,887
1321,27015,960,870,969,635,510,451
1322,27017,1313,385,385,371,360,349
1323,27019,3594,2055,2954,2522,1829,1636
1324,27021,1057,497,587,500,425,388
1325,27023,697,99,108,110,107,104
1326,27025,2547,811,887,813,738,677
1327,27027,4076,556,587,596,590,582
1328,27029,387,127,144,147,142,137
1329,27031,50,7,6,5,4,3
1330,27033,580,231,295,263,220,194
1331,27035,2810,849,864,829,779,743
1332,27037,17340,6187,7959,6839,5602,5318
1333,27039,723,117,143,152,148,141
1334,27041,1880,769,904,873,766,698
1335,27043,430,55,62,63,65,65
1336,27045,536,205,245,211,183,169
1337,27047,1235,363,466,439,359,317
1338,27049,1545,543,646,635,562,507
1339,27051,197,64,83,85,73,64
1340,27053,54662,8366,8692,8648,8464,8209
1341,27055,543,338,350,232,196,183
1342,27057,843,125,130,134,138,144
1343,27059,1443,894,1200,983,735,669
1344,27061,1533,345,369,368,357,347
1345,27063,358,73,86,91,87,82
1346,27065,455,145,169,161,142,132
1347,27067,3047,667,767,783,749,720
1348,27069,150,28,28,28,28,28
1349,27071,300,109,144,131,110,98
1350,27073,279,77,94,98,93,87
1351,27075,285,89,108,113,108,102
1352,27077,78,23,27,21,16,10
1353,27079,1172,336,424,399,337,301
1354,27081,281,29,31,33,34,34
1355,27083,1702,580,640,508,450,420
1356,27085,1539,1678,2092,1500,951,742
1357,27087,216,39,44,48,49,49
1358,27089,360,95,91,85,84,81
1359,27091,890,96,102,105,106,105
1360,27093,880,666,870,677,495,436
1361,27095,1178,554,647,509,408,372
1362,27097,1862,259,274,282,285,284
1363,27099,2155,301,398,424,394,356
1364,27101,481,100,113,110,102,96
1365,27103,1328,355,455,454,379,338
1366,27105,2855,145,151,153,153,153
1367,27107,277,55,58,57,55,54
1368,27109,5698,2318,2502,1921,1635,1483
1369,27111,2261,1162,1541,1349,1109,1020
1370,27113,451,209,285,272,219,198
1371,27115,1023,217,236,241,236,227
1372,27117,605,156,186,177,155,140
1373,27119,1949,323,325,328,331,337
1374,27121,419,291,447,352,255,220
1375,27123,23071,5892,7119,6373,5547,5143
1376,27125,162,35,39,40,39,38
1377,27127,641,299,386,352,302,279
1378,27129,580,334,447,382,276,242
1379,27131,3248,1358,1737,1630,1304,1154
1380,27133,563,81,90,97,101,103
1381,27135,826,223,228,224,216,210
1382,27137,6546,2535,3253,3011,2479,2289
1383,27139,6701,3324,4798,4468,2998,2512
1384,27141,4558,3011,3963,3258,2241,1934
1385,27143,593,408,561,445,329,286
1386,27145,11238,3803,4588,4104,3372,3019
1387,27147,1482,682,695,603,537,495
1388,27149,380,94,113,117,106,96
1389,27151,442,237,322,257,195,168
1390,27153,1535,249,244,238,230,222
1391,27155,109,39,41,26,17,13
1392,27157,801,235,271,268,243,223
1393,27159,613,142,152,154,150,147
1394,27161,1201,387,357,286,249,229
1395,27163,11495,3058,3544,3329,2966,2734
1396,27165,730,126,154,124,97,85
1397,27167,292,75,89,88,78,71
1398,27169,2260,425,431,418,399,383
1399,27171,5817,1697,1851,1777,1670,1571
1400,27173,499,81,85,87,87,86
1401,28001,1296,81,83,79,72,67
1402,28003,1398,105,115,122,126,128
1403,28005,476,8,8,9,11,13
1404,28007,1019,200,174,121,98,85
1405,28009,476,28,29,31,33,35
1406,28011,2315,146,154,138,120,108
1407,28013,696,22,23,22,21,19
1408,28015,671,74,73,66,61,56
1409,28017,993,62,66,63,58,55
1410,28019,289,60,49,30,22,18
1411,28021,570,5,5,5,5,5
1412,28023,859,11,11,13,14,16
1413,28025,827,30,32,32,32,32
1414,28027,1429,130,160,153,137,126
1415,28029,1551,43,48,53,57,59
1416,28031,1122,23,22,23,23,24
1417,28033,9232,775,816,807,781,755
1418,28035,3517,120,132,142,147,151
1419,28037,299,25,33,35,35,31
1420,28039,1182,46,47,47,47,47
1421,28041,567,38,39,36,33,30
1422,28043,1327,21,22,22,23,23
1423,28045,1098,79,82,83,82,82
1424,28047,6604,188,183,195,210,233
1425,28049,9261,524,562,548,521,495
1426,28051,1214,32,34,31,25,22
1427,28053,509,13,12,12,12,12
1428,28055,108,0,0,0,0,0
1429,28057,1410,70,73,75,76,78
1430,28059,5892,219,218,230,247,266
1431,28061,785,31,30,29,26,24
1432,28063,328,8,7,7,7,5
1433,28065,523,34,34,31,28,26
1434,28067,3337,102,106,109,111,113
1435,28069,392,15,17,17,17,16
1436,28071,2968,184,194,189,177,166
1437,28073,2656,65,65,67,71,76
1438,28075,3164,240,251,242,225,211
1439,28077,674,35,40,43,45,46
1440,28079,1286,31,34,35,36,37
1441,28081,4622,573,626,568,509,473
1442,28083,1965,79,84,87,89,90
1443,28085,1746,410,433,320,270,247
1444,28087,2179,140,152,151,146,140
1445,28089,4462,363,388,356,326,306
1446,28091,1066,60,58,48,40,34
1447,28093,2004,240,265,265,252,238
1448,28095,1827,116,126,130,127,124
1449,28097,696,98,102,85,72,66
1450,28099,2113,306,273,190,155,139
1451,28101,1006,105,86,66,55,49
1452,28103,671,40,45,41,35,31
1453,28105,2317,77,84,89,93,96
1454,28107,2020,126,129,118,105,95
1455,28109,1363,68,72,74,75,75
1456,28111,622,49,53,54,50,47
1457,28113,1564,39,47,53,58,63
1458,28115,1858,172,168,138,114,101
1459,28117,1349,64,72,78,83,86
1460,28119,462,13,15,16,15,14
1461,28121,5038,366,387,388,377,366
1462,28123,1438,93,95,87,76,66
1463,28125,296,5,5,5,5,5
1464,28127,1383,74,77,75,70,65
1465,28129,670,24,26,28,27,27
1466,28131,663,92,98,93,82,73
1467,28133,1836,64,63,60,57,54
1468,28135,933,8,8,9,10,12
1469,28137,1553,162,162,147,131,119
1470,28139,1157,70,76,81,85,88
1471,28141,1020,105,113,107,95,88
1472,28143,588,17,19,18,15,13
1473,28145,1525,96,101,99,94,88
1474,28147,728,54,49,39,32,28
1475,28149,1681,33,35,36,37,37
1476,28151,2981,87,95,101,106,109
1477,28153,1135,28,29,29,29,28
1478,28155,408,9,8,8,7,4
1479,28157,365,5,5,5,6,6
1480,28159,1076,123,126,109,94,83
1481,28161,652,25,24,24,23,23
1482,28163,1433,19,20,21,21,24
1483,29001,951,233,253,236,211,196
1484,29003,668,77,85,91,91,92
1485,29005,170,123,136,89,69,59
1486,29007,904,220,197,151,134,124
1487,29009,1297,168,174,171,165,161
1488,29011,581,60,63,65,66,66
1489,29013,442,122,160,154,128,114
1490,29015,708,93,113,122,118,112
1491,29017,734,106,114,113,107,102
1492,29019,9217,2375,2698,2443,2227,2107
1493,29021,4025,496,545,545,526,510
1494,29023,1836,127,133,142,150,159
1495,29025,321,88,111,116,105,93
1496,29027,2456,352,381,393,394,389
1497,29029,2229,192,203,210,211,211
1498,29031,4323,1075,1262,1133,1022,953
1499,29033,345,60,64,61,57,52
1500,29035,256,21,25,28,28,28
1501,29037,3214,730,878,844,754,707
1502,29039,403,100,122,120,105,95
1503,29041,204,349,510,297,168,115
1504,29043,3320,533,582,569,532,497
1505,29045,248,162,148,87,57,45
1506,29047,4032,1225,1575,1488,1222,1111
1507,29049,786,111,118,119,119,117
1508,29051,5338,1092,1177,1172,1135,1089
1509,29053,1050,241,254,223,194,178
1510,29055,1029,195,219,225,219,210
1511,29057,257,105,125,97,73,64
1512,29059,543,40,42,47,49,55
1513,29061,295,15,15,15,14,13
1514,29063,489,25,30,38,45,53
1515,29065,407,59,67,72,75,77
1516,29067,371,28,25,21,21,21
1517,29069,1544,149,158,163,165,164
1518,29071,4148,643,687,691,667,648
1519,29073,396,44,42,41,40,39
