,County,221,227,234,241,248,255
800,19023,201,21,20,18,17,15
801,19025,126,9,9,8,7,6
802,19027,387,26,26,24,22,21
803,19029,112,17,18,17,17,16
804,19031,154,11,11,11,10,9
805,19033,822,48,47,45,42,39
806,19035,140,8,8,8,8,7
807,19037,107,15,16,15,14,14
808,19039,239,6,5,5,4,4
809,19041,236,10,10,10,9,8
810,19043,179,29,28,27,26,24
811,19045,821,122,121,114,103,94
812,19047,832,13,12,12,10,10
813,19049,2378,67,60,51,45,39
814,19051,81,7,7,7,7,6
815,19053,44,4,4,4,3,3
816,19055,212,32,33,31,30,28
817,19057,567,72,74,73,70,66
818,19059,424,9,8,7,7,7
819,19061,2027,125,119,109,99,90
820,19063,221,10,8,8,7,6
821,19065,138,23,25,24,24,22
822,19067,215,22,22,21,21,19
823,19069,296,12,10,9,8,7
824,19071,58,7,6,6,6,5
825,19073,54,4,4,4,4,4
826,19075,128,17,17,16,15,14
827,19077,173,12,12,11,11,10
828,19079,279,4,4,4,4,3
829,19081,154,8,7,7,6,5
830,19083,230,22,21,21,19,18
831,19085,147,10,10,10,10,9
832,19087,279,25,26,25,25,23
833,19089,132,11,11,10,9,9
834,19091,153,4,4,3,3,3
835,19093,40,3,3,3,3,3
836,19095,113,11,11,11,11,10
837,19097,208,23,22,22,21,20
838,19099,585,39,38,36,34,31
839,19101,117,14,14,14,13,12
840,19103,3828,202,198,189,180,167
841,19105,170,19,19,19,19,18
842,19107,60,8,8,9,8,8
843,19109,121,13,13,13,13,12
844,19111,409,68,72,73,69,66
845,19113,2971,294,296,293,282,267
846,19115,397,3,2,2,2,2
847,19117,93,10,10,10,9,8
848,19119,148,12,12,10,10,9
849,19121,164,24,23,22,21,20
850,19123,216,14,14,14,13,12
851,19125,475,68,67,66,60,56
852,19127,1639,48,44,40,36,33
853,19129,128,20,19,18,18,16
854,19131,109,7,7,7,6,6
855,19133,107,4,4,3,3,3
856,19135,107,7,7,7,6,5
857,19137,76,8,8,9,8,8
858,19139,959,38,38,37,36,34
859,19141,196,14,14,13,12,11
860,19143,99,4,4,4,4,3
861,19145,112,11,12,11,11,11
862,19147,112,10,9,8,7,7
863,19149,737,30,27,24,21,18
864,19151,130,3,2,2,2,1
865,19153,13292,494,459,424,384,350
866,19155,1631,73,68,61,55,50
867,19157,184,15,15,15,15,14
868,19159,32,2,2,2,2,1
869,19161,114,7,7,7,6,6
870,19163,2208,234,230,223,213,204
871,19165,215,10,9,8,7,7
872,19167,893,39,36,33,30,27
873,19169,2362,118,108,99,90,81
874,19171,622,15,15,14,13,13
875,19173,113,3,3,3,3,3
876,19175,93,8,8,8,8,7
877,19177,101,5,5,5,4,4
878,19179,1082,51,48,46,43,39
879,19181,775,55,50,47,43,39
880,19183,336,12,13,12,12,12
881,19185,48,6,5,5,5,4
882,19187,1006,5,4,4,4,5
883,19189,161,17,16,15,13,12
884,19191,217,29,30,29,27,24
885,19193,4126,68,62,56,52,47
886,19195,79,7,7,7,6,5
887,19197,519,8,7,7,6,5
888,20001,20,2,2,2,2,2
889,20003,32,2,2,2,2,1
890,20005,219,12,11,11,11,10
891,20007,5,0,0,0,0,0
892,20009,273,46,46,44,42,39
893,20011,82,9,9,10,9,9
894,20013,72,11,11,10,10,9
895,20015,397,93,97,98,98,92
896,20017,65,2,2,1,1,1
897,20019,8,0,0,0,0,0
898,20021,246,23,23,23,23,22
899,20023,6,1,1,1,1,1
900,20025,46,0,0,0,0,0
901,20027,30,5,5,5,5,4
902,20029,52,5,5,5,5,5
903,20031,79,2,2,2,2,2
904,20033,9,0,0,0,0,0
905,20035,249,47,49,49,48,47
906,20037,518,35,36,36,35,35
907,20039,6,0,0,0,0,0
908,20041,76,16,17,18,17,17
909,20043,68,4,5,4,4,4
910,20045,1306,144,147,149,146,141
911,20047,25,2,1,1,1,1
912,20049,1,0,0,0,0,0
913,20051,341,34,35,35,34,33
914,20053,25,0,0,0,0,0
915,20055,1877,29,28,26,25,24
916,20057,2309,25,23,20,19,17
917,20059,256,28,27,26,25,24
918,20061,207,34,34,34,32,30
919,20063,10,2,1,1,1,1
920,20065,25,0,0,0,0,0
921,20067,159,10,9,9,8,8
922,20069,106,5,5,5,4,4
923,20071,5,0,0,0,0,0
924,20073,23,1,0,1,0,0
925,20075,42,0,0,0,0,0
926,20077,108,6,5,5,4,4
927,20079,291,47,47,47,46,45
928,20081,47,3,3,2,2,2
929,20083,13,0,0,0,0,0
930,20085,204,11,11,10,9,9
931,20087,118,25,25,24,23,22
932,20089,14,0,0,0,0,0
933,20091,8124,902,876,838,792,736
934,20093,70,2,2,2,2,2
935,20095,39,10,10,10,10,9
936,20097,8,0,0,0,0,0
937,20099,183,22,22,22,21,19
938,20101,8,0,0,0,0,0
939,20103,1638,94,95,95,92,88
940,20105,7,0,0,0,0,0
941,20107,52,6,5,5,5,5
942,20109,2,0,0,0,0,0
943,20111,916,47,45,41,37,34
944,20113,212,23,23,23,23,22
945,20115,62,6,6,6,5,6
946,20117,14,0,0,0,0,0
947,20119,63,5,5,4,4,3
948,20121,188,33,34,33,33,33
949,20123,30,0,0,0,0,0
950,20125,247,33,34,33,33,32
951,20127,19,1,1,1,1,0
952,20129,10,0,0,0,0,0
953,20131,55,4,4,3,3,3
954,20133,83,9,9,8,9,8
955,20135,18,1,0,0,0,0
956,20137,23,0,0,0,0,0
957,20139,62,10,11,11,11,11
958,20141,4,0,0,0,0,0
959,20143,40,3,3,3,3,2
960,20145,206,1,1,0,0,0
961,20147,51,0,0,0,0,0
962,20149,158,12,12,12,12,12
963,20151,40,1,1,1,1,0
964,20153,1,1,2,4,5,6
965,20155,751,135,136,134,129,120
966,20157,36,2,2,2,1,1
967,20159,44,4,4,4,4,4
968,20161,822,95,99,103,102,98
969,20163,25,1,1,1,1,1
970,20165,15,2,2,2,2,1
971,20167,18,2,1,1,1,1
972,20169,465,67,66,67,65,63
973,20171,95,8,7,7,6,5
974,20173,6830,1066,1065,1041,999,936
975,20175,1380,31,29,27,24,22
976,20177,2129,194,188,179,172,160
977,20179,10,0,0,0,0,0
978,20181,17,0,0,0,0,0
979,20183,3,0,0,0,0,0
980,20185,31,5,6,7,6,6
981,20187,21,1,1,0,0,0
982,20189,67,3,2,2,2,2
983,20191,117,14,16,16,16,16
984,20193,53,2,2,2,1,1
985,20195,26,1,1,0,0,0
986,20197,54,2,2,2,2,2
987,20199,2,1,1,2,3,3
988,20201,5,2,2,2,1,1
989,20203,4,0,0,0,0,0
990,20205,16,2,2,2,2,2
991,20207,12,0,0,0,0,0
992,20209,6010,225,204,183,163,145
993,21001,260,8,10,13,15,16
994,21003,253,8,10,13,15,17
995,21005,115,14,18,22,24,26
996,21007,42,5,5,5,6,6
997,21009,499,58,70,76,79,78
998,21011,65,9,11,13,14,15
999,21013,395,45,55,64,69,70
1000,21015,1290,99,120,142,159,167
1001,21017,113,10,12,15,17,19
1002,21019,239,21,27,33,35,38
1003,21021,208,21,25,29,30,29
1004,21023,37,2,2,3,4,4
1005,21025,55,8,10,12,13,13
1006,21027,95,9,12,14,15,16
1007,21029,617,106,122,136,144,139
1008,21031,320,5,6,8,10,11
1009,21033,79,6,7,8,7,7
1010,21035,395,39,48,61,68,66
1011,21037,692,53,58,67,79,90
1012,21039,60,4,4,4,4,4
1013,21041,191,9,10,11,12,12
1014,21043,113,10,12,16,20,24
1015,21045,245,18,20,22,24,24
1016,21047,861,117,141,154,157,148
1017,21049,243,26,31,36,41,41
1018,21051,214,17,20,25,30,33
1019,21053,71,10,10,11,11,10
1020,21055,50,5,6,7,9,9
1021,21057,87,6,6,6,6,5
1022,21059,953,74,92,110,123,128
1023,21061,117,5,6,7,8,8
1024,21063,25,4,5,7,8,10
1025,21065,41,7,11,14,16,18
1026,21067,4153,318,379,458,519,525
1027,21069,70,6,7,9,12,13
1028,21071,145,23,28,36,44,48
1029,21073,466,37,41,47,52,54
1030,21075,120,11,11,12,13,13
1031,21077,93,4,5,6,7,7
1032,21079,119,19,24,29,33,32
1033,21081,136,10,13,17,21,23
1034,21083,643,32,36,42,46,48
1035,21085,258,20,24,30,35,39
1036,21087,155,22,26,27,25,22
1037,21089,195,25,29,33,35,34
1038,21091,56,2,3,3,3,4
1039,21093,915,120,134,145,148,143
1040,21095,293,31,40,51,58,58
1041,21097,151,3,4,6,8,8
1042,21099,130,18,20,23,24,24
1043,21101,423,34,40,48,58,63
1044,21103,161,12,13,14,15,15
1045,21105,66,2,3,3,3,4
1046,21107,512,35,49,67,81,82
1047,21109,223,10,11,13,14,13
1048,21111,11741,1167,1404,1616,1726,1702
1049,21113,457,44,51,56,57,53
1050,21115,117,22,26,27,27,27
1051,21117,1710,124,145,177,210,239
1052,21119,89,8,9,12,15,17
1053,21121,356,46,52,55,54,49
1054,21123,83,8,9,9,10,10
1055,21125,561,52,58,66,73,76
1056,21127,43,5,7,9,11,13
1057,21129,12,3,4,4,6,7
1058,21131,40,4,4,5,6,7
1059,21133,73,7,10,13,19,23
1060,21135,162,13,14,16,15,15
1061,21137,138,15,19,24,29,31
1062,21139,46,3,4,6,7,8
1063,21141,419,27,33,40,45,44
1064,21143,37,1,1,2,2,2
1065,21145,504,68,84,97,101,97
1066,21147,89,9,11,14,15,14
1067,21149,53,4,6,8,9,9
1068,21151,1001,125,147,166,175,168
1069,21153,67,12,16,20,21,20
1070,21155,174,20,24,27,28,27
1071,21157,187,19,23,30,36,40
1072,21159,55,7,9,12,15,16
1073,21161,89,9,12,15,18,18
1074,21163,124,17,21,25,30,33
1075,21165,33,1,1,2,2,2
1076,21167,111,11,15,19,21,21
1077,21169,82,8,9,11,11,11
1078,21171,139,11,12,14,16,16
1079,21173,190,18,22,27,30,33
1080,21175,45,6,8,11,14,17
1081,21177,659,19,26,33,39,44
1082,21179,331,35,40,43,45,44
1083,21181,22,0,0,0,0,1
1084,21183,385,12,14,18,21,23
1085,21185,810,65,79,92,101,99
1086,21187,80,12,14,17,19,20
1087,21189,34,4,5,5,6,5
1088,21191,63,6,8,9,11,12
1089,21193,287,21,25,30,33,35
1090,21195,314,39,50,67,81,89
1091,21197,76,6,7,9,10,10
1092,21199,516,59,66,76,83,82
1093,21201,6,2,2,3,3,3
1094,21203,121,15,18,20,20,20
1095,21205,159,9,11,14,16,18
1096,21207,174,13,15,17,19,19
1097,21209,572,46,50,53,52,49
1098,21211,900,35,40,44,46,45
1099,21213,207,15,17,19,21,21
1100,21215,169,17,19,20,19,19
1101,21217,203,36,41,44,45,42
1102,21219,139,6,7,7,7,7
1103,21221,85,7,9,11,13,13
1104,21223,46,3,5,7,8,9
1105,21225,95,10,13,16,17,17
1106,21227,3284,124,147,171,182,175
1107,21229,122,9,9,11,12,12
1108,21231,95,12,14,18,21,24
1109,21233,98,8,9,11,12,12
1110,21235,195,20,29,39,47,49
1111,21237,27,2,2,2,3,4
1112,21239,207,14,16,19,22,23
1113,22001,2808,37,30,25,21,18
1114,22003,1443,29,28,27,25,23
1115,22005,3324,83,70,64,55,48
1116,22007,664,18,17,16,16,16
1117,22009,1279,48,46,44,42,38
1118,22011,940,19,20,19,19,17
1119,22013,417,9,10,8,8,7
1120,22015,2693,72,65,62,59,56
1121,22017,7407,164,155,144,133,123
1122,22019,7439,88,84,85,85,85
1123,22021,278,9,9,8,7,6
1124,22023,203,4,4,4,4,3
1125,22025,369,16,15,14,13,12
1126,22027,373,23,22,20,18,17
1127,22029,433,30,29,28,26,25
1128,22031,816,13,12,11,10,9
1129,22033,13727,272,239,212,187,162
1130,22035,532,3,3,2,2,2
1131,22037,1079,49,46,43,37,31
1132,22039,1115,29,28,27,25,21
1133,22041,1081,30,26,23,20,17
1134,22043,430,24,25,25,24,22
1135,22045,2711,50,47,45,43,44
1136,22047,1331,14,11,10,10,9
1137,22049,470,16,16,15,14,13
1138,22051,16438,221,198,181,165,147
1139,22053,1160,30,27,24,21,17
1140,22055,8251,108,93,82,73,65
1141,22057,3263,91,85,79,74,69
1142,22059,382,9,8,8,7,7
1143,22061,905,25,22,20,18,16
1144,22063,3368,78,65,57,50,44
1145,22065,790,16,13,11,9,7
1146,22067,595,20,18,17,17,16
1147,22069,920,36,34,33,32,30
1148,22071,11494,136,117,104,92,84
1149,22073,5468,89,73,60,49,40
1150,22075,521,8,8,8,9,9
1151,22077,941,27,25,22,20,18
1152,22079,3827,80,71,64,57,51
1153,22081,318,11,10,10,9,8
1154,22083,686,21,20,19,18,18
1155,22085,742,25,24,23,22,22
1156,22087,1233,29,28,28,27,25
1157,22089,1643,39,38,38,38,37
1158,22091,367,19,17,16,15,13
1159,22093,759,12,11,11,10,10
1160,22095,1513,22,19,18,18,16
1161,22097,3096,43,34,29,27,24
1162,22099,1964,56,54,52,48,43
1163,22101,1757,30,27,26,26,25
1164,22103,6037,132,114,100,87,76
1165,22105,4030,87,80,72,64,55
1166,22107,147,9,8,7,7,6
1167,22109,3333,43,39,36,33,29
1168,22111,823,26,26,25,24,22
1169,22113,1861,58,51,43,37,30
1170,22115,956,41,41,41,38,32
1171,22117,1460,34,32,29,26,24
1172,22119,1030,30,28,26,24,22
1173,22121,832,23,22,20,19,17
1174,22123,312,6,5,5,5,4
1175,22125,549,27,29,29,27,24
1176,22127,546,21,20,19,17,15
1177,23001,612,29,32,35,36,37
1178,23003,38,12,17,19,21,22
1179,23005,2187,30,28,27,25,23
1180,23007,53,7,7,8,8,8
1181,23009,45,17,14,12,11,12
1182,23011,188,23,28,32,36,38
1183,23013,29,0,0,0,1,1
1184,23015,36,0,0,0,0,0
1185,23017,61,3,4,4,5,6
1186,23019,229,52,67,83,93,97
1187,23021,8,0,0,0,0,0
1188,23023,60,4,5,5,6,6
1189,23025,51,14,18,20,21,21
1190,23027,69,5,7,8,8,7
1191,23029,15,1,1,2,2,2
1192,23031,830,83,93,102,109,114
1193,24001,391,59,65,69,72,73
1194,24003,8300,318,301,286,269,254
1195,24005,15382,782,752,712,666,616
1196,24009,786,51,50,50,50,48
1197,24011,504,18,18,16,15,14
1198,24013,1686,66,64,62,60,57
1199,24015,782,40,39,37,36,35
1200,24017,2382,131,129,124,120,114
1201,24019,458,37,36,36,34,33
1202,24021,3477,115,113,109,104,100
1203,24023,63,8,9,10,10,11
1204,24025,2459,204,201,193,186,177
1205,24027,4367,173,166,160,153,145
1206,24029,263,7,7,7,6,6
1207,24031,19946,427,406,378,351,320
1208,24033,26151,683,642,601,557,507
1209,24035,543,42,41,39,36,35
1210,24037,1108,46,43,40,37,35
1211,24039,192,25,26,26,26,25
1212,24041,472,42,41,40,39,37
1213,24043,1308,91,94,96,97,95
1214,24045,1547,67,65,62,59,55
1215,24047,800,45,43,41,38,36
1216,24510,14424,472,443,413,385,354
1217,25001,1633,21,22,24,26,29
1218,25003,666,14,17,19,22,24
1219,25005,9180,143,156,172,190,209
1220,25007,0,5,6,7,7,6
1221,25009,18063,260,284,301,314,320
1222,25011,393,16,19,23,25,26
1223,25013,7691,102,106,115,124,131
1224,25015,1177,47,53,60,66,72
1225,25017,25355,442,475,503,532,555
1226,25019,0,2,1,1,1,1
1227,25021,9548,155,161,170,179,188
1228,25023,9121,154,169,184,202,220
1229,25025,22242,390,408,411,406,399
1230,25027,13451,175,178,179,179,177
1231,26001,33,1,1,2,2,2
1232,26003,17,1,1,1,1,1
1233,26005,637,65,69,71,73,74
1234,26007,132,7,7,8,9,10
1235,26009,58,14,14,13,12,12
1236,26011,55,8,10,10,11,11
1237,26013,8,0,0,0,0,0
1238,26015,215,28,33,39,45,49
1239,26017,814,107,117,124,129,129
1240,26019,46,6,7,8,8,9
1241,26021,1604,112,116,120,122,120
1242,26023,472,46,50,55,60,62
1243,26025,983,102,111,118,119,119
1244,26027,411,34,34,33,32,31
1245,26029,73,11,13,13,14,14
1246,26031,79,14,16,17,18,17
1247,26033,57,10,11,12,13,14
1248,26035,100,21,23,24,24,25
1249,26037,488,40,41,40,41,41
1250,26039,113,6,6,6,6,6
1251,26041,151,36,40,42,43,43
1252,26043,65,11,13,13,14,14
1253,26045,510,40,44,49,50,47
1254,26047,122,21,23,25,25,25
1255,26049,3960,214,223,235,246,255
1256,26051,75,17,17,17,16,15
1257,26053,144,7,7,7,7,7
1258,26055,347,88,98,107,111,111
1259,26057,185,23,25,27,30,32
1260,26059,302,29,31,32,32,33
1261,26061,72,12,13,15,17,19
1262,26063,200,20,22,23,24,24
1263,26065,1772,181,192,202,205,202
1264,26067,297,23,25,26,28,29
1265,26069,143,9,10,12,13,13
1266,26071,33,6,6,7,7,7
1267,26073,472,55,64,70,72,72
1268,26075,820,93,109,123,138,147
1269,26077,1935,155,162,168,172,175
1270,26079,65,5,6,7,7,7
1271,26081,8443,332,336,334,337,333
1272,26083,2,0,0,0,0,0
1273,26085,29,3,4,4,4,4
1274,26087,533,42,49,53,55,56
1275,26089,90,11,12,12,12,12
1276,26091,561,81,87,92,98,102
1277,26093,1096,151,170,183,196,207
1278,26095,5,8,6,6,5,5
1279,26097,36,5,5,5,5,5
1280,26099,12755,1253,1316,1344,1324,1285
1281,26101,54,5,6,6,6,6
1282,26103,243,45,49,52,54,55
1283,26105,119,16,17,18,18,20
1284,26107,86,16,18,20,22,22
1285,26109,246,42,42,41,39,36
1286,26111,413,65,70,73,75,77
1287,26113,44,4,4,4,4,4
1288,26115,1310,197,217,232,242,239
1289,26117,225,37,39,41,42,42
1290,26119,12,0,0,0,0,0
1291,26121,1335,80,80,81,81,81
1292,26123,296,22,19,18,18,19
1293,26125,17996,1160,1218,1269,1301,1319
1294,26127,500,9,9,10,11,11
1295,26129,57,4,5,5,6,6
1296,26131,34,7,7,8,8,8
1297,26133,77,4,5,5,6,7
1298,26135,29,1,1,1,1,1
1299,26137,144,10,12,13,14,13
1300,26139,2112,111,110,110,111,109
1301,26141,21,1,1,1,0,0
1302,26143,76,13,15,16,18,18
1303,26145,2506,185,194,202,204,203
1304,26147,919,94,103,113,119,120
1305,26149,680,27,26,24,24,21
1306,26151,125,20,22,25,27,28
1307,26153,15,1,1,1,1,1
1308,26155,419,57,62,65,67,69
1309,26157,451,60,67,73,78,79
1310,26159,624,70,71,71,70,69
1311,26161,2890,203,212,219,219,221
1312,26163,31153,1442,1531,1602,1640,1653
1313,26165,99,15,17,20,21,22
1314,27001,48,7,8,8,9,8
1315,27003,4681,330,317,301,283,263
1316,27005,197,36,37,37,38,37
1317,27007,319,46,46,48,48,48
1318,27009,398,36,37,37,36,34
1319,27011,34,2,2,2,2,1
1320,27013,1223,77,74,71,67,63
1321,27015,130,21,22,22,22,21
1322,27017,188,39,41,42,42,41
1323,27019,1113,99,92,86,78,72
1324,27021,103,29,31,32,31,31
1325,27023,135,10,9,9,9,8
1326,27025,311,51,53,53,53,52
1327,27027,872,21,19,18,16,15
1328,27029,19,0,0,0,0,0
1329,27031,6,1,0,0,0,0
1330,27033,200,5,5,4,4,4
1331,27035,303,55,57,56,55,54
1332,27037,5867,401,384,365,344,324
1333,27039,157,11,10,9,9,8
1334,27041,166,14,15,15,16,16
1335,27043,115,9,8,8,8,7
1336,27045,86,7,7,8,8,8
1337,27047,400,14,14,14,13,13
1338,27049,263,30,29,28,27,26
1339,27051,55,2,2,1,1,1
1340,27053,22984,956,905,849,796,741
1341,27055,76,11,12,12,11,11
1342,27057,44,10,11,11,11,12
1343,27059,174,30,30,29,28,28
1344,27061,196,29,33,36,38,39
1345,27063,95,7,7,7,7,6
1346,27065,65,14,13,14,13,13
1347,27067,814,52,52,51,48,44
1348,27069,7,1,0,0,0,0
1349,27071,87,8,8,8,8,8
1350,27073,15,1,1,1,1,1
1351,27075,33,4,4,3,4,3
1352,27077,7,2,2,3,3,4
1353,27079,375,37,37,35,32,30
1354,27081,68,4,4,4,3,3
1355,27083,516,11,11,10,10,9
1356,27085,360,48,49,48,45,42
1357,27087,35,3,2,2,2,2
1358,27089,35,2,2,2,3,3
1359,27091,231,9,9,9,8,8
1360,27093,108,12,12,13,13,13
1361,27095,99,24,24,25,26,26
1362,27097,114,19,21,22,22,23
1363,27099,1176,24,22,21,20,19
1364,27101,141,7,6,6,6,5
1365,27103,438,42,40,38,35,32
1366,27105,1863,20,18,16,15,13
1367,27107,46,3,3,3,3,2
1368,27109,2016,97,92,87,81,75
1369,27111,293,69,74,77,78,77
1370,27113,87,6,6,6,6,6
1371,27115,152,16,16,15,15,15
1372,27117,187,12,12,11,10,10
1373,27119,199,32,33,32,33,31
1374,27121,64,7,8,8,7,8
1375,27123,9132,350,328,305,282,262
1376,27125,29,2,1,1,1,1
1377,27127,61,8,8,8,8,8
1378,27129,84,8,8,8,8,8
1379,27131,1185,36,35,32,30,27
1380,27133,103,9,9,8,8,7
1381,27135,73,12,12,12,12,12
1382,27137,867,292,309,317,320,319
1383,27139,1992,138,130,122,113,103
1384,27141,910,105,105,100,95,88
1385,27143,139,13,12,12,11,10
1386,27145,3244,112,107,101,94,87
1387,27147,428,37,36,35,34,32
1388,27149,45,5,6,6,5,5
1389,27151,63,4,4,4,4,4
1390,27153,449,10,10,10,10,9
1391,27155,21,0,0,0,0,0
1392,27157,122,18,19,18,17,16
1393,27159,49,11,12,13,12,12
1394,27161,258,29,28,27,26,23
1395,27163,2962,253,248,239,228,215
1396,27165,438,8,8,7,6,6
1397,27167,51,4,4,3,3,3
1398,27169,427,52,53,54,53,52
1399,27171,1229,138,134,129,120,113
1400,27173,85,9,9,8,8,8
1401,28001,790,50,48,46,42,38
1402,28003,624,66,64,59,54,47
1403,28005,273,15,14,13,12,11
1404,28007,583,14,13,12,10,10
1405,28009,194,9,9,8,7,6
1406,28011,1488,65,57,50,43,37
1407,28013,470,16,14,13,11,10
1408,28015,291,9,8,8,7,6
1409,28017,584,20,18,15,13,12
1410,28019,155,4,4,4,3,3
1411,28021,439,6,5,5,4,3
1412,28023,462,22,20,18,17,14
1413,28025,472,19,17,15,14,12
1414,28027,975,43,38,33,30,25
1415,28029,1092,23,20,17,14,13
1416,28031,719,19,17,15,13,12
1417,28033,4585,247,221,196,171,150
1418,28035,2125,87,81,74,68,61
1419,28037,175,9,8,7,7,6
1420,28039,684,22,20,18,16,14
1421,28041,294,15,13,12,11,10
1422,28043,941,22,19,16,14,12
1423,28045,490,46,46,45,43,41
1424,28047,3285,286,267,247,230,208
1425,28049,6523,243,219,196,175,157
1426,28051,1039,26,23,19,17,14
1427,28053,335,9,8,7,5,5
1428,28055,97,1,1,1,0,0
1429,28057,555,47,44,40,36,32
1430,28059,2990,296,281,261,242,218
1431,28061,480,14,12,11,10,9
1432,28063,219,6,5,5,4,3
1433,28065,303,20,19,18,17,16
1434,28067,2153,63,56,48,43,37
1435,28069,270,7,7,7,6,6
1436,28071,1419,66,60,53,46,40
1437,28073,1438,72,68,60,54,48
1438,28075,1755,98,93,88,81,73
1439,28077,402,15,14,13,11,10
1440,28079,878,17,16,13,12,10
1441,28081,2162,121,108,96,85,75
1442,28083,1234,37,33,28,25,21
1443,28085,970,41,38,34,30,27
1444,28087,1279,49,45,41,36,33
1445,28089,2967,114,103,93,83,74
1446,28091,781,30,28,25,22,19
1447,28093,940,56,50,43,38,33
1448,28095,1035,62,57,52,47,42
1449,28097,408,14,12,10,9,7
1450,28099,1429,26,23,20,17,15
1451,28101,664,27,26,23,21,19
1452,28103,518,13,12,10,9,7
1453,28105,1426,45,40,34,31,26
1454,28107,1293,51,45,37,32,27
1455,28109,748,70,69,67,64,62
1456,28111,293,15,14,13,12,11
1457,28113,1129,61,57,51,46,41
1458,28115,1058,44,38,32,27,23
1459,28117,615,44,40,37,32,29
1460,28119,320,9,8,7,6,5
1461,28121,2842,181,164,148,132,118
1462,28123,1092,22,21,19,16,15
1463,28125,250,8,6,5,4,3
1464,28127,938,46,42,37,32,28
1465,28129,467,14,12,11,10,8
1466,28131,312,26,24,22,20,19
1467,28133,1258,49,41,35,29,24
1468,28135,629,23,19,16,13,11
1469,28137,854,28,24,21,18,15
1470,28139,545,27,24,21,19,17
1471,28141,551,41,37,33,28,25
1472,28143,449,20,17,14,12,10
1473,28145,878,56,49,42,37,32
1474,28147,563,15,14,12,10,9
1475,28149,1313,56,51,44,39,34
1476,28151,1983,73,64,54,47,40
1477,28153,846,14,12,10,8,7
1478,28155,303,12,11,11,9,8
1479,28157,277,12,11,10,9,8
1480,28159,694,19,17,15,13,11
1481,28161,363,10,9,8,7,6
1482,28163,954,31,27,25,22,20
1483,29001,228,21,22,22,23,22
1484,29003,127,17,17,17,17,15
1485,29005,28,2,2,2,2,2
1486,29007,264,32,32,32,30,29
1487,29009,353,51,50,47,43,39
1488,29011,102,7,7,6,6,5
1489,29013,72,7,8,8,9,8
1490,29015,156,19,19,19,19,18
1491,29017,125,15,15,14,15,14
1492,29019,2514,151,144,134,123,111
1493,29021,1298,51,51,49,47,45
1494,29023,373,44,43,40,38,35
1495,29025,41,5,5,5,5,5
1496,29027,325,46,45,44,41,38
1497,29029,519,38,38,37,35,33
1498,29031,960,92,87,84,78,74
1499,29033,110,7,7,7,7,7
1500,29035,36,2,2,2,2,2
1501,29037,1065,134,133,128,121,114
1502,29039,51,2,2,2,3,3
1503,29041,26,2,2,2,2,2
1504,29043,654,76,79,80,76,69
1505,29045,42,3,3,3,3,3
1506,29047,1363,189,179,170,160,151
1507,29049,132,17,17,16,16,15
1508,29051,831,107,104,97,93,85
1509,29053,223,28,28,26,24,21
1510,29055,179,32,31,29,26,24
1511,29057,27,3,3,2,2,2
1512,29059,108,29,29,30,28,26
1513,29061,24,1,1,1,1,1
1514,29063,65,13,14,13,13,12
1515,29065,38,6,6,7,7,7
1516,29067,110,17,19,19,19,18
1517,29069,487,42,39,34,30,27
1518,29071,1018,177,178,174,167,158
1519,29073,94,11,11,12,12,12
1520,29075,93,5,4,4,4,4
1521,29077,3039,315,313,303,286,267
1522,29079,43,4,4,4,4,4
1523,29081,71,2,2,2,2,2
1524,29083,114,16,16,16,15,15
1525,29085,63,18,19,20,20,19
1526,29087,62,6,6,6,5,5
1527,29089,114,14,14,14,13,12
1528,29091,255,45,47,48,48,48
1529,29093,48,8,9,9,10,10
1530,29095,5462,1023,966,899,824,754
1531,29097,2328,134,122,110,97,84
1532,29099,2665,492,483,463,435,404
1533,29101,592,43,43,44,42,41
1534,29103,38,2,1,1,1,1
1535,29105,290,48,48,47,45,43
1536,29107,234,28,30,30,31,31
1537,29109,352,86,89,89,86,81
1538,29111,59,5,6,6,6,6
1539,29113,559,81,82,79,75,70
1540,29115,47,5,5,6,5,5
1541,29117,74,9,10,10,10,9
1542,29119,987,10,9,8,8,7
1543,29121,76,9,10,11,11,11
1544,29123,131,19,20,20,19,17
1545,29125,46,6,6,6,6,5
1546,29127,463,84,83,80,75,67
1547,29129,17,1,1,1,1,0
1548,29131,245,52,56,57,55,54
1549,29133,234,13,12,12,11,10
1550,29135,188,17,17,17,16,15
1551,29137,68,15,15,15,14,13
1552,29139,56,5,5,5,5,4
1553,29141,118,25,25,25,23,22
1554,29143,407,44,41,38,35,30
1555,29145,1077,47,44,42,38,35
1556,29147,392,55,55,54,52,48
1557,29149,50,7,7,7,7,7
1558,29151,78,10,11,12,11,10
1559,29153,25,6,6,6,6,6
1560,29155,328,30,28,27,25,23
1561,29157,388,15,14,13,12,10
1562,29159,790,93,89,82,77,68
1563,29161,208,61,69,73,76,75
1564,29163,143,12,12,12,12,12
1565,29165,478,76,78,79,77,75
1566,29167,281,50,53,54,52,52
1567,29169,385,42,43,41,40,40
1568,29171,23,3,3,2,2,2
1569,29173,109,12,13,12,12,11
1570,29175,118,14,15,16,15,15
1571,29177,125,8,9,9,9,8
1572,29179,22,0,0,0,0,0
1573,29181,87,11,11,11,10,10
1574,29183,5693,690,673,647,613,573
1575,29185,27,3,3,3,3,2
1576,29186,109,14,14,15,14,15
1577,29187,1041,131,124,115,105,93
