,County,186,192,199,206,213,220
796,19015,214,31,33,35,37,36
797,19017,164,34,41,46,49,49
798,19019,90,26,31,35,36,35
799,19021,1775,11,9,9,9,8
800,19023,97,20,23,26,26,26
801,19025,73,7,8,9,8,8
802,19027,169,37,42,46,47,47
803,19029,37,8,9,11,12,14
804,19031,109,9,11,12,13,14
805,19033,534,116,133,137,130,115
806,19035,96,10,11,12,13,12
807,19037,45,9,11,12,13,14
808,19039,161,10,9,9,9,8
809,19041,166,17,17,17,17,17
810,19043,79,16,20,23,24,25
811,19045,235,78,96,115,129,135
812,19047,697,5,5,6,6,6
813,19049,1670,93,96,93,89,84
814,19051,48,4,4,5,5,5
815,19053,17,3,2,2,2,2
816,19055,78,18,21,24,26,27
817,19057,127,27,33,41,47,52
818,19059,357,38,38,37,34,31
819,19061,1355,188,205,221,222,217
820,19063,144,23,23,23,21,20
821,19065,71,20,24,29,32,35
822,19067,95,16,19,21,23,23
823,19069,170,33,34,33,30,27
824,19071,24,4,4,5,5,5
825,19073,37,3,4,5,5,4
826,19075,65,15,19,22,23,23
827,19077,119,18,20,21,21,20
828,19079,217,10,10,11,11,11
829,19081,105,15,16,16,16,15
830,19083,138,31,35,36,36,34
831,19085,83,9,11,13,14,14
832,19087,104,16,18,20,20,20
833,19089,44,6,7,7,7,8
834,19091,72,10,10,11,12,11
835,19093,29,3,3,3,3,3
836,19095,75,8,10,11,14,15
837,19097,123,41,49,54,54,50
838,19099,438,45,50,54,56,56
839,19101,71,10,11,12,12,13
840,19103,1751,155,182,200,210,212
841,19105,107,30,35,40,41,41
842,19107,28,2,3,3,3,4
843,19109,72,12,14,16,18,19
844,19111,76,12,15,19,21,24
845,19113,1826,354,411,455,477,481
846,19115,374,6,7,8,8,8
847,19117,40,4,4,5,6,6
848,19119,90,18,20,22,23,23
849,19121,85,19,23,27,29,30
850,19123,132,11,12,14,14,15
851,19125,136,56,68,76,79,80
852,19127,1298,62,67,69,68,64
853,19129,68,13,16,19,21,22
854,19131,76,15,17,19,20,20
855,19133,86,6,6,6,6,6
856,19135,65,4,5,6,7,7
857,19137,38,7,9,11,12,11
858,19139,770,47,55,59,63,66
859,19141,111,14,15,16,14,14
860,19143,75,6,7,7,7,7
861,19145,56,14,18,22,24,25
862,19147,63,7,7,7,6,6
863,19149,411,32,31,30,29,28
864,19151,111,5,4,4,3,3
865,19153,9080,522,525,521,509,486
866,19155,1040,120,127,132,134,132
867,19157,123,10,12,14,15,16
868,19159,21,2,2,2,2,2
869,19161,76,7,7,7,7,7
870,19163,1483,392,440,467,474,464
871,19165,133,10,10,12,12,12
872,19167,560,31,31,30,28,26
873,19169,1045,176,187,190,184,171
874,19171,520,11,12,12,13,13
875,19173,93,3,3,3,3,3
876,19175,64,12,15,17,20,21
877,19177,23,2,2,3,2,2
878,19179,788,24,28,30,30,28
879,19181,468,86,95,98,95,91
880,19183,278,13,14,16,17,18
881,19185,14,1,1,1,1,1
882,19187,609,120,130,135,135,127
883,19189,68,18,20,23,23,23
884,19191,71,15,19,24,27,28
885,19193,3554,81,81,80,78,76
886,19195,50,14,15,16,15,15
887,19197,427,16,16,15,14,13
888,20001,11,4,5,8,11,14
889,20003,25,4,4,4,5,5
890,20005,56,9,12,13,15,16
891,20007,4,3,4,5,5,5
892,20009,92,17,20,24,26,29
893,20011,62,6,8,9,10,11
894,20013,27,3,3,4,4,5
895,20015,155,67,89,110,120,124
896,20017,6,0,0,0,0,0
897,20019,5,0,0,0,0,1
898,20021,64,11,13,16,18,19
899,20023,2,0,0,0,0,0
900,20025,40,0,0,0,0,0
901,20027,15,2,3,3,4,4
902,20029,26,1,1,1,1,1
903,20031,63,1,1,2,2,2
904,20033,3,0,0,0,0,0
905,20035,128,30,37,46,53,60
906,20037,358,61,76,87,92,91
907,20039,5,4,6,8,9,8
908,20041,35,9,12,15,18,21
909,20043,43,3,4,4,4,4
910,20045,588,188,240,275,290,280
911,20047,9,0,0,0,0,0
912,20049,1,0,0,0,1,1
913,20051,105,51,63,72,75,72
914,20053,15,2,2,2,2,2
915,20055,1672,31,34,37,38,38
916,20057,1998,16,14,13,12,10
917,20059,128,29,34,38,41,42
918,20061,113,65,77,84,84,80
919,20063,3,1,2,2,2,2
920,20065,9,5,6,6,5,4
921,20067,88,16,17,18,19,18
922,20069,51,8,9,10,10,10
923,20071,3,3,3,4,4,3
924,20073,14,0,0,0,0,0
925,20075,35,1,1,1,1,1
926,20077,8,4,3,3,4,3
927,20079,134,65,84,99,108,110
928,20081,46,2,3,3,3,2
929,20083,10,0,0,0,0,0
930,20085,131,10,11,12,13,13
931,20087,47,12,16,20,22,24
932,20089,8,1,1,2,2,2
933,20091,4455,1032,1181,1285,1343,1338
934,20093,53,1,2,1,1,1
935,20095,7,5,8,9,11,13
936,20097,6,1,1,1,1,0
937,20099,104,22,28,32,35,36
938,20101,5,0,0,0,0,0
939,20103,1337,107,125,137,143,145
940,20105,6,5,7,9,10,9
941,20107,26,3,4,5,5,6
942,20109,2,1,1,1,2,2
943,20111,600,25,27,28,29,29
944,20113,114,32,39,45,50,53
945,20115,40,13,15,18,20,19
946,20117,7,4,5,8,11,13
947,20119,36,2,3,3,3,3
948,20121,92,47,60,70,76,78
949,20123,25,1,2,2,3,3
950,20125,120,49,61,70,76,78
951,20127,7,0,0,0,0,0
952,20129,9,0,0,0,0,0
953,20131,42,6,7,8,8,9
954,20133,48,3,3,3,3,4
955,20135,5,0,0,0,0,0
956,20137,22,1,1,1,1,1
957,20139,34,7,7,9,9,9
958,20141,3,1,1,1,1,1
959,20143,28,4,5,5,5,6
960,20145,7,1,1,1,1,1
961,20147,41,6,5,5,4,3
962,20149,99,21,22,25,27,27
963,20151,32,4,4,3,3,3
964,20153,0,0,0,0,0,0
965,20155,201,68,87,100,107,110
966,20157,23,2,3,3,3,3
967,20159,21,5,6,6,7,7
968,20161,419,128,150,167,176,180
969,20163,13,1,1,1,2,2
970,20165,5,3,4,4,5,5
971,20167,8,5,8,11,14,15
972,20169,313,116,137,152,159,160
973,20171,22,2,2,2,2,2
974,20173,3646,1379,1632,1802,1871,1836
975,20175,1154,26,29,30,31,30
976,20177,1295,267,285,301,310,311
977,20179,7,0,0,0,0,0
978,20181,9,0,0,0,0,0
979,20183,3,0,0,0,0,0
980,20185,2,1,1,1,1,2
981,20187,15,0,0,0,0,0
982,20189,40,2,2,2,3,3
983,20191,85,23,30,38,42,44
984,20193,25,4,4,4,5,4
985,20195,5,2,2,2,2,2
986,20197,40,1,1,2,2,2
987,20199,0,0,0,0,0,0
988,20201,2,1,2,2,3,3
989,20203,2,2,3,5,6,7
990,20205,6,3,3,4,4,5
991,20207,11,0,0,0,0,0
992,20209,4065,397,396,378,348,315
993,21001,183,28,34,37,38,37
994,21003,211,18,23,27,31,32
995,21005,49,14,19,23,27,28
996,21007,28,4,6,7,9,10
997,21009,250,86,115,132,131,119
998,21011,28,7,9,12,14,15
999,21013,230,121,184,230,234,206
1000,21015,929,115,158,205,244,268
1001,21017,63,12,15,19,22,24
1002,21019,140,24,34,45,56,64
1003,21021,101,20,29,37,44,48
1004,21023,27,3,4,5,6,6
1005,21025,20,2,3,4,5,6
1006,21027,41,8,10,13,16,19
1007,21029,261,53,85,118,139,150
1008,21031,286,7,8,11,12,14
1009,21033,42,2,2,2,3,4
1010,21035,153,47,60,67,68,67
1011,21037,460,98,128,163,193,204
1012,21039,17,1,2,2,3,3
1013,21041,134,14,16,18,20,20
1014,21043,80,25,34,43,50,51
1015,21045,135,39,50,59,58,53
1016,21047,409,112,150,186,199,192
1017,21049,128,14,21,27,34,40
1018,21051,134,37,44,48,51,51
1019,21053,16,3,5,7,10,12
1020,21055,23,5,7,9,10,11
1021,21057,27,4,6,7,8,7
1022,21059,633,99,117,134,148,158
1023,21061,87,6,8,10,12,14
1024,21063,7,3,3,4,5,6
1025,21065,10,3,4,6,9,12
1026,21067,2381,408,479,543,566,541
1027,21069,45,7,8,10,12,13
1028,21071,75,32,42,53,61,64
1029,21073,213,58,76,91,100,102
1030,21075,41,7,9,12,13,15
1031,21077,77,7,9,10,12,13
1032,21079,57,17,23,29,34,38
1033,21081,84,16,20,25,29,32
1034,21083,434,72,89,101,101,93
1035,21085,166,15,21,27,32,34
1036,21087,24,9,12,17,20,22
1037,21089,65,20,30,42,52,58
1038,21091,40,6,8,9,10,10
1039,21093,445,109,143,172,188,187
1040,21095,162,66,102,127,133,122
1041,21097,108,10,11,11,10,9
1042,21099,68,18,23,30,36,40
1043,21101,281,61,79,95,107,111
1044,21103,74,21,28,32,35,37
1045,21105,16,2,3,3,3,3
1046,21107,374,52,68,79,84,83
1047,21109,127,5,6,8,11,13
1048,21111,6135,879,1203,1552,1815,1936
1049,21113,233,84,112,129,138,133
1050,21115,24,7,11,13,15,17
1051,21117,1194,180,242,303,353,381
1052,21119,31,10,13,16,20,22
1053,21121,162,37,49,60,65,63
1054,21123,40,14,17,19,20,18
1055,21125,321,102,124,139,142,130
1056,21127,27,5,8,12,16,18
1057,21129,3,3,4,7,9,12
1058,21131,20,3,5,6,6,6
1059,21133,35,10,15,22,29,35
1060,21135,29,5,7,10,13,15
1061,21137,83,25,32,38,41,41
1062,21139,32,4,5,7,8,9
1063,21141,288,32,40,50,57,57
1064,21143,27,1,2,2,3,4
1065,21145,294,71,90,108,119,125
1066,21147,26,2,3,5,7,9
1067,21149,38,4,6,8,8,9
1068,21151,308,105,140,170,184,180
1069,21153,14,3,4,6,9,11
1070,21155,91,17,22,26,29,31
1071,21157,112,33,43,50,53,53
1072,21159,25,8,11,13,15,17
1073,21161,46,12,16,17,18,20
1074,21163,68,29,39,46,50,53
1075,21165,23,2,2,3,4,5
1076,21167,37,5,8,11,15,16
1077,21169,25,4,6,8,10,11
1078,21171,79,16,20,23,24,25
1079,21173,97,18,23,31,36,37
1080,21175,28,6,9,13,18,21
1081,21177,597,26,33,41,45,46
1082,21179,175,58,73,82,87,87
1083,21181,20,3,4,5,5,6
1084,21183,329,38,51,62,67,66
1085,21185,478,79,100,117,127,129
1086,21187,28,8,12,17,20,24
1087,21189,6,3,3,3,4,4
1088,21191,32,6,8,11,12,13
1089,21193,154,35,46,57,69,71
1090,21195,194,72,85,99,115,129
1091,21197,36,9,12,14,16,17
1092,21199,182,54,69,81,89,93
1093,21201,2,1,2,3,3,3
1094,21203,46,11,15,19,20,20
1095,21205,57,17,24,32,40,46
1096,21207,86,18,21,24,27,27
1097,21209,261,54,66,76,79,78
1098,21211,662,88,96,101,98,91
1099,21213,123,17,21,23,25,27
1100,21215,77,13,18,22,24,24
1101,21217,80,21,27,31,35,38
1102,21219,31,3,5,7,9,10
1103,21221,45,9,12,15,17,18
1104,21223,27,3,4,6,8,8
1105,21225,46,11,14,16,17,17
1106,21227,2223,202,232,253,255,244
1107,21229,49,11,13,14,15,14
1108,21231,50,21,27,31,36,40
1109,21233,73,16,20,23,24,22
1110,21235,94,40,47,53,58,61
1111,21237,8,3,4,5,6,6
1112,21239,114,22,28,35,41,43
1113,22001,2173,215,196,180,159,131
1114,22003,986,87,79,73,63,51
1115,22005,2249,283,295,299,279,242
1116,22007,493,31,34,40,44,44
1117,22009,827,117,120,122,112,97
1118,22011,624,93,103,106,97,84
1119,22013,340,28,30,32,32,30
1120,22015,1855,338,362,382,381,359
1121,22017,5652,523,591,660,660,594
1122,22019,5459,871,795,695,572,454
1123,22021,178,16,17,19,21,20
1124,22023,157,28,28,25,22,18
1125,22025,243,13,14,16,19,19
1126,22027,200,19,21,24,26,25
1127,22029,234,29,30,34,37,39
1128,22031,571,55,57,59,60,58
1129,22033,9636,1086,1286,1464,1466,1279
1130,22035,489,6,6,7,7,7
1131,22037,458,38,40,42,41,39
1132,22039,639,113,109,106,95,78
1133,22041,719,30,31,33,32,30
1134,22043,232,38,42,46,50,49
1135,22045,2003,221,226,220,193,163
1136,22047,1026,71,77,83,82,77
1137,22049,338,24,26,29,29,30
1138,22051,13448,842,1036,1257,1368,1296
1139,22053,903,119,112,107,92,74
1140,22055,5769,777,778,782,714,604
1141,22057,2319,260,274,285,276,249
1142,22059,192,21,24,28,29,28
1143,22061,639,87,99,110,119,117
1144,22063,2298,352,374,384,356,302
1145,22065,523,28,28,29,26,23
1146,22067,387,46,55,64,69,68
1147,22069,600,80,84,87,88,84
1148,22071,9898,453,469,485,492,485
1149,22073,4102,313,337,357,355,333
1150,22075,378,34,39,43,47,48
1151,22077,623,57,64,66,60,50
1152,22079,2687,254,279,309,316,291
1153,22081,167,16,17,18,17,17
1154,22083,472,50,53,53,51,45
1155,22085,463,63,69,73,75,71
1156,22087,957,46,52,59,63,61
1157,22089,1229,92,104,116,119,111
1158,22091,214,25,25,26,24,22
1159,22093,582,35,37,39,40,37
1160,22095,1285,92,107,120,125,119
1161,22097,1880,332,325,306,266,214
1162,22099,1399,154,162,161,147,126
1163,22101,1287,181,181,174,153,127
1164,22103,4285,499,591,679,690,633
1165,22105,2777,300,321,344,341,308
1166,22107,48,5,5,6,6,6
1167,22109,2453,268,279,286,275,246
1168,22111,543,21,24,27,29,29
1169,22113,1081,234,250,249,230,202
1170,22115,587,157,162,154,139,118
1171,22117,1093,85,95,105,108,102
1172,22119,768,90,95,100,99,92
1173,22121,545,50,48,51,50,47
1174,22123,225,26,29,32,34,31
1175,22125,319,14,15,18,20,22
1176,22127,358,21,23,26,27,27
1177,23001,534,30,43,61,81,97
1178,23003,31,5,8,12,19,28
1179,23005,2011,90,96,108,122,139
1180,23007,46,5,8,10,14,18
1181,23009,19,3,4,8,11,13
1182,23011,158,11,16,24,34,45
1183,23013,25,2,4,5,6,8
1184,23015,33,4,6,8,9,10
1185,23017,49,3,4,6,8,12
1186,23019,139,12,17,24,36,52
1187,23021,3,2,2,2,2,3
1188,23023,43,0,1,1,1,2
1189,23025,34,6,9,15,21,23
1190,23027,60,3,4,6,9,12
1191,23029,7,3,3,5,8,11
1192,23031,621,54,66,84,107,130
1193,24001,256,40,48,55,61,67
1194,24003,6380,317,336,349,353,353
1195,24005,10924,942,1018,1062,1076,1067
1196,24009,535,53,59,65,69,71
1197,24011,403,23,25,27,28,30
1198,24013,1369,115,126,134,140,141
1199,24015,597,56,61,67,72,78
1200,24017,1730,101,108,111,113,114
1201,24019,317,41,47,52,55,56
1202,24021,2879,76,73,71,71,70
1203,24023,42,7,10,14,17,19
1204,24025,1597,221,249,272,291,303
1205,24027,3327,233,248,259,263,261
1206,24029,229,10,10,11,12,12
1207,24031,17020,457,444,429,415,402
1208,24033,21558,672,670,660,645,614
1209,24035,366,74,80,83,83,80
1210,24037,834,83,92,97,103,104
1211,24039,114,13,15,18,20,22
1212,24041,308,69,82,90,94,94
1213,24043,871,59,81,104,113,112
1214,24045,1239,55,60,64,66,67
1215,24047,500,56,63,68,73,74
1216,24510,10353,724,756,772,768,749
1217,25001,1525,86,137,212,301,394
1218,25003,607,24,32,40,51,67
1219,25005,8421,244,352,542,761,894
1220,25007,0,8,9,10,12,13
1221,25009,16304,319,440,655,947,1236
1222,25011,360,13,16,23,34,44
1223,25013,7094,212,308,454,618,727
1224,25015,996,88,128,188,259,315
1225,25017,23534,431,576,862,1333,1852
1226,25019,0,4,5,6,8,9
1227,25021,8897,321,463,650,826,948
1228,25023,8561,149,228,347,470,568
1229,25025,19822,279,327,423,537,624
1230,25027,12580,342,520,805,1136,1445
1231,26001,28,3,4,6,7,8
1232,26003,5,2,2,3,4,6
1233,26005,470,95,142,197,236,251
1234,26007,125,1,2,4,7,12
1235,26009,34,9,13,20,23,25
1236,26011,41,4,7,10,12,14
1237,26013,5,1,1,1,2,2
1238,26015,170,36,51,67,84,95
1239,26017,521,57,83,118,164,202
1240,26019,28,7,10,15,19,23
1241,26021,1224,152,213,267,301,317
1242,26023,307,22,29,40,51,61
1243,26025,694,82,109,141,170,184
1244,26027,261,77,97,118,132,135
1245,26029,45,7,9,12,16,20
1246,26031,33,6,10,13,17,20
1247,26033,26,4,5,6,9,11
1248,26035,50,21,28,36,42,45
1249,26037,359,77,95,113,130,141
1250,26039,94,9,12,16,17,19
1251,26041,60,21,29,36,37,35
1252,26043,42,20,29,36,41,44
1253,26045,410,68,88,114,137,153
1254,26047,52,9,14,18,20,22
1255,26049,3309,322,460,638,810,914
1256,26051,34,5,8,12,16,21
1257,26053,57,10,15,21,24,23
1258,26055,160,54,74,90,107,124
1259,26057,128,27,40,54,61,61
1260,26059,229,18,24,33,43,51
1261,26061,42,20,30,42,52,60
1262,26063,132,37,53,66,71,74
1263,26065,1387,159,211,280,346,398
1264,26067,255,38,57,75,91,102
1265,26069,124,6,9,14,18,21
1266,26071,13,3,5,8,11,13
1267,26073,193,36,51,71,94,110
1268,26075,629,87,132,168,204,242
1269,26077,1441,178,218,273,336,385
1270,26079,47,6,8,11,13,14
1271,26081,6781,480,584,719,863,1001
1272,26083,2,1,2,3,4,4
1273,26085,17,3,5,6,7,8
1274,26087,383,79,103,135,165,187
1275,26089,61,12,17,21,23,24
1276,26091,369,87,115,144,163,172
1277,26093,712,94,127,174,222,260
1278,26095,3,0,1,1,1,1
1279,26097,16,2,3,4,3,3
1280,26099,8891,1091,1490,1921,2295,2497
1281,26101,32,2,3,5,7,9
1282,26103,113,25,36,50,64,77
1283,26105,93,20,28,38,49,56
1284,26107,50,14,21,32,44,52
1285,26109,69,24,34,45,55,61
1286,26111,265,67,95,131,161,176
1287,26113,40,5,8,11,14,15
1288,26115,794,111,154,212,265,305
1289,26117,168,42,57,75,94,105
1290,26119,7,0,1,1,2,2
1291,26121,1080,114,141,174,200,212
1292,26123,242,45,58,70,85,97
1293,26125,14035,1203,1578,2007,2401,2678
1294,26127,458,44,52,57,58,52
1295,26129,51,9,13,18,23,25
1296,26131,3,3,5,11,17,21
1297,26133,64,17,22,27,31,34
1298,26135,23,1,1,1,2,2
1299,26137,128,4,5,7,9,11
1300,26139,1600,219,301,401,476,495
1301,26141,14,0,0,0,1,1
1302,26143,45,10,13,18,21,24
1303,26145,1738,242,333,427,480,484
1304,26147,702,91,133,191,246,274
1305,26149,526,83,94,105,113,112
1306,26151,87,33,46,61,77,90
1307,26153,8,1,2,3,4,5
1308,26155,303,18,26,37,47,59
1309,26157,270,24,34,47,62,75
1310,26159,362,66,94,127,143,139
1311,26161,2259,357,476,586,664,691
1312,26163,26084,1624,2366,3316,4138,4621
1313,26165,57,8,12,18,22,22
1314,27001,24,5,6,7,8,9
1315,27003,3010,245,250,249,246,238
1316,27005,110,21,28,34,40,45
1317,27007,151,51,66,76,82,84
1318,27009,287,30,34,38,42,43
1319,27011,21,1,1,1,1,1
1320,27013,767,118,131,138,139,135
1321,27015,70,23,29,35,38,40
1322,27017,114,25,28,33,35,39
1323,27019,663,120,137,150,156,157
1324,27021,43,19,27,34,40,45
1325,27023,90,7,8,8,8,8
1326,27025,154,34,41,49,57,66
1327,27027,703,38,40,38,36,33
1328,27029,14,0,0,0,0,0
1329,27031,2,1,1,2,2,3
1330,27033,159,10,11,11,11,10
1331,27035,156,34,44,55,63,69
1332,27037,3475,407,411,411,402,387
1333,27039,118,14,16,18,20,20
1334,27041,115,31,40,47,53,56
1335,27043,73,12,13,15,16,16
1336,27045,53,12,14,16,19,20
1337,27047,338,23,25,26,27,27
1338,27049,159,23,27,31,35,38
1339,27051,38,4,4,5,5,5
1340,27053,16316,1125,1145,1137,1097,1030
1341,27055,33,5,5,6,7,7
1342,27057,19,5,6,8,9,10
1343,27059,101,22,25,28,31,33
1344,27061,119,31,41,52,62,69
1345,27063,64,6,7,8,9,9
1346,27065,23,6,7,7,8,8
1347,27067,644,30,36,40,42,42
1348,27069,3,2,2,2,2,2
1349,27071,56,22,27,31,33,34
1350,27073,6,1,0,0,0,0
1351,27075,13,2,2,2,2,2
1352,27077,1,1,2,5,9,11
1353,27079,181,43,48,51,53,52
1354,27081,52,7,8,8,8,8
1355,27083,401,33,36,37,37,36
1356,27085,116,13,14,16,17,19
1357,27087,18,2,2,2,2,2
1358,27089,25,5,7,8,8,8
1359,27091,192,12,13,14,16,16
1360,27093,80,19,22,26,29,31
1361,27095,50,11,14,17,19,21
1362,27097,75,8,10,12,14,17
1363,27099,1038,46,50,53,54,52
1364,27101,118,20,23,24,23,21
1365,27103,266,57,66,70,74,73
1366,27105,1727,12,12,11,10,9
1367,27107,29,4,5,5,5,6
1368,27109,1515,142,146,147,147,142
1369,27111,148,32,40,49,59,67
1370,27113,62,4,5,6,7,8
1371,27115,121,10,12,14,16,17
1372,27117,133,32,36,37,34,30
1373,27119,110,22,28,32,34,36
1374,27121,34,8,10,12,13,12
1375,27123,6253,263,256,250,246,243
1376,27125,9,1,2,2,2,2
1377,27127,30,6,7,8,9,10
1378,27129,53,10,11,12,13,13
1379,27131,947,36,34,33,32,32
1380,27133,60,14,16,18,19,18
1381,27135,41,5,6,8,9,10
1382,27137,325,149,207,267,325,374
1383,27139,1176,207,227,247,256,257
1384,27141,564,120,147,167,175,175
1385,27143,72,10,11,13,14,15
1386,27145,2721,189,209,220,230,229
1387,27147,309,40,45,49,52,53
1388,27149,15,3,4,4,5,5
1389,27151,50,6,7,8,10,10
1390,27153,408,4,4,5,6,6
1391,27155,9,0,0,0,0,0
1392,27157,65,22,27,32,36,37
1393,27159,20,5,5,5,7,7
1394,27161,113,25,29,32,33,31
1395,27163,1672,251,269,284,295,299
1396,27165,291,14,13,11,10,9
1397,27167,24,1,1,1,1,1
1398,27169,217,64,79,91,102,110
1399,27171,705,139,151,161,166,166
1400,27173,41,5,6,7,8,8
1401,28001,511,54,58,61,61,58
1402,28003,274,81,96,106,107,103
1403,28005,179,29,30,29,29,27
1404,28007,457,17,17,17,16,16
1405,28009,88,14,15,16,14,13
1406,28011,758,90,93,91,86,80
1407,28013,339,48,48,46,41,37
1408,28015,231,20,21,21,20,19
1409,28017,390,37,37,35,32,29
1410,28019,105,7,7,7,7,6
1411,28021,379,28,26,24,21,19
1412,28023,277,20,21,22,21,20
1413,28025,340,26,26,27,25,24
1414,28027,535,51,52,50,47,42
1415,28029,829,49,46,44,40,37
1416,28031,531,27,26,24,23,21
1417,28033,2668,417,419,403,377,340
1418,28035,1405,116,122,125,124,118
1419,28037,85,9,10,10,10,9
1420,28039,243,63,67,69,65,60
1421,28041,192,41,43,43,41,38
1422,28043,766,70,68,63,53,46
1423,28045,269,37,45,52,55,55
1424,28047,1810,553,588,593,575,539
1425,28049,4553,746,747,720,675,615
1426,28051,760,30,29,26,25,22
1427,28053,245,25,24,21,20,18
1428,28055,18,3,3,2,1,1
1429,28057,254,43,50,55,57,55
1430,28059,1582,461,507,522,506,466
1431,28061,336,14,14,13,12,11
1432,28063,163,21,20,19,17,15
1433,28065,174,29,30,31,30,29
1434,28067,1563,89,83,78,73,66
1435,28069,209,8,8,8,7,7
1436,28071,723,106,109,108,104,97
1437,28073,954,187,198,194,180,160
1438,28075,1218,77,84,89,91,91
1439,28077,271,13,14,14,14,13
1440,28079,724,36,36,34,31,28
1441,28081,1002,178,188,189,182,169
1442,28083,735,56,56,55,51,47
1443,28085,681,56,61,62,59,57
1444,28087,811,110,113,111,105,98
1445,28089,2058,208,215,216,206,192
1446,28091,502,81,83,82,78,71
1447,28093,454,89,92,95,91,85
1448,28095,592,62,66,68,68,66
1449,28097,250,28,28,27,24,21
1450,28099,1148,24,21,19,16,14
1451,28101,472,23,25,25,26,24
1452,28103,365,19,19,18,16,15
1453,28105,893,90,90,87,80,72
1454,28107,732,132,131,123,110,94
1455,28109,427,53,63,68,70,69
1456,28111,175,19,21,22,21,20
1457,28113,720,99,103,101,98,91
1458,28115,607,98,98,94,85,73
1459,28117,251,53,58,62,63,59
1460,28119,168,17,17,18,16,14
1461,28121,1830,347,363,361,345,317
1462,28123,930,39,40,40,39,37
1463,28125,103,14,13,12,11,9
1464,28127,623,116,115,112,103,92
1465,28129,349,27,29,28,28,25
1466,28131,128,30,35,38,39,39
1467,28133,790,106,104,98,87,76
1468,28135,349,56,54,49,42,37
1469,28137,565,86,84,81,74,65
1470,28139,236,28,30,31,29,27
1471,28141,226,47,52,54,52,48
1472,28143,182,20,20,21,20,19
1473,28145,408,84,91,93,89,83
1474,28147,396,45,45,41,37,31
1475,28149,853,136,136,131,122,112
1476,28151,1285,181,180,170,151,129
1477,28153,689,36,32,30,26,22
1478,28155,166,8,8,9,9,8
1479,28157,151,6,7,7,7,6
1480,28159,479,46,47,44,40,35
1481,28161,276,26,27,27,25,23
1482,28163,689,62,66,65,62,58
1483,29001,119,11,13,16,18,21
1484,29003,74,14,18,21,22,22
1485,29005,13,1,1,1,2,2
1486,29007,182,11,15,20,23,26
1487,29009,188,61,75,85,90,90
1488,29011,53,5,5,5,5,5
1489,29013,29,2,3,5,5,5
1490,29015,51,15,20,23,25,26
1491,29017,50,10,13,16,18,19
1492,29019,928,139,168,188,192,183
1493,29021,1017,61,67,71,75,74
1494,29023,192,42,51,59,64,68
1495,29025,27,7,8,9,11,12
1496,29027,94,22,30,39,47,51
1497,29029,203,31,41,51,56,53
1498,29031,521,139,149,146,137,126
1499,29033,71,19,26,30,31,30
1500,29035,10,0,0,0,1,1
1501,29037,440,118,149,175,190,188
1502,29039,31,1,2,3,4,5
1503,29041,13,0,1,1,1,1
1504,29043,172,45,60,72,78,78
1505,29045,2,0,0,1,1,1
1506,29047,717,128,134,142,152,162
1507,29049,53,11,14,18,20,21
1508,29051,226,32,45,57,65,68
1509,29053,50,10,14,17,19,19
1510,29055,34,12,15,18,20,23
1511,29057,10,9,13,17,20,21
1512,29059,41,14,17,22,25,27
1513,29061,17,3,5,5,7,8
1514,29063,27,8,11,14,15,16
1515,29065,9,1,2,2,2,3
1516,29067,46,26,38,52,60,62
1517,29069,194,42,46,50,52,51
1518,29071,447,104,128,154,174,182
1519,29073,13,0,0,0,0,0
1520,29075,74,5,6,7,7,7
1521,29077,859,142,163,189,213,227
1522,29079,24,2,2,3,3,4
1523,29081,44,9,11,11,12,11
1524,29083,50,7,10,13,16,17
1525,29085,8,10,15,21,27,29
1526,29087,2,2,2,2,3,4
1527,29089,37,4,6,7,8,9
1528,29091,98,29,40,52,65,73
1529,29093,9,3,3,5,6,7
1530,29095,2507,1211,1250,1250,1211,1151
1531,29097,1509,302,307,295,267,232
1532,29099,954,237,301,370,429,468
1533,29101,417,76,93,105,111,111
1534,29103,4,2,2,2,2,2
1535,29105,171,92,125,155,170,173
1536,29107,125,15,20,23,25,27
1537,29109,136,54,81,110,129,135
1538,29111,21,3,4,6,7,8
1539,29113,221,23,32,42,53,63
1540,29115,28,5,6,7,8,9
1541,29117,37,9,11,12,14,14
1542,29119,882,67,60,55,48,40
1543,29121,39,4,5,7,9,10
1544,29123,15,5,6,7,8,9
1545,29125,10,1,2,2,3,3
1546,29127,85,48,69,86,98,103
1547,29129,8,0,0,0,0,0
1548,29131,62,25,38,54,66,76
1549,29133,122,8,10,12,13,13
1550,29135,93,9,11,14,15,15
1551,29137,9,1,2,2,2,2
1552,29139,27,4,4,4,4,4
1553,29141,45,9,12,16,19,23
1554,29143,131,25,32,36,37,36
1555,29145,736,118,121,118,110,99
1556,29147,90,14,20,25,29,30
1557,29149,12,1,1,1,2,2
1558,29151,32,7,9,11,12,12
1559,29153,4,2,3,5,7,8
1560,29155,179,17,20,23,25,25
1561,29157,187,12,13,13,13,13
1562,29159,274,65,83,97,107,110
1563,29161,59,8,10,13,17,21
1564,29163,54,14,17,19,21,22
1565,29165,252,66,81,94,104,108
1566,29167,150,28,41,54,64,71
1567,29169,171,18,25,33,42,48
1568,29171,4,1,1,1,1,1
1569,29173,16,1,0,1,1,1
1570,29175,29,3,5,8,11,13
1571,29177,48,13,18,22,25,28
1572,29179,12,2,4,4,4,4
1573,29181,36,7,10,12,14,16
1574,29183,2663,522,633,723,787,818
