,County,214,220,227,234,241,248
800,19023,163,18,17,17,15,14
801,19025,101,7,7,7,6,6
802,19027,297,28,28,29,27,25
803,19029,105,19,19,20,19,19
804,19031,146,11,11,11,11,11
805,19033,715,44,45,46,45,43
806,19035,126,8,8,8,7,7
807,19037,86,14,14,15,14,14
808,19039,216,7,6,5,5,5
809,19041,229,15,15,15,14,14
810,19043,152,26,26,26,25,24
811,19045,659,115,120,120,117,111
812,19047,788,11,10,10,9,8
813,19049,2115,60,55,50,45,40
814,19051,77,7,6,6,6,6
815,19053,33,4,4,4,4,3
816,19055,162,28,28,27,26,25
817,19057,427,69,74,76,75,70
818,19059,402,10,9,9,8,7
819,19061,1903,144,138,129,120,109
820,19063,212,12,11,9,8,8
821,19065,123,22,22,23,23,23
822,19067,184,18,19,18,18,18
823,19069,275,16,15,13,11,9
824,19071,55,7,7,7,6,6
825,19073,45,3,3,2,3,3
826,19075,112,17,17,17,16,16
827,19077,157,14,14,14,13,12
828,19079,246,2,3,3,3,3
829,19081,133,8,7,7,7,6
830,19083,213,22,22,20,19,18
831,19085,135,12,12,12,12,12
832,19087,202,24,25,25,25,24
833,19089,87,8,8,9,8,8
834,19091,100,4,3,3,3,3
835,19093,36,2,2,2,2,2
836,19095,106,8,8,8,8,7
837,19097,180,22,23,24,23,23
838,19099,522,32,32,31,30,28
839,19101,103,12,12,12,12,11
840,19103,2538,181,185,184,179,173
841,19105,154,21,21,20,19,19
842,19107,46,7,7,7,7,7
843,19109,111,13,13,13,13,13
844,19111,257,49,54,58,59,57
845,19113,2745,313,317,313,304,293
846,19115,382,3,3,3,3,2
847,19117,80,10,9,9,8,8
848,19119,136,13,13,13,12,11
849,19121,151,20,21,21,22,20
850,19123,158,12,12,12,12,11
851,19125,306,55,57,58,58,57
852,19127,1567,54,51,48,43,38
853,19129,117,20,20,20,19,19
854,19131,92,7,7,7,7,6
855,19133,104,3,3,3,3,3
856,19135,92,6,6,6,5,5
857,19137,69,9,9,9,9,8
858,19139,924,46,48,47,46,45
859,19141,164,15,15,14,13,12
860,19143,91,3,3,3,3,3
861,19145,107,11,12,13,13,14
862,19147,105,7,7,6,6,5
863,19149,614,28,25,23,20,18
864,19151,122,3,2,2,1,1
865,19153,11751,490,461,432,397,362
866,19155,1517,88,84,79,74,69
867,19157,177,11,11,11,12,12
868,19159,29,2,1,1,1,1
869,19161,101,9,9,9,8,7
870,19163,2002,218,220,219,212,204
871,19165,208,13,13,13,11,11
872,19167,775,37,35,32,30,27
873,19169,1569,96,91,84,79,73
874,19171,584,15,15,15,14,13
875,19173,107,3,3,3,3,2
876,19175,90,11,11,11,10,9
877,19177,46,3,3,3,3,3
878,19179,1007,50,50,49,48,45
879,19181,655,50,48,45,42,38
880,19183,316,10,11,10,10,10
881,19185,33,4,4,4,3,3
882,19187,695,8,8,8,7,7
883,19189,144,20,19,18,17,15
884,19191,169,25,27,28,28,27
885,19193,3950,69,65,62,58,55
886,19195,75,8,8,8,7,6
887,19197,494,6,5,5,4,4
888,20001,20,2,2,2,2,2
889,20003,32,3,2,2,2,2
890,20005,157,11,11,11,12,11
891,20007,5,0,0,0,0,0
892,20009,216,48,50,50,48,46
893,20011,82,11,12,12,12,11
894,20013,59,7,8,8,8,7
895,20015,378,98,105,107,107,106
896,20017,58,1,1,1,1,1
897,20019,7,0,0,0,0,0
898,20021,204,25,27,28,28,27
899,20023,5,1,0,0,0,0
900,20025,45,0,0,0,0,0
901,20027,23,4,4,4,4,4
902,20029,43,3,4,4,4,4
903,20031,75,2,2,2,2,2
904,20033,9,0,0,0,0,0
905,20035,222,48,51,51,50,48
906,20037,413,34,37,40,41,40
907,20039,6,0,0,0,0,0
908,20041,64,14,15,16,16,16
909,20043,58,4,4,4,4,3
910,20045,892,148,155,156,157,153
911,20047,12,1,1,1,1,1
912,20049,1,0,0,0,0,0
913,20051,180,31,32,33,33,33
914,20053,24,0,0,0,0,0
915,20055,1844,34,33,31,30,28
916,20057,2202,24,22,20,18,15
917,20059,243,30,30,30,29,29
918,20061,185,35,35,35,35,33
919,20063,7,1,1,1,1,1
920,20065,23,0,0,0,0,0
921,20067,138,11,11,10,9,9
922,20069,98,7,6,6,5,5
923,20071,4,0,0,0,0,0
924,20073,23,1,1,1,1,1
925,20075,42,0,0,0,0,0
926,20077,35,5,5,4,4,4
927,20079,271,63,67,70,70,66
928,20081,44,3,3,2,2,2
929,20083,12,0,0,0,0,0
930,20085,181,12,12,12,11,10
931,20087,104,24,25,26,26,24
932,20089,14,1,1,1,1,1
933,20091,7310,1084,1047,992,929,855
934,20093,68,3,2,2,2,2
935,20095,34,10,10,11,11,11
936,20097,8,0,0,0,0,0
937,20099,166,19,20,20,19,20
938,20101,7,0,0,0,0,0
939,20103,1572,97,100,101,101,98
940,20105,6,0,0,0,0,0
941,20107,50,5,6,5,5,5
942,20109,2,0,0,0,0,0
943,20111,857,45,44,42,40,37
944,20113,195,29,31,32,34,34
945,20115,60,5,5,6,6,6
946,20117,13,0,0,0,0,0
947,20119,58,5,5,5,4,4
948,20121,167,41,44,46,48,48
949,20123,28,0,0,0,0,0
950,20125,208,35,39,41,41,41
951,20127,15,0,0,0,0,0
952,20129,10,0,0,0,0,0
953,20131,53,5,5,4,4,4
954,20133,72,7,7,8,7,7
955,20135,11,0,0,0,0,0
956,20137,23,0,0,0,0,0
957,20139,53,8,8,9,10,10
958,20141,4,0,0,0,0,0
959,20143,39,4,4,5,4,4
960,20145,76,0,0,0,0,0
961,20147,51,0,0,0,0,0
962,20149,139,14,15,15,14,14
963,20151,37,1,1,1,1,1
964,20153,0,0,0,0,0,0
965,20155,621,128,130,127,121,113
966,20157,34,1,1,1,1,1
967,20159,42,4,4,4,4,4
968,20161,577,68,72,73,71,71
969,20163,20,1,1,1,1,1
970,20165,12,2,2,2,2,1
971,20167,17,2,2,1,1,1
972,20169,432,68,69,72,71,71
973,20171,87,5,5,5,4,4
974,20173,6289,1395,1393,1341,1256,1152
975,20175,1332,33,32,30,28,25
976,20177,1975,231,224,212,198,184
977,20179,9,0,0,0,0,0
978,20181,17,1,1,1,1,1
979,20183,3,0,0,0,0,0
980,20185,15,4,4,4,4,4
981,20187,21,1,1,1,1,1
982,20189,47,2,1,1,1,1
983,20191,110,13,14,14,14,14
984,20193,53,3,2,2,1,1
985,20195,7,0,0,0,0,0
986,20197,50,2,2,2,2,2
987,20199,1,0,0,0,0,0
988,20201,2,0,0,0,0,0
989,20203,4,0,0,0,0,0
990,20205,16,1,1,1,1,1
991,20207,12,0,0,0,0,0
992,20209,5701,277,247,218,192,167
993,21001,244,7,8,9,11,13
994,21003,241,10,11,14,17,19
995,21005,103,11,14,16,18,20
996,21007,39,4,4,4,5,5
997,21009,471,61,65,74,82,85
998,21011,52,6,7,8,10,11
999,21013,367,47,59,74,84,87
1000,21015,1218,105,114,132,153,164
1001,21017,104,11,14,15,16,18
1002,21019,214,20,23,28,33,38
1003,21021,186,21,22,26,28,30
1004,21023,37,1,2,3,3,4
1005,21025,39,5,6,8,9,12
1006,21027,91,10,12,15,18,19
1007,21029,537,99,104,107,116,120
1008,21031,310,7,8,11,14,15
1009,21033,62,3,3,3,3,3
1010,21035,345,43,48,55,61,62
1011,21037,650,59,62,72,83,92
1012,21039,55,4,4,4,5,5
1013,21041,184,12,12,14,16,16
1014,21043,110,14,19,25,30,34
1015,21045,223,18,19,21,22,23
1016,21047,690,71,85,103,121,132
1017,21049,220,20,22,25,30,32
1018,21051,196,17,21,26,30,34
1019,21053,59,10,10,12,12,13
1020,21055,38,4,5,6,7,7
1021,21057,75,4,4,5,5,6
1022,21059,876,72,77,93,108,114
1023,21061,116,5,7,9,10,10
1024,21063,19,3,4,6,8,9
1025,21065,28,6,8,12,16,19
1026,21067,3662,272,310,371,425,441
1027,21069,65,5,7,10,13,16
1028,21071,132,24,30,39,46,49
1029,21073,428,58,68,75,76,72
1030,21075,109,12,13,13,13,12
1031,21077,87,3,4,4,6,7
1032,21079,99,13,15,19,22,25
1033,21081,132,12,13,16,18,19
1034,21083,614,40,45,51,56,58
1035,21085,237,24,30,35,38,41
1036,21087,95,13,14,17,19,20
1037,21089,166,30,39,50,56,58
1038,21091,55,3,3,3,4,4
1039,21093,833,128,142,151,150,147
1040,21095,264,26,32,44,54,58
1041,21097,139,4,4,5,6,6
1042,21099,118,16,19,22,26,29
1043,21101,406,47,51,57,66,72
1044,21103,155,19,22,26,28,26
1045,21105,63,4,4,4,5,5
1046,21107,472,31,37,43,51,59
1047,21109,172,6,6,7,8,8
1048,21111,10490,1021,1149,1362,1588,1720
1049,21113,411,43,48,56,64,68
1050,21115,101,17,18,22,28,31
1051,21117,1616,143,166,204,243,269
1052,21119,87,15,17,18,21,23
1053,21121,306,38,43,49,53,54
1054,21123,76,10,13,16,20,22
1055,21125,511,39,47,61,74,81
1056,21127,40,4,5,6,9,10
1057,21129,11,3,4,5,7,9
1058,21131,38,4,5,6,7,8
1059,21133,66,5,6,9,11,15
1060,21135,116,14,14,16,17,18
1061,21137,130,16,21,28,34,39
1062,21139,39,2,2,3,3,3
1063,21141,377,25,30,37,44,47
1064,21143,34,0,0,0,0,1
1065,21145,453,58,59,66,73,79
1066,21147,59,5,6,8,9,10
1067,21149,50,4,5,6,7,8
1068,21151,757,94,103,116,121,122
1069,21153,60,15,21,27,30,29
1070,21155,155,20,22,27,30,31
1071,21157,174,21,25,30,32,33
1072,21159,49,9,11,13,16,18
1073,21161,71,6,7,9,10,11
1074,21163,117,21,26,32,41,48
1075,21165,28,0,1,1,1,1
1076,21167,105,15,16,18,19,19
1077,21169,77,10,12,14,16,16
1078,21171,111,9,10,12,14,14
1079,21173,170,20,23,28,31,33
1080,21175,40,6,8,11,14,15
1081,21177,647,18,20,22,25,27
1082,21179,312,38,46,55,61,64
1083,21181,22,0,1,1,2,2
1084,21183,372,11,13,16,20,25
1085,21185,743,78,91,103,106,104
1086,21187,74,13,15,19,23,25
1087,21189,25,3,4,5,6,6
1088,21191,58,7,9,10,12,15
1089,21193,268,27,30,35,40,41
1090,21195,298,45,52,69,90,102
1091,21197,70,6,7,9,12,14
1092,21199,437,65,73,87,96,94
1093,21201,3,0,0,1,1,2
1094,21203,107,12,14,17,18,17
1095,21205,89,6,8,11,14,18
1096,21207,150,12,14,17,18,18
1097,21209,498,44,46,52,57,59
1098,21211,866,48,59,72,76,75
1099,21213,188,13,15,19,22,24
1100,21215,152,18,20,23,26,27
1101,21217,176,27,32,39,46,48
1102,21219,45,4,4,4,5,5
1103,21221,63,6,7,9,12,15
1104,21223,39,3,5,6,7,7
1105,21225,79,8,9,11,13,14
1106,21227,2969,118,124,134,145,149
1107,21229,115,13,14,17,18,19
1108,21231,83,10,12,16,17,18
1109,21233,96,6,6,8,10,13
1110,21235,173,15,21,29,40,48
1111,21237,26,5,7,9,10,11
1112,21239,196,19,21,25,29,30
1113,22001,2743,45,37,33,29,27
1114,22003,1409,33,29,27,25,22
1115,22005,3218,121,108,95,84,75
1116,22007,631,21,20,19,18,16
1117,22009,1211,57,58,57,55,48
1118,22011,938,44,40,39,36,33
1119,22013,403,9,9,9,8,7
1120,22015,2549,86,81,76,68,60
1121,22017,7156,181,160,146,131,116
1122,22019,7277,187,166,152,139,127
1123,22021,264,13,12,11,10,8
1124,22023,174,3,3,3,3,3
1125,22025,346,17,18,18,16,15
1126,22027,327,24,24,23,22,19
1127,22029,402,31,31,30,28,27
1128,22031,802,33,31,27,24,21
1129,22033,13350,488,455,424,390,357
1130,22035,529,5,4,4,4,3
1131,22037,721,40,38,37,33,30
1132,22039,1004,38,36,33,32,29
1133,22041,1042,30,28,26,23,20
1134,22043,377,25,25,26,27,25
1135,22045,2661,68,71,73,73,71
1136,22047,1325,39,36,33,30,26
1137,22049,416,11,10,10,10,10
1138,22051,16131,278,260,248,237,223
1139,22053,1116,40,35,32,28,22
1140,22055,8148,187,164,146,129,113
1141,22057,3101,108,101,94,90,83
1142,22059,378,17,16,16,14,14
1143,22061,881,22,19,18,18,19
1144,22063,3266,123,107,92,78,69
1145,22065,655,13,11,9,7,6
1146,22067,570,22,20,19,19,19
1147,22069,889,63,67,67,63,55
1148,22071,11191,184,176,178,183,187
1149,22073,5372,161,141,124,107,91
1150,22075,489,13,13,12,12,11
1151,22077,888,36,31,25,22,18
1152,22079,3682,132,121,111,102,94
1153,22081,300,12,11,11,10,9
1154,22083,664,28,27,26,26,24
1155,22085,711,24,25,25,25,23
1156,22087,1191,29,29,29,28,28
1157,22089,1580,38,35,32,31,29
1158,22091,305,13,13,12,12,11
1159,22093,747,12,11,10,10,10
1160,22095,1487,32,31,30,29,27
1161,22097,3000,97,87,79,70,62
1162,22099,1836,63,63,61,58,53
1163,22101,1720,38,33,30,28,27
1164,22103,5815,231,213,199,183,167
1165,22105,3934,177,164,148,133,114
1166,22107,127,10,9,9,7,6
1167,22109,3315,109,100,92,84,76
1168,22111,783,24,25,25,24,23
1169,22113,1784,63,55,50,46,42
1170,22115,889,57,55,51,48,47
1171,22117,1402,44,39,35,31,26
1172,22119,986,36,35,33,32,29
1173,22121,787,20,19,18,18,17
1174,22123,320,14,15,15,14,12
1175,22125,467,24,25,25,25,22
1176,22127,511,23,22,21,19,17
1177,23001,591,29,33,37,40,45
1178,23003,37,6,9,11,15,20
1179,23005,2160,40,37,35,33,32
1180,23007,48,3,4,4,5,5
1181,23009,46,11,16,22,28,32
1182,23011,179,13,16,19,22,25
1183,23013,28,1,2,4,4,4
1184,23015,35,0,0,0,0,0
1185,23017,59,8,10,11,11,11
1186,23019,215,40,53,66,80,90
1187,23021,7,1,1,1,1,1
1188,23023,59,5,7,9,10,10
1189,23025,46,9,11,15,18,20
1190,23027,69,7,8,8,9,10
1191,23029,15,2,2,3,3,4
1192,23031,741,63,71,81,90,100
1193,24001,377,69,77,82,86,89
1194,24003,7966,307,305,296,288,280
1195,24005,14693,810,790,759,723,682
1196,24009,761,65,67,68,69,66
1197,24011,478,23,22,22,21,20
1198,24013,1647,65,66,65,64,64
1199,24015,761,56,54,53,51,48
1200,24017,2260,117,118,118,115,112
1201,24019,429,45,44,43,41,39
1202,24021,3344,99,96,91,88,84
1203,24023,61,10,12,14,15,15
1204,24025,2311,232,236,235,231,226
1205,24027,4214,203,197,187,178,167
1206,24029,254,7,6,7,7,6
1207,24031,19468,419,396,367,340,315
1208,24033,25426,680,646,608,569,531
1209,24035,514,48,48,47,44,42
1210,24037,1080,72,71,69,67,64
1211,24039,176,26,26,27,27,27
1212,24041,446,42,43,44,43,42
1213,24043,1234,97,106,110,115,115
1214,24045,1461,59,57,55,55,53
1215,24047,760,47,46,45,42,41
1216,24510,13981,651,622,589,550,510
1217,25001,1593,20,22,26,34,43
1218,25003,649,11,14,17,19,24
1219,25005,8989,121,126,133,139,144
1220,25007,0,5,5,5,5,6
1221,25009,17725,199,214,232,247,253
1222,25011,386,10,14,19,22,24
1223,25013,7577,100,95,94,95,96
1224,25015,1140,49,56,64,73,80
1225,25017,24905,409,439,477,517,555
1226,25019,0,1,2,2,2,2
1227,25021,9416,126,124,124,124,127
1228,25023,8984,99,107,118,132,149
1229,25025,21729,277,292,302,314,316
1230,25027,13265,174,179,164,149,143
1231,26001,30,3,3,4,4,4
1232,26003,18,3,4,4,4,5
1233,26005,597,47,49,53,57,60
1234,26007,131,6,7,8,9,10
1235,26009,53,8,10,11,13,14
1236,26011,49,7,8,8,8,7
1237,26013,8,1,0,0,0,0
1238,26015,203,14,16,19,21,23
1239,26017,770,125,137,151,159,166
1240,26019,40,5,7,9,10,11
1241,26021,1518,112,119,125,130,134
1242,26023,401,42,47,51,54,55
1243,26025,878,85,93,100,108,114
1244,26027,384,48,49,50,50,48
1245,26029,63,14,16,18,19,19
1246,26031,62,15,18,20,21,22
1247,26033,48,8,10,11,13,14
1248,26035,93,27,33,39,43,44
1249,26037,452,35,36,38,40,42
1250,26039,112,8,9,9,10,10
1251,26041,135,35,40,44,46,47
1252,26043,61,12,13,15,15,17
1253,26045,490,50,53,54,56,57
1254,26047,103,25,28,28,29,29
1255,26049,3854,285,292,298,297,296
1256,26051,74,10,12,14,16,17
1257,26053,143,14,15,16,17,17
1258,26055,280,58,67,78,86,89
1259,26057,173,23,25,27,28,29
1260,26059,290,18,20,22,24,26
1261,26061,58,9,10,11,13,15
1262,26063,193,32,38,41,43,44
1263,26065,1691,141,146,156,168,186
1264,26067,283,22,26,30,30,29
1265,26069,140,10,12,13,15,16
1266,26071,25,5,6,7,7,8
1267,26073,324,51,62,73,80,83
1268,26075,771,92,107,123,139,151
1269,26077,1828,176,183,185,184,183
1270,26079,61,6,7,8,8,8
1271,26081,8049,281,287,295,303,310
1272,26083,2,0,0,0,0,0
1273,26085,29,7,9,10,11,11
1274,26087,515,59,64,68,74,79
1275,26089,83,11,13,12,12,12
1276,26091,495,54,60,62,62,60
1277,26093,1005,189,213,238,257,266
1278,26095,4,1,1,1,1,1
1279,26097,31,5,5,6,5,5
1280,26099,12016,1402,1560,1687,1761,1777
1281,26101,46,4,5,6,6,6
1282,26103,230,87,98,109,115,116
1283,26105,112,15,17,17,18,17
1284,26107,78,15,16,17,19,20
1285,26109,223,56,59,58,55,50
1286,26111,380,65,73,78,80,81
1287,26113,43,1,2,2,3,4
1288,26115,1184,215,239,256,264,265
1289,26117,211,28,32,35,37,38
1290,26119,12,0,0,0,0,0
1291,26121,1275,92,100,109,115,117
1292,26123,283,14,15,16,19,20
1293,26125,17225,1309,1374,1429,1460,1469
1294,26127,495,13,14,15,15,14
1295,26129,54,9,10,10,9,8
1296,26131,32,11,14,16,17,18
1297,26133,74,8,8,8,8,7
1298,26135,29,2,2,2,2,2
1299,26137,137,9,9,9,10,10
1300,26139,1994,120,125,130,137,140
1301,26141,21,3,3,3,3,3
1302,26143,70,17,18,18,18,18
1303,26145,2358,251,276,293,301,304
1304,26147,877,91,100,103,107,108
1305,26149,661,43,43,42,38,35
1306,26151,116,14,16,19,22,23
1307,26153,15,1,2,2,2,2
1308,26155,379,42,48,55,63,69
1309,26157,417,69,78,86,90,93
1310,26159,576,97,109,121,129,134
1311,26161,2766,219,233,244,253,259
1312,26163,30013,1429,1509,1579,1633,1667
1313,26165,84,14,18,22,24,25
1314,27001,45,9,10,10,10,11
1315,27003,4329,282,276,264,250,236
1316,27005,176,27,30,32,33,32
1317,27007,292,49,53,55,55,55
1318,27009,352,33,33,34,34,34
1319,27011,31,2,2,2,2,1
1320,27013,1052,84,80,74,67,61
1321,27015,109,20,21,22,23,24
1322,27017,169,41,44,45,47,45
1323,27019,1028,93,90,88,82,76
1324,27021,89,23,27,31,32,33
1325,27023,129,10,10,10,9,8
1326,27025,269,43,45,46,47,46
1327,27027,828,24,24,23,22,19
1328,27029,17,0,0,0,0,0
1329,27031,6,1,1,1,1,1
1330,27033,194,7,7,6,6,5
1331,27035,287,73,78,80,80,79
1332,27037,5260,423,408,384,361,333
1333,27039,146,10,9,10,10,9
1334,27041,148,9,9,9,10,10
1335,27043,107,10,10,10,10,9
1336,27045,80,9,10,11,12,11
1337,27047,387,9,9,9,9,8
1338,27049,238,33,33,34,35,34
1339,27051,55,2,2,2,2,2
1340,27053,21670,1199,1141,1080,1016,945
1341,27055,65,9,10,10,10,10
1342,27057,41,10,11,12,13,14
1343,27059,163,32,34,35,34,33
1344,27061,163,21,23,26,29,31
1345,27063,90,8,8,8,8,7
1346,27065,52,14,15,15,15,15
1347,27067,771,50,49,48,45,42
1348,27069,3,0,0,0,0,0
1349,27071,85,10,10,10,10,10
1350,27073,12,0,0,0,0,0
1351,27075,27,4,4,4,4,3
1352,27077,7,4,6,7,9,9
1353,27079,316,37,37,36,34,32
1354,27081,63,4,4,4,4,4
1355,27083,443,11,10,9,9,8
1356,27085,300,50,52,53,53,51
1357,27087,32,3,3,3,3,3
1358,27089,31,3,4,4,4,4
1359,27091,219,7,7,7,7,7
1360,27093,93,11,11,12,12,12
1361,27095,85,18,20,21,23,22
1362,27097,108,19,21,23,24,25
1363,27099,1158,30,28,28,26,25
1364,27101,136,6,6,6,5,5
1365,27103,408,47,46,44,41,38
1366,27105,1823,19,17,16,14,13
1367,27107,45,4,4,4,4,3
1368,27109,1915,108,105,100,94,88
1369,27111,242,66,72,75,75,73
1370,27113,76,3,3,3,3,4
1371,27115,138,15,16,16,17,16
1372,27117,173,14,14,13,13,12
1373,27119,179,27,30,32,33,36
1374,27121,57,6,6,6,6,6
1375,27123,8594,427,408,385,359,332
1376,27125,28,3,3,3,2,2
1377,27127,46,8,9,9,9,10
1378,27129,72,8,8,8,8,7
1379,27131,1120,32,30,28,26,23
1380,27133,98,11,11,11,10,9
1381,27135,63,11,11,12,12,12
1382,27137,748,251,286,317,340,358
1383,27139,1844,159,153,146,139,130
1384,27141,826,112,113,111,105,100
1385,27143,112,11,11,11,10,10
1386,27145,3085,133,127,123,121,113
1387,27147,394,31,31,32,31,31
1388,27149,25,3,3,3,2,3
1389,27151,59,4,4,4,3,3
1390,27153,442,10,10,10,10,10
1391,27155,21,1,1,1,1,1
1392,27157,109,15,16,17,16,16
1393,27159,41,10,11,11,11,11
1394,27161,212,30,29,29,27,26
1395,27163,2618,267,259,249,235,219
1396,27165,403,6,6,5,4,4
1397,27167,45,3,4,3,3,3
1398,27169,298,46,48,50,52,54
1399,27171,1085,150,150,145,139,133
1400,27173,61,6,7,7,6,6
1401,28001,731,52,50,47,43,40
1402,28003,512,60,60,57,54,49
1403,28005,262,18,17,15,13,12
1404,28007,571,18,17,15,14,14
1405,28009,196,12,11,10,8,7
1406,28011,1342,84,74,65,55,47
1407,28013,450,21,20,18,16,14
1408,28015,285,12,11,11,10,9
1409,28017,553,24,23,20,18,15
1410,28019,150,7,6,6,5,5
1411,28021,420,8,6,5,5,4
1412,28023,414,28,27,25,23,20
1413,28025,446,19,18,17,16,14
1414,28027,903,46,42,38,34,30
1415,28029,1031,26,23,20,16,14
1416,28031,697,25,23,20,18,16
1417,28033,4279,247,221,199,176,155
1418,28035,2035,95,88,81,74,66
1419,28037,168,10,9,8,8,7
1420,28039,669,42,38,34,30,26
1421,28041,282,17,16,15,13,12
1422,28043,901,24,21,18,16,14
1423,28045,454,49,49,49,48,46
1424,28047,3040,330,325,308,287,264
1425,28049,6273,318,292,266,242,216
1426,28051,1009,31,28,24,21,18
1427,28053,328,13,11,10,8,7
1428,28055,94,1,1,1,1,0
1429,28057,480,56,53,50,45,40
1430,28059,2753,323,308,286,265,243
1431,28061,461,17,16,14,13,11
1432,28063,211,7,6,6,5,4
1433,28065,268,24,24,22,21,18
1434,28067,2073,64,56,49,43,37
1435,28069,258,9,9,8,7,6
1436,28071,1162,72,66,59,53,47
1437,28073,1354,87,80,72,67,58
1438,28075,1630,90,86,82,77,71
1439,28077,377,17,16,14,13,12
1440,28079,861,21,19,17,14,13
1441,28081,1982,159,145,129,115,100
1442,28083,1198,50,45,39,35,30
1443,28085,924,46,42,39,35,32
1444,28087,1215,67,60,53,48,41
1445,28089,2786,128,116,102,90,77
1446,28091,756,44,39,35,31,27
1447,28093,866,77,70,62,53,46
1448,28095,967,72,67,61,56,49
1449,28097,391,21,18,16,14,12
1450,28099,1384,28,26,22,19,17
1451,28101,625,28,27,26,24,22
1452,28103,509,16,14,12,10,9
1453,28105,1287,50,44,38,34,30
1454,28107,1246,70,60,50,42,33
1455,28109,682,70,70,71,68,66
1456,28111,281,19,18,17,16,14
1457,28113,1070,70,67,63,57,52
1458,28115,977,55,48,41,35,30
1459,28117,558,50,46,42,37,33
1460,28119,301,10,9,8,7,7
1461,28121,2665,207,196,181,166,151
1462,28123,1069,29,27,25,23,21
1463,28125,239,9,7,6,5,4
1464,28127,894,57,51,45,40,34
1465,28129,454,18,17,15,13,12
1466,28131,284,34,32,29,27,24
1467,28133,1190,52,44,38,31,26
1468,28135,600,30,25,21,17,15
1469,28137,832,42,36,31,27,23
1470,28139,496,30,28,25,23,20
1471,28141,504,54,49,44,39,35
1472,28143,425,21,19,17,14,12
1473,28145,823,65,60,53,47,40
1474,28147,547,20,18,15,13,11
1475,28149,1245,74,66,59,53,46
1476,28151,1912,99,84,71,58,48
1477,28153,831,18,15,12,11,9
1478,28155,282,14,13,12,11,9
1479,28157,258,11,11,10,10,9
1480,28159,681,30,27,23,20,17
1481,28161,347,12,11,10,9,8
1482,28163,928,43,39,35,32,29
1483,29001,207,25,26,25,24,23
1484,29003,107,16,16,17,16,15
1485,29005,22,2,2,2,2,2
1486,29007,241,27,29,30,31,31
1487,29009,322,53,54,51,49,46
1488,29011,79,6,5,5,4,4
1489,29013,60,6,7,7,7,7
1490,29015,144,27,28,29,29,28
1491,29017,95,15,15,14,13,12
1492,29019,1917,129,129,124,117,106
1493,29021,1182,60,59,57,54,51
1494,29023,351,51,54,55,55,54
1495,29025,39,6,6,6,6,6
1496,29027,253,30,33,34,36,35
1497,29029,452,43,42,40,39,36
1498,29031,848,84,81,79,75,71
1499,29033,107,7,7,7,7,7
1500,29035,26,2,2,2,2,2
1501,29037,961,143,149,151,149,142
1502,29039,45,2,3,3,3,3
1503,29041,22,1,1,2,2,2
1504,29043,529,94,95,91,87,78
1505,29045,33,4,5,5,5,5
1506,29047,1261,188,185,181,172,163
1507,29049,113,16,17,17,18,17
1508,29051,719,97,98,97,92,83
1509,29053,186,26,26,26,24,21
1510,29055,141,33,33,33,32,31
1511,29057,21,2,2,2,2,2
1512,29059,88,21,23,24,25,25
1513,29061,19,1,1,1,1,0
1514,29063,51,9,10,10,10,10
1515,29065,31,4,5,5,5,5
1516,29067,97,16,18,19,19,19
1517,29069,445,55,54,51,47,44
1518,29071,863,182,185,186,182,175
1519,29073,47,4,5,5,6,6
1520,29075,88,4,4,4,4,3
1521,29077,2365,358,368,365,355,341
1522,29079,32,3,3,3,3,3
1523,29081,62,1,1,1,1,1
1524,29083,106,14,15,17,18,19
1525,29085,51,17,19,21,22,21
1526,29087,55,6,7,7,7,6
1527,29089,85,10,10,10,10,10
1528,29091,198,45,49,53,55,56
1529,29093,40,8,9,10,11,10
1530,29095,5038,1258,1191,1106,1010,912
1531,29097,2113,123,117,112,106,100
1532,29099,2269,474,502,508,490,462
1533,29101,543,49,49,48,45,43
1534,29103,38,4,4,3,3,3
1535,29105,263,47,51,52,51,50
1536,29107,211,25,26,25,26,25
1537,29109,310,85,96,99,97,94
1538,29111,53,4,4,4,4,5
1539,29113,497,86,91,94,94,90
1540,29115,43,5,5,5,5,5
1541,29117,68,9,10,10,10,10
1542,29119,976,12,11,10,9,9
1543,29121,71,8,8,9,9,9
1544,29123,71,14,16,16,16,16
1545,29125,35,5,5,5,5,5
1546,29127,335,88,90,88,79,70
1547,29129,15,0,1,0,0,0
1548,29131,203,69,76,79,76,71
1549,29133,214,11,11,11,10,10
1550,29135,174,15,16,15,15,13
1551,29137,53,12,12,12,12,10
1552,29139,48,5,5,5,5,5
1553,29141,108,21,23,25,25,25
1554,29143,338,46,45,42,37,33
1555,29145,1018,58,55,51,47,44
1556,29147,272,48,51,51,49,45
1557,29149,30,4,5,5,5,5
1558,29151,70,8,9,10,10,9
1559,29153,18,4,4,4,5,5
1560,29155,301,31,30,31,29,27
1561,29157,292,14,13,12,11,10
1562,29159,736,105,102,100,93,86
1563,29161,151,39,47,53,58,62
1564,29163,131,11,10,10,9,8
1565,29165,441,92,98,102,101,98
1566,29167,261,50,56,60,62,61
1567,29169,331,42,46,48,46,44
1568,29171,18,2,2,2,2,1
1569,29173,85,10,11,10,10,9
1570,29175,108,14,15,16,16,16
1571,29177,121,8,7,7,7,8
1572,29179,18,0,0,0,0,0
1573,29181,79,12,12,13,12,12
1574,29183,5219,794,819,814,787,746
1575,29185,25,2,2,2,2,2
1576,29186,90,16,16,18,18,17
1577,29187,806,105,102,96,88,79
