,County,207,213,220,227,234,241
798,19019,150,28,30,30,30,29
799,19021,1804,6,5,4,4,3
800,19023,140,22,23,23,23,21
801,19025,95,7,7,6,6,5
802,19027,223,21,21,21,22,21
803,19029,94,22,24,25,25,24
804,19031,137,11,11,12,12,12
805,19033,686,77,83,84,84,81
806,19035,113,7,7,6,6,6
807,19037,68,11,13,12,12,12
808,19039,212,12,11,10,9,8
809,19041,215,13,14,14,14,14
810,19043,120,21,23,24,23,23
811,19045,508,111,120,125,126,123
812,19047,754,9,9,8,7,7
813,19049,1990,71,68,62,58,52
814,19051,65,6,6,6,5,5
815,19053,29,5,5,5,4,4
816,19055,136,25,26,27,26,25
817,19057,250,69,77,81,83,79
818,19059,390,12,13,12,12,10
819,19061,1797,177,177,173,167,158
820,19063,199,14,13,12,10,9
821,19065,102,15,17,18,19,20
822,19067,178,27,27,28,27,25
823,19069,265,28,26,23,21,18
824,19071,46,6,7,7,7,6
825,19073,42,4,4,4,3,3
826,19075,91,14,15,16,17,17
827,19077,147,13,13,13,12,12
828,19079,262,12,13,12,12,11
829,19081,127,9,9,9,8,7
830,19083,194,26,25,25,23,22
831,19085,117,15,17,17,16,16
832,19087,166,19,20,20,20,20
833,19089,65,5,6,6,6,6
834,19091,133,15,14,14,13,13
835,19093,34,2,2,2,1,2
836,19095,99,9,10,10,10,10
837,19097,169,33,35,36,37,36
838,19099,498,39,38,39,36,35
839,19101,91,11,12,13,13,14
840,19103,2191,170,181,187,187,185
841,19105,139,22,22,23,23,22
842,19107,43,6,7,7,8,8
843,19109,106,18,19,19,19,19
844,19111,154,40,44,49,51,52
845,19113,2549,360,368,369,358,341
846,19115,378,2,2,2,2,2
847,19117,75,10,10,9,10,9
848,19119,128,20,20,20,19,18
849,19121,134,26,27,27,26,25
850,19123,146,12,11,11,11,11
851,19125,209,43,47,50,52,52
852,19127,1509,56,53,50,48,44
853,19129,98,15,16,16,16,16
854,19131,83,6,6,6,6,6
855,19133,93,4,4,4,3,3
856,19135,78,5,5,4,5,4
857,19137,64,12,12,12,12,12
858,19139,891,50,52,53,53,51
859,19141,149,15,15,15,15,14
860,19143,89,6,6,6,6,5
861,19145,101,16,18,19,20,20
862,19147,102,12,11,10,10,9
863,19149,509,23,21,19,17,16
864,19151,122,3,3,3,2,2
865,19153,10983,433,417,397,374,350
866,19155,1426,102,95,92,86,81
867,19157,163,11,11,11,12,12
868,19159,24,1,1,1,1,1
869,19161,90,5,5,5,5,5
870,19163,1853,231,240,246,244,234
871,19165,194,15,16,16,16,14
872,19167,693,38,38,37,36,35
873,19169,1398,111,109,105,99,91
874,19171,562,12,13,12,12,11
875,19173,104,3,3,3,3,3
876,19175,88,14,14,14,15,14
877,19177,42,6,6,6,5,5
878,19179,955,47,48,48,46,43
879,19181,603,73,70,67,63,58
880,19183,309,12,13,14,14,14
881,19185,25,3,3,3,3,2
882,19187,884,109,102,94,84,73
883,19189,119,17,17,16,16,15
884,19191,109,21,23,23,23,23
885,19193,3807,73,70,69,65,62
886,19195,71,10,10,10,9,9
887,19197,496,11,10,9,8,7
888,20001,22,3,3,3,3,3
889,20003,30,2,2,2,2,2
890,20005,83,14,15,15,15,15
891,20007,4,0,0,0,0,0
892,20009,149,40,43,44,45,43
893,20011,78,15,16,17,17,17
894,20013,47,7,8,8,7,7
895,20015,333,90,101,111,116,119
896,20017,46,1,0,0,0,0
897,20019,6,0,0,0,0,0
898,20021,157,24,26,26,26,25
899,20023,5,2,1,1,1,1
900,20025,45,0,0,0,0,0
901,20027,22,5,5,5,5,5
902,20029,41,4,4,5,5,5
903,20031,70,1,1,2,2,2
904,20033,9,1,1,1,1,0
905,20035,182,34,39,41,43,43
906,20037,415,44,48,52,54,54
907,20039,5,0,0,0,0,0
908,20041,47,11,12,13,14,14
909,20043,46,2,3,3,3,3
910,20045,805,163,177,186,193,192
911,20047,16,1,1,1,1,1
912,20049,1,0,0,0,0,0
913,20051,153,31,35,37,39,38
914,20053,21,1,0,0,0,0
915,20055,1730,35,33,32,30,27
916,20057,2206,20,18,17,15,14
917,20059,222,43,43,41,39,36
918,20061,223,37,40,41,42,41
919,20063,5,1,1,2,1,1
920,20065,18,1,1,1,0,0
921,20067,102,10,10,9,9,9
922,20069,77,9,9,9,8,7
923,20071,4,1,1,1,1,1
924,20073,23,1,1,1,1,1
925,20075,43,1,1,1,1,0
926,20077,21,2,2,2,2,2
927,20079,224,63,68,70,71,70
928,20081,49,3,3,3,3,3
929,20083,11,0,0,0,0,0
930,20085,164,9,9,9,9,8
931,20087,89,22,22,23,23,22
932,20089,13,1,1,1,1,1
933,20091,6357,859,884,892,882,867
934,20093,66,2,2,2,2,2
935,20095,25,7,8,8,9,8
936,20097,8,0,0,0,0,0
937,20099,153,23,26,30,31,31
938,20101,6,0,0,0,0,0
939,20103,1549,101,107,111,112,111
940,20105,6,0,0,0,0,0
941,20107,50,9,10,10,10,9
942,20109,2,0,0,0,0,0
943,20111,703,37,38,38,36,35
944,20113,164,34,38,40,42,42
945,20115,59,9,9,9,9,9
946,20117,14,1,2,2,2,2
947,20119,59,6,6,5,5,5
948,20121,152,42,45,49,49,50
949,20123,28,1,1,1,1,1
950,20125,168,32,35,36,38,38
951,20127,13,0,0,0,0,0
952,20129,10,0,0,0,0,0
953,20131,50,4,4,4,4,4
954,20133,67,6,6,7,6,6
955,20135,7,0,0,0,0,0
956,20137,23,0,0,0,0,0
957,20139,47,9,10,11,11,11
958,20141,4,0,0,0,0,0
959,20143,37,5,5,5,5,5
960,20145,63,0,0,0,0,0
961,20147,48,0,0,0,0,0
962,20149,119,10,10,10,9,9
963,20151,35,1,1,1,1,0
964,20153,0,0,0,0,0,0
965,20155,418,102,114,121,121,117
966,20157,31,2,2,2,1,1
967,20159,39,5,6,6,6,5
968,20161,451,63,70,73,75,75
969,20163,18,1,1,1,1,1
970,20165,10,1,1,1,1,1
971,20167,19,5,5,6,6,6
972,20169,385,89,93,94,95,92
973,20171,54,5,5,4,4,4
974,20173,5718,1200,1255,1277,1259,1212
975,20175,1189,26,25,24,22,20
976,20177,1720,234,231,222,211,199
977,20179,7,0,0,0,0,0
978,20181,17,1,1,1,1,1
979,20183,3,0,0,0,0,0
980,20185,7,2,3,3,3,3
981,20187,40,2,2,1,1,1
982,20189,46,2,2,2,2,2
983,20191,104,14,15,17,18,19
984,20193,45,3,2,2,1,1
985,20195,7,1,1,1,1,1
986,20197,43,1,1,1,2,2
987,20199,0,0,0,0,0,0
988,20201,1,0,0,0,0,1
989,20203,4,2,2,2,2,2
990,20205,14,1,1,1,1,1
991,20207,12,0,0,0,0,0
992,20209,5329,296,275,252,226,200
993,21001,224,8,11,13,15,15
994,21003,234,11,15,20,26,29
995,21005,90,14,17,20,22,22
996,21007,37,5,6,8,9,10
997,21009,429,94,107,113,112,104
998,21011,41,6,7,9,10,12
999,21013,338,59,68,73,74,72
1000,21015,1149,99,115,138,159,172
1001,21017,97,16,20,24,26,27
1002,21019,201,28,36,45,51,53
1003,21021,168,25,29,33,37,40
1004,21023,37,4,5,5,5,6
1005,21025,33,5,6,9,12,14
1006,21027,84,20,26,30,32,32
1007,21029,440,70,80,93,104,108
1008,21031,303,8,10,11,13,12
1009,21033,55,4,4,5,5,6
1010,21035,289,57,62,67,68,66
1011,21037,612,90,103,120,137,149
1012,21039,50,5,5,6,6,6
1013,21041,170,17,20,21,21,19
1014,21043,105,16,22,31,37,42
1015,21045,213,36,41,42,41,37
1016,21047,532,71,88,101,110,113
1017,21049,186,19,22,29,35,39
1018,21051,185,28,39,49,55,53
1019,21053,42,8,9,10,11,12
1020,21055,34,6,7,9,11,11
1021,21057,66,6,6,6,6,5
1022,21059,824,96,111,129,141,144
1023,21061,115,7,9,10,12,13
1024,21063,15,2,3,4,5,6
1025,21065,27,7,10,14,19,23
1026,21067,3385,365,419,459,466,447
1027,21069,64,9,12,17,21,23
1028,21071,119,29,38,49,57,63
1029,21073,349,70,90,104,103,93
1030,21075,98,17,17,18,18,15
1031,21077,82,5,6,8,10,10
1032,21079,91,20,25,31,36,39
1033,21081,127,17,23,30,34,37
1034,21083,580,42,47,56,61,61
1035,21085,219,21,25,31,36,40
1036,21087,57,14,18,23,23,23
1037,21089,139,49,56,61,65,64
1038,21091,52,3,4,5,6,7
1039,21093,744,155,190,213,216,211
1040,21095,253,45,57,69,78,78
1041,21097,123,3,4,4,5,6
1042,21099,109,22,27,34,38,38
1043,21101,371,46,54,63,70,74
1044,21103,142,26,29,33,34,33
1045,21105,58,5,6,6,6,6
1046,21107,439,35,43,56,66,65
1047,21109,155,8,9,10,12,13
1048,21111,9350,1167,1381,1557,1628,1579
1049,21113,372,58,65,68,71,71
1050,21115,83,19,24,29,34,35
1051,21117,1507,140,170,208,229,232
1052,21119,75,21,25,29,30,31
1053,21121,268,51,60,64,64,59
1054,21123,66,10,12,13,14,15
1055,21125,480,85,94,106,113,112
1056,21127,38,6,8,12,15,18
1057,21129,5,2,2,3,4,5
1058,21131,34,6,7,10,11,12
1059,21133,65,14,18,25,30,35
1060,21135,84,13,16,19,19,18
1061,21137,119,26,34,43,51,54
1062,21139,36,3,3,4,5,6
1063,21141,354,31,38,47,49,47
1064,21143,32,0,1,1,2,2
1065,21145,401,62,70,83,90,95
1066,21147,52,8,11,15,16,15
1067,21149,44,3,4,6,8,9
1068,21151,630,157,183,196,194,180
1069,21153,49,14,21,28,32,32
1070,21155,129,17,20,23,25,24
1071,21157,155,26,32,37,41,41
1072,21159,41,10,12,15,17,19
1073,21161,56,5,6,9,11,14
1074,21163,103,24,30,36,41,42
1075,21165,28,1,1,1,2,2
1076,21167,91,13,17,21,26,30
1077,21169,65,11,12,15,17,17
1078,21171,104,11,13,15,17,16
1079,21173,139,17,22,29,36,40
1080,21175,35,5,7,10,13,15
1081,21177,633,16,16,19,22,25
1082,21179,253,45,52,58,63,64
1083,21181,21,0,1,1,2,2
1084,21183,365,15,16,19,22,23
1085,21185,663,68,81,101,120,128
1086,21187,65,16,19,22,22,22
1087,21189,15,2,2,2,3,3
1088,21191,51,12,16,21,23,22
1089,21193,254,39,46,53,55,52
1090,21195,270,44,52,64,80,93
1091,21197,68,14,20,23,25,23
1092,21199,376,73,85,93,96,94
1093,21201,3,1,1,2,2,2
1094,21203,86,16,20,24,24,22
1095,21205,88,14,19,26,32,36
1096,21207,139,17,21,24,25,24
1097,21209,426,67,77,82,82,77
1098,21211,817,56,65,74,79,79
1099,21213,167,19,22,26,30,31
1100,21215,138,19,22,25,28,29
1101,21217,153,30,38,46,50,49
1102,21219,35,3,4,6,7,8
1103,21221,59,8,10,14,17,19
1104,21223,35,2,3,4,5,6
1105,21225,73,11,11,12,12,11
1106,21227,2773,121,129,141,148,150
1107,21229,101,17,18,19,17,17
1108,21231,77,10,13,17,18,18
1109,21233,92,9,11,13,15,14
1110,21235,170,27,34,40,44,46
1111,21237,16,3,4,6,8,9
1112,21239,177,22,27,32,36,35
1113,22001,2696,107,97,86,75,63
1114,22003,1378,83,71,58,47,37
1115,22005,3064,173,170,163,151,135
1116,22007,613,26,27,28,28,27
1117,22009,1143,91,89,86,77,69
1118,22011,884,64,61,54,48,42
1119,22013,395,11,11,12,14,14
1120,22015,2464,142,139,138,133,126
1121,22017,6936,291,290,291,287,278
1122,22019,7044,276,243,220,200,178
1123,22021,242,17,17,16,15,14
1124,22023,174,6,6,6,6,6
1125,22025,319,19,20,21,20,19
1126,22027,299,25,26,27,26,24
1127,22029,367,37,41,43,41,39
1128,22031,775,47,46,43,39,34
1129,22033,12824,643,639,620,578,526
1130,22035,524,4,3,3,2,2
1131,22037,626,31,32,30,28,25
1132,22039,967,78,79,78,70,60
1133,22041,993,43,42,40,35,28
1134,22043,357,40,40,39,37,33
1135,22045,2616,128,122,119,112,101
1136,22047,1290,48,48,45,42,40
1137,22049,402,17,20,22,24,22
1138,22051,15789,539,593,626,616,588
1139,22053,1078,41,38,36,33,29
1140,22055,7947,318,286,256,231,206
1141,22057,2985,148,149,146,142,132
1142,22059,349,33,33,32,31,29
1143,22061,857,57,58,57,55,49
1144,22063,3100,186,183,176,168,154
1145,22065,640,20,17,15,12,10
1146,22067,554,33,33,32,32,32
1147,22069,825,76,76,71,66,60
1148,22071,10992,284,282,273,255,237
1149,22073,5144,204,203,199,188,170
1150,22075,472,19,19,18,18,18
1151,22077,844,48,45,43,39,34
1152,22079,3472,158,154,155,151,144
1153,22081,291,22,21,19,16,13
1154,22083,641,38,37,35,31,28
1155,22085,699,49,51,51,47,43
1156,22087,1136,36,37,38,39,37
1157,22089,1542,69,71,70,63,57
1158,22091,288,19,19,18,17,15
1159,22093,737,22,22,22,23,22
1160,22095,1462,40,41,43,43,40
1161,22097,2895,170,159,145,124,104
1162,22099,1783,83,75,67,60,53
1163,22101,1677,89,84,79,72,64
1164,22103,5552,319,329,332,317,292
1165,22105,3710,203,184,163,142,124
1166,22107,116,8,9,9,8,7
1167,22109,3196,141,135,130,124,117
1168,22111,752,32,33,33,32,30
1169,22113,1724,131,118,98,81,66
1170,22115,810,70,75,76,73,64
1171,22117,1335,50,49,47,44,41
1172,22119,949,63,68,70,68,63
1173,22121,756,39,38,37,36,33
1174,22123,307,22,21,20,18,16
1175,22125,406,17,19,20,19,18
1176,22127,479,23,24,25,25,24
1177,23001,577,25,30,34,40,46
1178,23003,33,8,11,15,20,24
1179,23005,2126,47,43,40,38,38
1180,23007,47,4,5,6,6,7
1181,23009,40,13,17,23,25,28
1182,23011,172,18,22,28,33,38
1183,23013,28,0,0,0,1,1
1184,23015,35,2,3,3,4,4
1185,23017,58,3,3,4,4,4
1186,23019,178,28,37,48,59,69
1187,23021,11,2,3,3,4,5
1188,23023,58,4,5,6,8,9
1189,23025,37,3,5,6,8,11
1190,23027,63,3,3,4,5,5
1191,23029,14,2,2,3,3,4
1192,23031,689,43,48,54,59,65
1193,24001,341,73,81,88,93,94
1194,24003,7648,337,333,330,323,312
1195,24005,13941,875,881,871,837,792
1196,24009,737,78,79,80,80,76
1197,24011,461,18,18,17,17,17
1198,24013,1608,96,96,96,93,92
1199,24015,726,56,57,58,58,58
1200,24017,2165,126,127,126,124,122
1201,24019,408,39,39,39,37,36
1202,24021,3216,78,75,73,70,69
1203,24023,58,15,17,20,23,24
1204,24025,2150,210,219,221,223,220
1205,24027,4071,249,241,234,224,213
1206,24029,244,3,3,3,3,3
1207,24031,19003,432,416,400,383,364
1208,24033,24654,806,791,765,723,670
1209,24035,482,49,51,52,51,50
1210,24037,1048,108,111,111,110,105
1211,24039,151,16,18,19,20,21
1212,24041,420,49,52,53,52,52
1213,24043,1125,79,87,92,92,88
1214,24045,1401,65,65,66,65,63
1215,24047,729,53,56,55,53,50
1216,24510,13425,793,772,738,694,641
1217,25001,1579,18,20,22,26,33
1218,25003,636,13,16,23,31,42
1219,25005,8866,125,131,144,157,176
1220,25007,0,3,3,3,4,4
1221,25009,17398,199,209,226,252,278
1222,25011,377,9,11,12,13,14
1223,25013,7490,111,119,132,149,167
1224,25015,1100,30,31,35,41,45
1225,25017,24519,301,316,342,377,419
1226,25019,0,2,2,2,2,3
1227,25021,9283,152,174,210,254,302
1228,25023,8876,111,125,142,158,173
1229,25025,21186,288,319,355,388,414
1230,25027,13104,131,135,142,152,162
1231,26001,29,2,3,4,4,4
1232,26003,17,4,5,6,7,8
1233,26005,571,74,86,99,108,113
1234,26007,129,3,5,7,9,10
1235,26009,43,14,15,16,16,16
1236,26011,49,7,8,9,10,11
1237,26013,5,0,0,0,0,0
1238,26015,198,34,41,45,45,45
1239,26017,707,133,158,176,184,186
1240,26019,36,4,5,6,7,9
1241,26021,1462,157,183,208,231,242
1242,26023,382,39,43,48,51,53
1243,26025,839,89,98,106,112,115
1244,26027,361,63,67,70,71,70
1245,26029,54,8,10,12,14,14
1246,26031,56,17,22,26,26,26
1247,26033,44,7,8,10,11,13
1248,26035,81,21,27,33,39,42
1249,26037,439,37,42,45,48,49
1250,26039,110,7,8,9,10,11
1251,26041,114,30,36,44,49,52
1252,26043,60,12,15,19,22,25
1253,26045,473,36,40,44,49,52
1254,26047,74,13,15,17,17,18
1255,26049,3741,226,241,256,270,283
1256,26051,68,19,23,26,27,26
1257,26053,135,23,25,26,26,24
1258,26055,240,57,67,74,83,90
1259,26057,166,29,36,42,47,50
1260,26059,283,48,54,61,65,65
1261,26061,54,10,11,13,14,15
1262,26063,173,31,37,42,47,47
1263,26065,1624,168,191,216,232,244
1264,26067,277,20,24,27,32,34
1265,26069,136,12,15,19,21,23
1266,26071,23,4,5,6,7,8
1267,26073,225,34,42,49,51,53
1268,26075,742,80,97,116,135,148
1269,26077,1746,191,224,254,266,267
1270,26079,56,5,6,7,7,7
1271,26081,7777,416,475,531,578,607
1272,26083,4,0,0,1,0,0
1273,26085,27,7,8,9,10,11
1274,26087,498,71,78,85,88,91
1275,26089,75,12,14,15,16,16
1276,26091,476,98,112,125,137,144
1277,26093,917,184,211,233,243,247
1278,26095,4,8,7,7,7,7
1279,26097,27,5,5,6,7,7
1280,26099,11316,1547,1829,2040,2153,2169
1281,26101,42,9,10,11,10,10
1282,26103,196,68,84,95,102,104
1283,26105,107,14,17,18,19,18
1284,26107,74,21,25,30,34,35
1285,26109,181,51,59,62,60,54
1286,26111,358,76,88,99,106,111
1287,26113,42,4,4,5,5,5
1288,26115,1064,188,229,264,293,301
1289,26117,204,37,43,49,54,59
1290,26119,8,0,0,0,0,0
1291,26121,1222,133,147,161,171,178
1292,26123,266,17,21,24,27,29
1293,26125,16469,1373,1578,1771,1927,2002
1294,26127,485,20,21,23,23,23
1295,26129,54,8,9,9,10,9
1296,26131,26,15,21,25,27,27
1297,26133,71,11,12,12,14,13
1298,26135,26,1,1,1,2,2
1299,26137,136,6,7,8,9,10
1300,26139,1926,178,194,208,218,224
1301,26141,21,1,2,2,2,2
1302,26143,57,11,14,16,19,22
1303,26145,2178,269,305,337,356,359
1304,26147,841,98,113,130,143,159
1305,26149,622,48,51,54,55,56
1306,26151,115,35,43,48,50,47
1307,26153,13,1,1,1,2,2
1308,26155,354,49,57,60,61,61
1309,26157,385,53,64,74,83,89
1310,26159,508,82,96,106,113,115
1311,26161,2651,253,280,305,322,332
1312,26163,29111,1405,1641,1872,2063,2203
1313,26165,72,9,11,12,14,15
1314,27001,42,8,9,10,11,11
1315,27003,4013,270,265,256,250,238
1316,27005,165,24,28,30,32,34
1317,27007,271,77,86,92,93,90
1318,27009,332,30,32,33,35,35
1319,27011,25,1,1,1,1,1
1320,27013,982,111,111,109,103,96
1321,27015,99,24,26,28,29,29
1322,27017,156,40,46,51,53,53
1323,27019,954,142,142,137,130,120
1324,27021,80,25,30,34,38,39
1325,27023,124,12,13,13,13,13
1326,27025,214,45,50,53,54,55
1327,27027,797,25,25,24,22,20
1328,27029,14,0,0,0,0,0
1329,27031,6,3,3,3,4,3
1330,27033,182,6,5,5,4,4
1331,27035,268,72,80,87,92,93
1332,27037,4810,420,399,378,357,337
1333,27039,137,14,13,12,11,11
1334,27041,147,22,24,27,28,29
1335,27043,95,11,11,11,11,11
1336,27045,74,12,14,15,15,16
1337,27047,367,11,11,12,11,11
1338,27049,213,29,31,33,35,35
1339,27051,57,7,7,7,6,6
1340,27053,20469,1087,1073,1043,1009,962
1341,27055,57,4,4,5,5,5
1342,27057,37,13,15,16,17,18
1343,27059,147,31,33,35,35,35
1344,27061,147,14,16,17,19,20
1345,27063,83,9,9,9,8,8
1346,27065,41,11,12,14,15,15
1347,27067,739,39,41,43,44,44
1348,27069,3,0,0,0,0,0
1349,27071,84,16,17,17,18,18
1350,27073,10,0,0,0,0,0
1351,27075,25,4,4,4,4,3
1352,27077,7,9,13,15,16,15
1353,27079,248,41,43,42,40,39
1354,27081,61,5,5,5,5,5
1355,27083,430,14,13,12,11,10
1356,27085,260,35,38,42,44,45
1357,27087,28,3,3,3,3,3
1358,27089,30,4,5,5,5,4
1359,27091,211,11,12,11,11,11
1360,27093,90,11,12,11,11,11
1361,27095,78,14,16,17,18,18
1362,27097,103,18,20,23,25,27
1363,27099,1126,34,35,34,34,34
1364,27101,129,6,6,5,5,5
1365,27103,375,59,60,57,54,52
1366,27105,1792,15,14,12,11,10
1367,27107,40,3,3,2,3,2
1368,27109,1835,126,122,117,112,107
1369,27111,217,57,64,69,73,73
1370,27113,75,4,4,5,5,5
1371,27115,132,12,14,15,16,16
1372,27117,163,15,15,15,14,14
1373,27119,161,27,29,31,33,33
1374,27121,48,4,5,5,5,5
1375,27123,8054,373,352,330,305,282
1376,27125,26,2,2,1,1,1
1377,27127,38,6,7,7,7,7
1378,27129,69,10,11,12,12,13
1379,27131,1065,31,29,26,24,22
1380,27133,90,13,13,12,12,11
1381,27135,56,9,9,11,11,11
1382,27137,670,266,316,360,398,422
1383,27139,1717,211,206,197,187,175
1384,27141,780,118,123,128,130,130
1385,27143,89,10,11,11,11,10
1386,27145,2957,108,110,111,113,111
1387,27147,367,34,34,35,35,34
1388,27149,22,2,2,2,2,2
1389,27151,58,6,6,6,6,6
1390,27153,435,8,9,9,9,8
1391,27155,16,1,1,1,0,0
1392,27157,101,19,20,22,22,23
1393,27159,29,8,9,10,11,11
1394,27161,169,34,35,34,34,32
1395,27163,2354,285,287,285,277,265
1396,27165,391,10,9,8,7,7
1397,27167,39,3,3,3,3,3
1398,27169,279,47,54,59,62,63
1399,27171,976,129,132,134,133,131
1400,27173,54,6,7,7,7,7
1401,28001,668,55,55,55,54,51
1402,28003,457,82,84,83,80,73
1403,28005,248,23,22,20,19,18
1404,28007,551,21,20,19,17,16
1405,28009,166,15,15,14,13,12
1406,28011,1221,115,107,94,83,71
1407,28013,433,29,27,25,23,21
1408,28015,267,11,11,11,10,10
1409,28017,513,31,28,25,22,19
1410,28019,141,8,8,7,7,6
1411,28021,414,12,10,9,7,6
1412,28023,369,30,29,27,25,23
1413,28025,417,25,25,23,20,19
1414,28027,817,56,53,47,43,38
1415,28029,985,38,33,29,25,22
1416,28031,664,32,29,26,23,20
1417,28033,3911,299,279,256,234,212
1418,28035,1914,140,133,124,114,103
1419,28037,152,14,14,12,12,11
1420,28039,638,54,51,48,43,38
1421,28041,276,29,28,26,24,20
1422,28043,869,29,25,22,20,17
1423,28045,425,57,57,57,55,53
1424,28047,2788,427,412,391,372,345
1425,28049,5902,404,378,351,322,293
1426,28051,951,38,34,30,26,23
1427,28053,312,19,17,16,14,12
1428,28055,28,2,1,1,1,0
1429,28057,424,61,59,55,50,46
1430,28059,2462,357,353,343,324,303
1431,28061,429,13,12,11,10,9
1432,28063,198,8,8,7,6,5
1433,28065,254,30,29,26,25,22
1434,28067,1987,80,73,66,58,53
1435,28069,250,10,10,9,8,8
1436,28071,1065,100,95,87,77,69
1437,28073,1291,117,111,105,97,86
1438,28075,1493,104,103,99,94,88
1439,28077,342,18,17,16,15,14
1440,28079,811,23,22,19,17,15
1441,28081,1724,169,161,149,134,121
1442,28083,990,48,44,40,36,31
1443,28085,876,67,63,60,56,52
1444,28087,1140,89,83,77,68,60
1445,28089,2556,139,130,120,109,98
1446,28091,708,64,61,57,51,45
1447,28093,768,85,80,74,68,60
1448,28095,873,82,78,72,65,59
1449,28097,366,25,23,20,18,16
1450,28099,1328,36,32,28,24,20
1451,28101,587,33,32,32,30,28
1452,28103,484,22,20,17,15,13
1453,28105,1178,69,63,57,50,45
1454,28107,1140,97,85,72,62,52
1455,28109,601,65,72,76,78,76
1456,28111,260,22,22,20,19,17
1457,28113,982,78,75,69,65,59
1458,28115,888,75,70,63,57,50
1459,28117,497,70,67,62,56,50
1460,28119,278,14,14,13,12,11
1461,28121,2429,227,219,210,200,185
1462,28123,1032,31,29,28,26,24
1463,28125,218,14,12,10,9,7
1464,28127,858,83,76,70,62,56
1465,28129,421,22,20,19,17,15
1466,28131,255,44,44,40,38,33
1467,28133,1115,92,82,74,63,54
1468,28135,568,46,41,36,31,26
1469,28137,773,64,60,54,48,42
1470,28139,438,45,43,42,38,34
1471,28141,469,74,68,61,55,47
1472,28143,381,29,27,23,20,17
1473,28145,763,90,85,76,67,59
1474,28147,525,33,29,27,23,20
1475,28149,1179,104,98,89,81,72
1476,28151,1817,143,134,120,106,93
1477,28153,809,24,21,18,16,14
1478,28155,257,16,15,13,12,11
1479,28157,234,12,12,11,10,9
1480,28159,652,48,43,39,35,30
1481,28161,326,16,15,14,13,12
1482,28163,890,55,52,48,43,39
1483,29001,183,25,27,27,27,27
1484,29003,98,12,13,14,13,14
1485,29005,20,1,1,1,1,1
1486,29007,227,20,22,24,25,26
1487,29009,293,68,72,76,76,71
1488,29011,72,4,4,4,3,3
1489,29013,54,8,10,10,11,11
1490,29015,117,31,35,36,36,35
1491,29017,81,15,17,18,18,18
1492,29019,1594,179,182,179,174,163
1493,29021,1129,47,46,45,43,42
1494,29023,317,71,76,79,78,75
1495,29025,36,4,5,5,6,7
1496,29027,198,40,45,49,50,50
1497,29029,408,57,59,61,62,61
1498,29031,742,100,102,102,100,95
1499,29033,104,7,8,8,9,9
1500,29035,23,1,1,2,1,1
1501,29037,863,183,195,199,194,189
1502,29039,45,3,4,4,5,5
1503,29041,21,2,2,3,2,3
1504,29043,441,83,95,104,107,105
1505,29045,29,5,6,6,6,6
1506,29047,1143,216,218,219,213,206
1507,29049,97,14,17,19,21,20
1508,29051,589,97,111,121,123,117
1509,29053,159,22,24,26,27,27
1510,29055,111,35,40,42,41,39
1511,29057,17,2,2,2,1,1
1512,29059,76,20,22,24,25,26
1513,29061,19,1,1,1,1,2
1514,29063,41,10,11,12,12,12
1515,29065,23,1,1,2,2,2
1516,29067,94,24,28,32,33,33
1517,29069,388,48,48,46,46,44
1518,29071,742,166,185,195,198,190
1519,29073,37,4,4,5,5,6
1520,29075,87,4,5,4,4,4
1521,29077,1902,329,348,355,348,334
1522,29079,30,3,3,2,3,3
1523,29081,62,2,2,1,1,1
1524,29083,95,22,24,27,27,28
1525,29085,40,15,17,19,20,21
1526,29087,46,8,9,9,8,7
1527,29089,69,10,10,11,11,11
1528,29091,176,46,53,58,60,63
1529,29093,25,4,5,6,7,7
1530,29095,4560,1215,1212,1183,1122,1054
1531,29097,1947,190,182,174,163,152
1532,29099,1944,420,455,474,479,473
1533,29101,513,47,51,55,57,58
1534,29103,36,7,7,6,6,6
1535,29105,235,37,42,45,47,48
1536,29107,198,43,48,52,52,52
1537,29109,264,71,84,94,99,100
1538,29111,54,9,11,12,13,13
1539,29113,439,96,103,106,103,99
1540,29115,41,6,7,7,7,7
1541,29117,64,11,12,13,14,14
1542,29119,959,21,21,19,18,17
1543,29121,69,13,15,17,18,18
1544,29123,35,6,7,8,9,10
1545,29125,28,4,4,4,4,4
1546,29127,269,79,92,98,98,94
1547,29129,15,1,1,1,1,1
1548,29131,157,48,56,63,66,65
1549,29133,172,10,11,11,11,10
1550,29135,163,17,19,21,21,22
1551,29137,37,9,10,11,10,11
1552,29139,44,5,6,6,6,6
1553,29141,95,22,25,27,28,29
1554,29143,299,55,55,54,51,46
1555,29145,946,81,85,86,80,73
1556,29147,226,47,52,54,52,49
1557,29149,21,3,3,3,3,3
1558,29151,62,11,12,13,14,14
1559,29153,16,5,5,6,7,7
1560,29155,263,28,30,31,31,29
1561,29157,256,21,19,18,17,15
1562,29159,651,133,132,126,116,103
1563,29161,123,36,44,52,60,64
1564,29163,144,27,31,33,32,30
1565,29165,407,106,118,127,131,134
1566,29167,238,55,63,70,74,74
1567,29169,273,36,42,45,47,46
1568,29171,14,1,1,1,1,0
1569,29173,57,7,8,9,8,8
1570,29175,82,12,15,17,19,19
1571,29177,119,19,21,22,23,23
1572,29179,16,0,0,0,0,0
1573,29181,75,15,17,18,18,18
1574,29183,4649,710,744,758,751,724
1575,29185,23,3,3,3,3,3
1576,29186,69,15,16,17,18,18
