,County,165,171,178,185,192,199
806,19035,75,13,13,12,12,12
807,19037,31,5,4,5,4,4
808,19039,131,15,14,13,12,10
809,19041,134,12,12,12,12,11
810,19043,44,4,3,3,3,3
811,19045,113,8,8,7,7,6
812,19047,678,19,18,17,15,14
813,19049,1281,57,53,50,46,43
814,19051,40,5,5,5,4,4
815,19053,11,7,8,9,10,10
816,19055,51,11,11,11,11,10
817,19057,90,8,8,8,7,7
818,19059,267,21,22,22,21,19
819,19061,699,60,59,55,53,49
820,19063,87,13,14,14,15,14
821,19065,50,3,2,2,2,2
822,19067,75,9,9,10,10,10
823,19069,90,14,14,13,13,11
824,19071,7,3,3,2,2,2
825,19073,29,2,2,1,1,1
826,19075,38,4,3,3,2,2
827,19077,66,5,4,4,4,3
828,19079,188,13,13,12,11,11
829,19081,54,5,4,4,3,3
830,19083,75,10,10,10,10,9
831,19085,53,2,2,2,2,1
832,19087,86,5,5,5,4,4
833,19089,34,1,1,1,1,1
834,19091,54,8,7,7,7,6
835,19093,24,3,3,2,2,2
836,19095,51,6,5,5,4,4
837,19097,32,5,5,4,4,4
838,19099,324,17,17,15,15,14
839,19101,63,8,8,7,7,7
840,19103,1292,8,7,7,6,6
841,19105,58,4,4,3,3,3
842,19107,21,2,2,2,1,1
843,19109,35,5,4,4,4,4
844,19111,54,15,16,15,15,14
845,19113,1277,67,65,64,61,58
846,19115,361,3,2,1,1,1
847,19117,31,5,6,6,6,6
848,19119,44,4,4,4,3,3
849,19121,47,6,5,5,5,5
850,19123,116,11,11,11,10,10
851,19125,70,20,21,21,21,21
852,19127,1049,32,30,27,24,22
853,19129,37,5,5,5,5,5
854,19131,37,2,2,2,2,1
855,19133,76,4,4,4,4,3
856,19135,51,2,2,1,1,1
857,19137,10,1,1,1,1,1
858,19139,638,13,12,10,9,8
859,19141,87,11,10,10,10,8
860,19143,61,3,3,3,2,2
861,19145,20,2,2,2,2,1
862,19147,41,11,13,13,13,13
863,19149,322,51,49,45,41,38
864,19151,96,16,15,14,12,11
865,19153,6578,526,489,451,415,377
866,19155,726,79,77,76,72,70
867,19157,105,4,3,3,3,2
868,19159,15,5,5,6,5,5
869,19161,64,10,11,11,11,11
870,19163,798,37,36,36,34,33
871,19165,113,7,6,6,5,5
872,19167,472,27,26,26,26,24
873,19169,775,87,91,91,90,87
874,19171,465,5,4,3,2,2
875,19173,79,4,3,3,3,2
876,19175,28,4,5,5,5,5
877,19177,21,0,0,0,0,0
878,19179,708,35,33,30,28,26
879,19181,286,31,31,32,30,30
880,19183,240,6,5,4,4,3
881,19185,10,5,5,5,5,5
882,19187,219,41,43,44,44,43
883,19189,28,4,3,4,4,3
884,19191,38,2,2,2,2,1
885,19193,3241,142,135,128,118,108
886,19195,19,4,4,3,3,3
887,19197,384,24,24,23,21,19
888,20001,4,5,9,16,24,32
889,20003,4,5,6,7,8,8
890,20005,39,9,11,12,13,14
891,20007,2,3,3,2,2,2
892,20009,57,12,14,17,20,21
893,20011,28,5,5,5,6,6
894,20013,14,3,3,3,3,3
895,20015,67,19,25,29,34,37
896,20017,5,1,1,1,1,0
897,20019,4,1,2,1,1,1
898,20021,39,11,13,16,18,18
899,20023,2,1,1,1,1,1
900,20025,34,0,0,0,0,0
901,20027,7,2,2,2,2,2
902,20029,21,4,4,5,6,5
903,20031,53,1,1,1,2,1
904,20033,3,1,1,1,1,1
905,20035,73,19,23,27,32,35
906,20037,266,14,19,22,24,25
907,20039,0,0,0,0,0,0
908,20041,8,2,3,3,3,3
909,20043,26,2,2,2,2,2
910,20045,251,46,61,76,88,94
911,20047,7,1,1,1,0,0
912,20049,1,0,1,2,3,5
913,20051,25,8,9,11,12,12
914,20053,4,3,3,3,3,3
915,20055,1575,31,32,34,34,34
916,20057,1954,44,49,52,53,51
917,20059,78,15,17,19,20,20
918,20061,65,13,16,21,23,26
919,20063,2,1,1,1,1,1
920,20065,0,0,0,0,0,0
921,20067,53,5,5,5,5,5
922,20069,31,2,2,2,2,2
923,20071,0,0,0,0,0,0
924,20073,11,2,2,1,1,1
925,20075,30,2,1,1,1,1
926,20077,4,4,5,5,5,4
927,20079,43,21,24,24,24,24
928,20081,28,1,1,1,1,1
929,20083,9,3,2,2,1,1
930,20085,113,4,3,3,3,2
931,20087,27,4,5,6,6,6
932,20089,4,1,1,1,1,1
933,20091,2205,486,546,589,613,620
934,20093,48,1,1,1,1,0
935,20095,0,0,0,0,0,0
936,20097,3,1,1,1,1,1
937,20099,65,10,12,14,15,15
938,20101,5,2,2,2,1,1
939,20103,1181,35,40,43,45,47
940,20105,1,0,1,2,4,6
941,20107,15,2,2,2,2,2
942,20109,1,1,1,2,4,5
943,20111,502,23,24,24,25,24
944,20113,79,19,22,26,28,28
945,20115,10,5,5,5,5,5
946,20117,2,1,1,3,5,8
947,20119,30,2,1,1,1,1
948,20121,35,12,15,19,23,26
949,20123,4,1,1,1,1,1
950,20125,48,12,16,20,24,25
951,20127,5,1,1,1,1,1
952,20129,7,1,1,1,1,0
953,20131,27,4,4,4,3,3
954,20133,33,10,13,14,16,17
955,20135,4,2,2,3,2,2
956,20137,6,3,3,3,3,3
957,20139,15,4,4,6,6,7
958,20141,2,2,2,2,1,1
959,20143,8,2,2,2,2,2
960,20145,3,2,3,4,5,6
961,20147,10,3,3,3,3,3
962,20149,74,21,24,27,29,29
963,20151,11,9,11,11,11,11
964,20153,0,0,0,0,0,0
965,20155,83,16,21,27,33,39
966,20157,15,4,4,5,4,5
967,20159,4,2,2,2,2,2
968,20161,273,33,43,54,60,63
969,20163,7,1,1,1,1,1
970,20165,1,1,2,3,5,6
971,20167,2,2,3,5,8,12
972,20169,140,35,48,59,69,73
973,20171,16,2,2,2,1,1
974,20173,1540,268,358,453,532,580
975,20175,1033,31,32,32,31,30
976,20177,747,212,255,288,307,314
977,20179,5,3,3,3,2,2
978,20181,7,2,2,2,2,1
979,20183,3,1,1,1,1,1
980,20185,1,2,2,2,2,2
981,20187,11,0,0,0,0,0
982,20189,32,2,2,2,2,2
983,20191,13,6,6,6,6,6
984,20193,16,11,14,18,21,23
985,20195,1,2,2,3,3,3
986,20197,36,2,2,2,1,1
987,20199,0,0,0,0,0,0
988,20201,1,2,3,5,8,9
989,20203,0,0,0,0,0,0
990,20205,3,6,6,7,7,8
991,20207,10,1,1,0,0,0
992,20209,2571,243,247,242,230,211
993,21001,126,8,11,13,14,14
994,21003,171,29,31,31,33,32
995,21005,29,5,7,10,12,14
996,21007,14,3,4,5,6,6
997,21009,92,24,33,41,51,60
998,21011,18,4,6,7,9,10
999,21013,13,9,13,17,23,27
1000,21015,615,85,98,111,121,133
1001,21017,34,7,10,12,15,17
1002,21019,67,8,12,18,25,33
1003,21021,40,6,9,12,15,17
1004,21023,17,2,3,3,4,4
1005,21025,9,6,7,8,9,10
1006,21027,25,4,5,7,8,10
1007,21029,154,21,26,33,43,54
1008,21031,257,9,11,12,12,12
1009,21033,15,2,3,3,3,3
1010,21035,86,18,24,29,32,35
1011,21037,270,56,71,88,105,119
1012,21039,5,2,2,2,2,2
1013,21041,42,8,10,10,10,11
1014,21043,29,8,11,16,20,24
1015,21045,21,8,10,11,13,14
1016,21047,210,37,52,70,87,98
1017,21049,99,9,12,16,20,24
1018,21051,68,23,29,35,38,42
1019,21053,5,3,3,3,3,4
1020,21055,9,3,3,4,4,5
1021,21057,6,1,2,2,2,2
1022,21059,452,53,67,82,99,111
1023,21061,75,8,10,11,12,13
1024,21063,3,6,7,8,9,9
1025,21065,4,3,5,7,10,13
1026,21067,1510,453,518,567,595,601
1027,21069,21,9,11,12,13,13
1028,21071,32,7,11,16,22,25
1029,21073,144,32,42,50,56,61
1030,21075,24,6,6,6,7,7
1031,21077,65,7,7,7,7,6
1032,21079,26,8,11,13,16,18
1033,21081,59,7,10,13,16,18
1034,21083,219,30,38,46,52,54
1035,21085,140,8,10,13,15,16
1036,21087,5,4,6,7,8,9
1037,21089,33,11,15,19,23,26
1038,21091,19,4,4,5,5,6
1039,21093,177,29,41,55,72,86
1040,21095,27,13,16,19,22,24
1041,21097,74,7,9,12,13,13
1042,21099,42,8,10,11,13,14
1043,21101,163,28,33,38,43,45
1044,21103,36,12,15,17,19,21
1045,21105,5,1,2,2,2,2
1046,21107,265,23,31,40,46,48
1047,21109,114,6,8,9,10,11
1048,21111,4034,1044,1229,1344,1360,1309
1049,21113,111,20,28,36,44,50
1050,21115,10,4,7,9,12,12
1051,21117,814,95,109,116,119,124
1052,21119,11,5,7,8,9,11
1053,21121,73,13,20,28,34,39
1054,21123,15,4,4,5,5,5
1055,21125,124,32,48,70,91,104
1056,21127,9,5,6,6,8,9
1057,21129,1,3,4,5,7,8
1058,21131,10,5,6,7,8,9
1059,21133,14,4,6,9,11,13
1060,21135,22,7,9,11,13,15
1061,21137,30,14,19,26,31,34
1062,21139,10,2,3,4,4,4
1063,21141,227,33,39,45,47,48
1064,21143,20,1,1,2,2,2
1065,21145,172,29,38,47,55,63
1066,21147,18,4,5,6,7,7
1067,21149,26,4,5,6,7,8
1068,21151,130,36,50,62,75,91
1069,21153,6,5,6,7,8,8
1070,21155,52,8,11,14,17,19
1071,21157,60,16,22,27,31,34
1072,21159,8,5,7,7,9,10
1073,21161,33,11,15,18,20,23
1074,21163,28,7,10,13,15,18
1075,21165,13,2,2,2,2,1
1076,21167,24,6,8,10,13,14
1077,21169,11,5,5,6,5,5
1078,21171,40,7,9,11,13,13
1079,21173,56,12,16,20,23,27
1080,21175,9,6,8,9,9,9
1081,21177,510,10,13,16,19,21
1082,21179,81,18,26,35,45,51
1083,21181,8,4,4,5,5,5
1084,21183,188,17,19,22,25,27
1085,21185,139,27,35,45,53,59
1086,21187,7,7,8,9,9,10
1087,21189,3,2,2,3,4,4
1088,21191,19,6,8,9,11,11
1089,21193,62,10,13,17,22,27
1090,21195,99,45,66,85,97,102
1091,21197,8,7,9,11,13,13
1092,21199,100,17,24,35,47,61
1093,21201,1,1,1,2,4,5
1094,21203,21,5,6,8,10,11
1095,21205,23,9,11,13,16,17
1096,21207,47,9,11,14,16,18
1097,21209,99,18,28,38,47,53
1098,21211,433,79,89,92,91,85
1099,21213,80,10,12,15,16,17
1100,21215,38,7,8,10,11,12
1101,21217,43,13,18,24,27,29
1102,21219,26,5,6,7,8,9
1103,21221,26,5,7,9,10,10
1104,21223,6,3,3,3,4,4
1105,21225,29,6,8,9,10,10
1106,21227,1583,186,200,213,219,213
1107,21229,25,6,8,10,11,13
1108,21231,16,6,9,12,15,16
1109,21233,42,4,6,7,8,8
1110,21235,32,15,22,29,36,42
1111,21237,4,7,8,8,9,10
1112,21239,73,11,14,18,21,24
1113,22001,1016,173,172,162,144,125
1114,22003,344,25,27,28,29,30
1115,22005,1331,87,100,107,107,106
1116,22007,381,23,26,29,31,31
1117,22009,386,69,82,89,95,93
1118,22011,247,63,72,76,77,73
1119,22013,233,24,25,25,24,23
1120,22015,1007,204,237,255,253,240
1121,22017,3706,443,455,448,433,401
1122,22019,2153,327,373,392,390,374
1123,22021,112,8,10,11,11,11
1124,22023,58,12,13,14,14,14
1125,22025,195,10,11,12,12,13
1126,22027,128,16,20,22,23,24
1127,22029,118,12,14,16,17,18
1128,22031,369,29,31,33,32,30
1129,22033,5874,591,650,706,747,739
1130,22035,445,26,24,21,19,15
1131,22037,310,27,29,30,30,29
1132,22039,228,31,42,51,56,58
1133,22041,501,19,20,21,21,21
1134,22043,94,18,22,26,28,29
1135,22045,902,93,103,112,117,118
1136,22047,752,43,46,47,45,41
1137,22049,221,25,26,26,25,23
1138,22051,10024,595,648,656,630,579
1139,22053,461,69,78,80,78,73
1140,22055,2800,588,641,640,594,523
1141,22057,1284,172,180,179,172,156
1142,22059,104,15,17,19,19,18
1143,22061,350,69,75,75,73,70
1144,22063,1156,231,243,240,223,205
1145,22065,393,29,30,30,28,26
1146,22067,250,39,45,49,52,52
1147,22069,327,33,42,50,53,53
1148,22071,8107,265,271,265,254,234
1149,22073,2667,343,327,298,264,228
1150,22075,278,21,22,23,25,25
1151,22077,289,22,25,26,26,25
1152,22079,1678,308,303,284,261,231
1153,22081,64,6,7,8,8,7
1154,22083,211,16,19,20,20,20
1155,22085,98,29,33,36,36,37
1156,22087,646,24,27,30,31,32
1157,22089,796,53,61,66,70,71
1158,22091,103,8,9,10,11,12
1159,22093,404,18,20,22,23,23
1160,22095,1011,53,61,66,70,69
1161,22097,763,136,156,168,167,158
1162,22099,824,72,77,77,77,73
1163,22101,576,77,82,84,82,78
1164,22103,2615,262,299,318,318,306
1165,22105,1513,196,217,229,225,205
1166,22107,26,3,2,2,2,2
1167,22109,1228,170,181,187,183,171
1168,22111,443,23,24,24,24,23
1169,22113,326,80,94,102,106,105
1170,22115,179,68,87,100,106,104
1171,22117,720,82,83,79,74,65
1172,22119,434,77,86,90,88,80
1173,22121,309,31,34,34,33,31
1174,22123,149,16,19,21,21,20
1175,22125,247,12,14,14,14,14
1176,22127,254,18,19,18,18,17
1177,23001,496,38,48,63,80,99
1178,23003,24,18,27,42,54,60
1179,23005,1805,183,222,257,291,316
1180,23007,40,5,7,9,12,15
1181,23009,17,6,9,14,21,27
1182,23011,145,17,22,31,45,61
1183,23013,25,5,7,10,10,10
1184,23015,25,3,4,7,9,12
1185,23017,42,5,7,9,12,16
1186,23019,116,15,21,28,41,61
1187,23021,4,5,8,10,12,16
1188,23023,34,4,6,8,11,15
1189,23025,30,9,13,21,30,36
1190,23027,56,6,8,10,14,18
1191,23029,3,6,9,12,16,21
1192,23031,550,67,89,121,150,174
1193,24001,210,19,26,34,44,52
1194,24003,5261,472,524,561,585,587
1195,24005,8285,1117,1236,1294,1289,1223
1196,24009,421,56,62,67,69,72
1197,24011,322,26,31,35,39,40
1198,24013,1158,194,212,226,235,235
1199,24015,494,57,70,84,95,101
1200,24017,1437,141,155,166,174,175
1201,24019,201,16,19,23,26,28
1202,24021,2552,202,223,246,267,277
1203,24023,14,2,2,2,3,3
1204,24025,1180,175,203,228,245,257
1205,24027,2651,358,397,422,429,417
1206,24029,203,15,17,18,18,18
1207,24031,15129,1200,1292,1339,1315,1220
1208,24033,18998,1123,1148,1146,1113,1049
1209,24035,247,41,50,59,68,71
1210,24037,654,96,105,113,121,124
1211,24039,88,9,11,12,14,15
1212,24041,150,27,33,40,45,48
1213,24043,696,66,80,97,109,117
1214,24045,1088,87,99,114,128,137
1215,24047,296,43,49,54,59,61
1216,24510,7897,814,862,892,881,826
1217,25001,1419,119,138,159,182,200
1218,25003,567,27,32,38,46,53
1219,25005,8042,435,459,487,511,519
1220,25007,0,6,8,10,12,13
1221,25009,15658,547,564,585,595,593
1222,25011,343,22,26,28,33,36
1223,25013,6687,365,403,426,433,429
1224,25015,933,108,118,123,129,133
1225,25017,22756,921,953,993,1016,997
1226,25019,0,1,2,2,2,2
1227,25021,8487,415,422,426,418,404
1228,25023,8359,251,258,272,285,296
1229,25025,18990,295,282,270,262,258
1230,25027,12083,755,809,836,827,801
1231,26001,22,3,3,4,5,6
1232,26003,4,5,7,10,14,17
1233,26005,333,71,94,118,135,145
1234,26007,123,7,7,10,12,16
1235,26009,23,4,6,8,9,11
1236,26011,38,3,5,7,9,10
1237,26013,5,7,10,13,14,16
1238,26015,115,21,28,38,48,57
1239,26017,404,51,65,81,99,118
1240,26019,10,4,5,6,8,9
1241,26021,927,115,134,161,188,213
1242,26023,260,19,24,29,33,37
1243,26025,559,159,193,223,238,240
1244,26027,164,41,52,62,74,83
1245,26029,28,5,8,11,13,15
1246,26031,27,3,4,6,9,12
1247,26033,13,10,14,19,27,33
1248,26035,31,10,16,20,24,27
1249,26037,250,41,54,69,85,100
1250,26039,70,5,8,10,13,15
1251,26041,27,4,7,7,7,7
1252,26043,10,2,4,7,11,12
1253,26045,336,34,44,57,70,81
1254,26047,35,3,4,6,7,9
1255,26049,2816,323,411,498,561,599
1256,26051,27,7,12,15,17,17
1257,26053,7,2,4,6,7,7
1258,26055,64,23,36,51,61,65
1259,26057,94,12,15,20,26,32
1260,26059,199,17,24,31,41,48
1261,26061,19,8,11,15,19,22
1262,26063,66,12,15,19,23,28
1263,26065,1092,178,236,279,332,395
1264,26067,203,21,27,35,42,49
1265,26069,118,10,14,18,23,26
1266,26071,6,5,6,9,11,14
1267,26073,135,29,37,47,55,62
1268,26075,523,39,52,63,75,91
1269,26077,1110,247,297,352,382,393
1270,26079,39,3,4,6,8,9
1271,26081,5266,781,881,967,1009,1003
1272,26083,1,1,2,3,3,4
1273,26085,12,2,3,3,4,5
1274,26087,304,44,66,88,104,114
1275,26089,26,3,4,5,7,9
1276,26091,238,33,44,56,71,86
1277,26093,594,74,97,120,146,173
1278,26095,3,2,2,3,4,5
1279,26097,9,1,3,4,5,6
1280,26099,7541,763,906,1046,1148,1197
1281,26101,25,4,5,8,12,14
1282,26103,73,24,32,38,44,49
1283,26105,61,13,19,25,30,33
1284,26107,32,5,7,11,16,21
1285,26109,22,5,6,8,12,17
1286,26111,172,26,38,53,71,83
1287,26113,33,5,6,7,8,9
1288,26115,633,68,95,130,170,205
1289,26117,108,32,40,50,58,67
1290,26119,5,2,2,2,3,4
1291,26121,858,151,180,218,243,248
1292,26123,180,46,63,78,84,83
1293,26125,12233,1013,1230,1463,1665,1807
1294,26127,345,50,60,67,69,68
1295,26129,38,8,12,14,17,18
1296,26131,1,0,0,0,0,0
1297,26133,35,8,11,15,19,21
1298,26135,21,7,8,10,11,11
1299,26137,123,7,10,14,16,18
1300,26139,1128,250,315,352,383,409
1301,26141,13,4,5,6,6,7
1302,26143,28,3,5,6,9,10
1303,26145,1328,217,252,285,307,306
1304,26147,587,88,104,121,134,150
1305,26149,349,80,99,121,134,138
1306,26151,50,7,9,14,19,25
1307,26153,6,2,3,4,5,5
1308,26155,278,27,32,40,50,61
1309,26157,233,22,27,33,39,45
1310,26159,235,41,51,61,71,80
1311,26161,1759,227,274,324,371,409
1312,26163,23182,2084,2446,2685,2806,2808
1313,26165,44,8,13,21,28,33
1314,27001,15,4,4,5,6,6
1315,27003,2200,443,503,555,597,610
1316,27005,56,11,13,16,17,19
1317,27007,30,9,13,18,23,29
1318,27009,215,13,14,16,19,22
1319,27011,14,2,2,2,2,1
1320,27013,470,76,96,111,116,119
1321,27015,30,9,11,13,16,20
1322,27017,87,10,15,22,28,32
1323,27019,376,57,74,87,101,116
1324,27021,15,4,7,9,11,10
1325,27023,79,13,14,15,16,16
1326,27025,98,18,23,30,37,45
1327,27027,587,74,80,86,88,85
1328,27029,7,4,5,5,6,6
1329,27031,1,1,2,4,6,8
1330,27033,136,15,18,20,21,20
1331,27035,106,25,31,36,43,50
1332,27037,2330,718,836,897,888,826
1333,27039,86,13,17,21,24,26
1334,27041,64,10,11,13,16,18
1335,27043,56,16,21,25,28,29
1336,27045,30,6,7,9,11,12
1337,27047,292,38,48,56,58,59
1338,27049,130,37,50,62,72,78
1339,27051,11,4,4,4,4,4
1340,27053,12329,1730,1996,2239,2359,2298
1341,27055,25,14,18,23,26,27
1342,27057,6,3,5,6,8,9
1343,27059,72,31,39,45,49,52
1344,27061,64,10,13,17,21,24
1345,27063,55,8,9,10,10,10
1346,27065,14,3,3,4,5,5
1347,27067,573,15,21,27,33,40
1348,27069,2,3,4,4,4,5
1349,27071,15,5,5,6,6,7
1350,27073,4,3,3,4,4,4
1351,27075,6,6,8,10,11,12
1352,27077,0,0,0,0,0,0
1353,27079,100,18,22,26,30,34
1354,27081,10,3,3,4,4,4
1355,27083,312,37,43,47,48,48
1356,27085,91,20,26,34,43,50
1357,27087,8,3,2,2,2,2
1358,27089,12,4,4,5,4,4
1359,27091,168,13,16,18,20,22
1360,27093,61,11,16,20,24,25
1361,27095,34,9,11,15,19,21
1362,27097,59,9,12,16,20,24
1363,27099,951,25,33,40,45,49
1364,27101,63,11,13,14,14,14
1365,27103,166,37,45,52,57,58
1366,27105,1668,12,13,13,14,14
1367,27107,20,4,5,5,5,5
1368,27109,1124,193,222,243,253,247
1369,27111,93,18,21,25,31,38
1370,27113,51,3,3,3,4,4
1371,27115,103,11,14,15,16,19
1372,27117,44,10,12,12,13,13
1373,27119,81,9,12,14,17,19
1374,27121,10,3,4,4,4,4
1375,27123,4855,725,796,851,877,858
1376,27125,3,2,2,2,2,2
1377,27127,18,6,8,10,11,13
1378,27129,35,6,8,10,12,14
1379,27131,842,112,131,147,159,160
1380,27133,31,6,7,7,8,7
1381,27135,16,7,8,9,10,11
1382,27137,178,69,103,150,200,226
1383,27139,715,134,165,183,198,204
1384,27141,312,52,67,81,96,109
1385,27143,54,14,16,18,20,20
1386,27145,2361,90,110,128,142,155
1387,27147,231,35,48,59,65,65
1388,27149,4,4,6,9,12,16
1389,27151,21,3,3,4,3,3
1390,27153,401,17,21,25,29,29
1391,27155,6,2,2,2,2,2
1392,27157,33,7,10,13,16,19
1393,27159,15,4,5,6,7,7
1394,27161,68,16,20,24,26,25
1395,27163,1082,206,243,277,304,319
1396,27165,224,27,29,29,27,24
1397,27167,20,1,2,3,3,4
1398,27169,124,22,30,38,48,55
1399,27171,465,98,132,167,192,205
1400,27173,30,9,10,11,12,12
1401,28001,311,15,15,15,15,15
1402,28003,69,9,10,13,13,15
1403,28005,91,9,9,9,8,8
1404,28007,360,12,11,10,9,8
1405,28009,36,3,2,2,2,2
1406,28011,334,27,28,28,26,25
1407,28013,130,12,12,12,11,11
1408,28015,165,7,7,6,6,6
1409,28017,277,18,17,16,14,13
1410,28019,74,5,5,5,5,5
1411,28021,274,17,15,14,13,11
1412,28023,207,12,12,11,11,10
1413,28025,250,27,28,27,27,25
1414,28027,201,15,16,16,17,16
1415,28029,602,50,48,47,44,40
1416,28031,356,31,31,29,28,25
1417,28033,1594,188,192,193,188,179
1418,28035,869,64,59,53,47,42
1419,28037,45,3,3,3,3,2
1420,28039,88,17,18,18,19,17
1421,28041,105,25,26,27,25,23
1422,28043,483,29,28,28,27,25
1423,28045,128,12,12,12,13,13
1424,28047,912,82,91,101,109,119
1425,28049,2498,213,223,229,231,229
1426,28051,553,17,14,12,9,8
1427,28053,147,11,10,9,9,8
1428,28055,9,8,9,9,8,6
1429,28057,135,13,15,15,15,15
1430,28059,622,56,63,70,75,77
1431,28061,262,23,22,21,20,18
1432,28063,107,10,9,9,8,8
1433,28065,111,8,8,8,7,7
1434,28067,1124,141,134,121,107,91
1435,28069,179,7,6,5,5,5
1436,28071,391,30,33,35,37,37
1437,28073,458,52,54,56,55,53
1438,28075,909,51,47,45,42,40
1439,28077,177,11,12,11,10,10
1440,28079,578,31,30,27,24,21
1441,28081,547,106,115,119,122,119
1442,28083,487,39,36,31,28,24
1443,28085,460,24,23,21,20,18
1444,28087,483,77,79,78,76,70
1445,28089,1300,96,96,93,89,84
1446,28091,281,25,27,27,27,25
1447,28093,232,25,28,29,29,30
1448,28095,401,32,31,29,28,25
1449,28097,132,8,8,8,8,7
1450,28099,988,56,46,38,30,25
1451,28101,339,13,13,13,13,12
1452,28103,263,16,15,13,13,11
1453,28105,541,84,83,81,74,68
1454,28107,350,55,59,60,59,55
1455,28109,254,9,9,9,9,9
1456,28111,66,5,5,5,5,4
1457,28113,431,23,24,25,24,24
1458,28115,286,39,44,47,47,46
1459,28117,108,12,12,13,14,14
1460,28119,76,5,5,5,5,5
1461,28121,934,89,95,99,102,102
1462,28123,771,21,21,20,20,18
1463,28125,37,2,2,2,2,2
1464,28127,317,33,34,34,34,32
1465,28129,218,10,9,8,7,7
1466,28131,65,9,10,10,11,11
1467,28133,372,30,32,32,32,31
1468,28135,136,18,18,18,17,16
1469,28137,283,40,42,42,42,40
1470,28139,130,8,8,8,7,7
1471,28141,80,15,17,17,17,16
1472,28143,100,7,6,6,6,6
1473,28145,207,31,32,32,31,30
1474,28147,199,22,22,21,20,18
1475,28149,515,105,107,104,96,88
1476,28151,584,48,50,52,50,49
1477,28153,545,76,71,63,54,45
1478,28155,127,6,6,6,6,6
1479,28157,94,1,1,1,1,1
1480,28159,261,26,25,26,25,23
1481,28161,170,9,9,9,9,8
1482,28163,509,22,21,21,20,19
1483,29001,93,8,9,9,10,10
1484,29003,55,10,10,11,11,11
1485,29005,5,2,3,3,2,2
1486,29007,139,6,5,5,4,4
1487,29009,72,13,16,19,21,23
1488,29011,28,12,16,19,21,21
1489,29013,12,2,2,2,2,2
1490,29015,18,3,3,3,3,3
1491,29017,14,3,3,4,4,4
1492,29019,418,54,66,77,84,90
1493,29021,884,53,62,72,78,83
1494,29023,108,25,30,35,40,45
1495,29025,13,3,3,3,3,3
1496,29027,57,11,12,14,15,16
1497,29029,70,10,11,12,12,12
1498,29031,214,29,34,39,45,51
1499,29033,16,2,2,2,2,2
1500,29035,6,1,1,1,1,1
1501,29037,161,28,31,33,37,38
1502,29039,11,1,1,1,0,1
1503,29041,6,1,1,1,1,1
1504,29043,48,17,21,23,24,24
1505,29045,2,5,6,5,5,4
1506,29047,500,174,209,233,254,265
1507,29049,29,4,4,5,5,5
1508,29051,84,7,8,10,11,12
1509,29053,20,5,6,6,7,7
1510,29055,17,5,5,6,6,5
1511,29057,1,2,3,5,7,10
1512,29059,14,7,7,8,9,10
1513,29061,9,3,3,2,2,2
1514,29063,14,4,4,4,5,4
1515,29065,4,7,9,11,14,16
1516,29067,6,6,9,12,16,19
1517,29069,110,26,30,33,35,35
1518,29071,217,43,52,61,67,72
1519,29073,12,8,8,8,7,7
1520,29075,58,0,0,0,0,0
1521,29077,328,51,71,94,113,126
1522,29079,20,5,6,7,8,7
1523,29081,17,4,4,5,5,4
1524,29083,20,3,4,4,4,4
1525,29085,0,0,0,0,0,0
1526,29087,1,4,4,4,3,3
1527,29089,5,4,4,4,4,3
1528,29091,45,12,15,17,21,22
1529,29093,3,5,5,6,6,5
1530,29095,1329,390,454,503,533,547
1531,29097,754,104,132,154,166,165
1532,29099,502,68,79,90,102,112
1533,29101,162,14,17,20,22,24
1534,29103,2,3,4,6,7,8
1535,29105,40,13,16,19,23,25
1536,29107,93,6,6,7,7,7
1537,29109,45,5,6,7,8,9
1538,29111,8,2,1,2,1,1
1539,29113,98,8,9,10,11,12
1540,29115,18,5,6,6,6,6
1541,29117,16,6,6,6,6,6
1542,29119,612,34,39,40,40,37
1543,29121,8,4,4,4,4,3
1544,29123,7,4,4,4,4,3
1545,29125,6,3,3,4,4,4
1546,29127,25,7,9,10,11,12
1547,29129,6,4,5,5,6,6
1548,29131,19,6,7,8,9,9
1549,29133,91,7,5,4,3,2
1550,29135,57,2,2,2,2,2
1551,29137,5,4,5,6,7,8
1552,29139,20,5,5,5,5,5
1553,29141,19,5,5,5,5,6
1554,29143,44,6,6,7,7,8
1555,29145,467,41,49,56,61,64
1556,29147,23,6,6,6,6,7
1557,29149,8,4,4,4,3,4
1558,29151,9,2,3,3,3,3
1559,29153,2,2,3,6,10,15
1560,29155,111,12,12,12,11,11
1561,29157,151,17,20,20,20,19
1562,29159,134,21,23,24,25,24
1563,29161,46,0,0,0,0,0
1564,29163,36,6,7,7,8,9
1565,29165,130,33,39,45,52,59
1566,29167,15,11,13,15,17,17
1567,29169,128,9,11,12,12,13
1568,29171,3,3,6,8,10,12
1569,29173,10,5,4,4,3,3
1570,29175,12,3,3,4,4,5
1571,29177,27,4,4,4,4,4
1572,29179,2,1,1,1,2,1
1573,29181,19,4,4,5,5,5
1574,29183,1122,183,211,243,269,287
1575,29185,2,4,5,5,5,4
1576,29186,20,3,3,4,4,4
1577,29187,152,26,31,35,39,42
1578,29189,6887,790,832,850,848,817
1579,29195,284,8,9,10,10,10
1580,29197,5,6,6,7,7,7
1581,29199,11,1,1,1,1,1
1582,29201,181,21,24,26,28,29
1583,29203,18,4,5,6,8,8
1584,29205,4,3,4,4,4,3
1585,29207,142,20,21,22,22,22
1586,29209,20,7,9,12,14,15
